Emoji,Embedding
:person_in_tuxedo:,"[0.1972111612558365, -0.3202343285083771, -0.8224092721939087, 1.1650621891021729, -0.629325807094574, 0.4778013229370117, -0.44812530279159546, 1.8261005878448486, -0.998288094997406, 0.15133477747440338, -0.23833048343658447, 0.3092893958091736, -0.4046989977359772, 1.1111488342285156, 0.8086928725242615, 0.5532247424125671, -1.1311086416244507, -0.580109715461731, -2.5999937057495117, 0.11933083832263947, -1.2382875680923462, -1.6452276706695557, -0.21686631441116333, 1.231029987335205, -1.3499568700790405, -3.652665853500366, 2.3072798252105713, 2.5606138706207275, 1.167813777923584, 0.6243301630020142, -1.3086862564086914, 3.10571551322937, -1.622597336769104, -2.157543182373047, 0.004338363651186228, -1.118046522140503, 0.8598470091819763, 0.5148730278015137, -1.8071295022964478, -0.3246152102947235, -1.4564073085784912, -0.5117605924606323, -0.6136144995689392, 2.6623756885528564, 0.7225051522254944, 1.3758984804153442, -1.7652071714401245, 0.4554039537906647, 0.9595939517021179, -0.14021790027618408]"
:dvd:,"[-1.8067585229873657, -0.4249819815158844, 2.277515411376953, -2.207683563232422, 1.4303258657455444, -1.773922324180603, -0.5270755887031555, -1.3380399942398071, -0.3603113889694214, -0.8486693501472473, 0.2063494324684143, -2.255211353302002, -0.2447005659341812, -0.5979534387588501, 0.610016405582428, 1.942690372467041, -0.3956220746040344, 0.6013230681419373, 0.788642406463623, -1.8059686422348022, 1.3161861896514893, 1.5317151546478271, 1.0862491130828857, 1.518336296081543, -0.7424634695053101, 2.1133389472961426, -0.08929258584976196, -0.07638709247112274, 0.5153640508651733, -0.7315996885299683, -0.6943399310112, -0.5399185419082642, -0.763969898223877, 0.3973149061203003, 2.24646258354187, 2.0032033920288086, 1.248012661933899, -2.4916422367095947, -1.1024465560913086, -2.3055672645568848, 0.5617843270301819, -2.5169308185577393, 0.3554876446723938, 3.125610113143921, -1.9304486513137817, 2.022517681121826, -0.4485109746456146, 1.2118821144104004, 0.6644378900527954, 0.5628654360771179]"
:sun_with_face:,"[-0.12492506951093674, 0.7036979794502258, 1.6623581647872925, -1.027925729751587, 1.3524192571640015, 1.3902603387832642, -2.745985746383667, 1.6586554050445557, 1.2946757078170776, 2.6131579875946045, -2.216515302658081, -1.5996770858764648, 0.2715012729167938, 0.7150750756263733, -0.36672312021255493, -0.4639531075954437, -4.23956823348999, -1.2782095670700073, -1.4043926000595093, -0.8155567646026611, 1.0746138095855713, -1.7470767498016357, 2.434619426727295, -0.7450975179672241, -0.49541231989860535, 0.27063149213790894, -2.289146661758423, 0.30151885747909546, 0.06726603955030441, -0.43543651700019836, -0.46189257502555847, -0.9824451804161072, -2.0912599563598633, -0.07081755250692368, -0.06097859889268875, -1.9055227041244507, -1.1577637195587158, 0.01464457344263792, 0.6169755458831787, -1.1579020023345947, 0.035640884190797806, 3.2603673934936523, -0.8380634188652039, -0.9264310002326965, 1.4699320793151855, 3.1382076740264893, -4.735198020935059, 1.2836971282958984, -1.3580878973007202, -4.019904136657715]"
:ring:,"[-1.7550992965698242, -1.8439539670944214, -0.15126973390579224, -2.461056709289551, 1.6741161346435547, -1.9081497192382812, 2.8197665214538574, -0.46888449788093567, 0.23522551357746124, -0.20884402096271515, -1.7382900714874268, 3.5214693546295166, -1.0464704036712646, 3.4259490966796875, -2.132385492324829, 0.7106678485870361, -0.016336441040039062, 0.6110114455223083, 1.7686970233917236, 0.4721618592739105, 1.6116777658462524, -0.021598678082227707, -0.5204133987426758, 1.2686847448349, 1.1631265878677368, 2.7809784412384033, 0.3923697769641876, 0.9005002379417419, -2.4424569606781006, 0.9065442085266113, -0.28217700123786926, 4.238809108734131, -0.12430224567651749, -0.45314016938209534, -2.8713083267211914, -2.023874282836914, -0.766453206539154, 1.7801634073257446, 1.289199948310852, -2.970661163330078, -0.7626956701278687, -0.9449552297592163, 4.086805820465088, 0.9749113321304321, -0.26961299777030945, 3.6764607429504395, -0.19805745780467987, -0.6515762805938721, 0.7105457782745361, 0.4305649399757385]"
:tiger:,"[1.323069453239441, -0.5601792335510254, 3.284179925918579, -1.0805892944335938, -0.6737422943115234, 0.4267590343952179, 0.4714169204235077, -1.6039990186691284, 1.265831470489502, 1.149481177330017, 0.9830540418624878, 3.2947659492492676, -0.7485954761505127, 0.3508230447769165, 0.27571573853492737, 0.8138511776924133, 1.6633440256118774, 0.21439510583877563, -2.365631341934204, -1.8185871839523315, 1.6758224964141846, -1.7502062320709229, -0.4331735372543335, -0.7770326137542725, 0.9529377818107605, 0.4362766742706299, -1.497285008430481, 1.9940754175186157, 0.04720784351229668, -2.542550563812256, -1.6617008447647095, 0.3779275715351105, 0.002346120774745941, 3.591858386993408, -0.28588351607322693, 0.3934655487537384, -0.7640516757965088, -1.4914076328277588, 0.4876136779785156, -3.0398383140563965, -1.3648916482925415, 3.3124866485595703, 0.5079082250595093, 2.3377175331115723, 0.4535983204841614, -1.5058488845825195, 0.16256031394004822, -0.4294204115867615, 1.8936618566513062, 0.26885461807250977]"
:yellow_heart:,"[0.2972266972064972, 3.890110969543457, -1.482151746749878, 1.5241777896881104, 2.975120782852173, 0.2555798292160034, 3.0282559394836426, -1.0850601196289062, -0.2889569401741028, 2.0781779289245605, 2.333094596862793, 0.40968653559684753, 2.2510321140289307, 0.7611819505691528, -0.16672545671463013, 0.9705515503883362, 0.0403800904750824, 2.024796962738037, -0.7061336636543274, -4.013545513153076, 0.22020474076271057, 1.1106055974960327, 1.5635356903076172, 0.27996283769607544, 1.9953545331954956, 0.7983673214912415, 2.64880633354187, 2.4526326656341553, 1.0152268409729004, -0.767428457736969, -0.9910163283348083, -0.3303971290588379, -0.9683586359024048, -2.383981466293335, 2.4075520038604736, -2.6002655029296875, -0.5469018816947937, 0.3019336462020874, 1.4742910861968994, -2.7013416290283203, -2.537891387939453, 2.714270830154419, 0.09024719148874283, 2.3223977088928223, 0.585893452167511, 2.323739767074585, -0.6106656789779663, -0.9096493124961853, 0.8090453147888184, -0.11884724348783493]"
:fast-forward_button:,"[-0.5447041988372803, -2.104160785675049, 4.725894451141357, 0.583831787109375, -1.422629952430725, 0.25923559069633484, -1.1890952587127686, 4.558108806610107, -2.7000105381011963, -3.9739816188812256, -0.10951338708400726, 1.2418514490127563, 0.7605968713760376, -0.9910910725593567, -3.1783499717712402, -0.9151252508163452, 0.9650078415870667, 1.9822114706039429, 0.5674582123756409, 1.0691550970077515, 0.05621405318379402, -0.9015939831733704, -0.3158954679965973, 2.278000831604004, 0.5533320903778076, -0.11573047190904617, -0.8770150542259216, 1.0801467895507812, 0.1780470907688141, 1.844659447669983, -2.1207613945007324, 0.11781210452318192, -1.9338340759277344, -0.8012206554412842, 1.2093437910079956, 1.683182716369629, -3.681405544281006, -0.9586989879608154, -2.681483745574951, -1.2410918474197388, -0.5919979810714722, 1.7721843719482422, 1.623391032218933, 3.6636924743652344, -0.7600525617599487, 3.9873156547546387, 4.102324485778809, 0.8260465860366821, -2.2555301189422607, 0.32497912645339966]"
:hot_springs:,"[-2.6266467571258545, 2.0171797275543213, -1.0298854112625122, 1.07297945022583, -2.019212007522583, 1.634831190109253, -2.9804136753082275, 1.5993149280548096, -1.524268627166748, 0.6358320116996765, 0.0018315954366698861, 0.6783847212791443, 1.1638598442077637, 2.2607827186584473, 0.12041813880205154, -2.8354594707489014, 4.230428695678711, -1.2405197620391846, -0.8772845268249512, -3.5602521896362305, -1.1465810537338257, 0.9237388968467712, 0.8842108249664307, -2.145904064178467, -3.1179137229919434, 0.7805479764938354, 0.795699954032898, 1.0052365064620972, 2.1957054138183594, -0.07664371281862259, -0.9885597825050354, -0.9844323992729187, 0.599530816078186, 2.0999064445495605, 0.5872422456741333, -0.2884857952594757, -0.15178439021110535, -1.5910332202911377, 0.7241520881652832, -0.44807592034339905, -2.23891544342041, -0.9507279396057129, -0.6053276658058167, -2.530428886413574, -0.226406529545784, 0.9770967364311218, 4.001282691955566, -0.2518109381198883, 2.674614191055298, -0.6535051465034485]"
:field_hockey:,"[3.233896255493164, -1.5726585388183594, -1.4615260362625122, 0.48560595512390137, -1.160460114479065, -0.8749796152114868, 0.8223164677619934, 2.3188796043395996, -1.8530850410461426, -2.4084300994873047, -2.8302531242370605, 0.6397325396537781, 2.7842459678649902, 2.146296262741089, 1.1766159534454346, 1.2007277011871338, 0.5322268605232239, -0.24737051129341125, -0.0990322008728981, 0.8708792924880981, -0.4296313524246216, -0.1846971958875656, 2.225888967514038, -0.823433518409729, 0.8394532799720764, 0.7473546862602234, -1.2776635885238647, -0.6579384803771973, 1.3683632612228394, 0.8585473895072937, -0.050742171704769135, -2.806391716003418, 0.40836602449417114, -0.8289151787757874, -1.6085247993469238, -0.028014447540044785, 1.362427830696106, 0.9312612414360046, -0.21216636896133423, -0.5384323596954346, -1.24459707736969, 1.578128695487976, -1.1175637245178223, 1.4509228467941284, 1.9544965028762817, 2.157557725906372, -0.27003803849220276, -0.2932160496711731, 0.2569785714149475, -1.246793508529663]"
:telescope:,"[1.009016513824463, -0.7895675897598267, -0.7890790104866028, -0.10092790424823761, 0.05314762517809868, -4.712937355041504, 1.6932721138000488, -0.9756951928138733, -1.2740825414657593, 2.8850715160369873, -0.29284214973449707, 0.6738948225975037, 0.5527644753456116, -0.06130562350153923, -0.9456188082695007, -0.20171643793582916, 1.7216756343841553, 0.7031490206718445, -1.7653416395187378, -0.1547652930021286, 5.373952865600586, 1.5653207302093506, 0.6088746190071106, 1.4052938222885132, 1.74293053150177, -1.8869292736053467, 1.527174711227417, -1.4802736043930054, 1.5546425580978394, 0.2348109483718872, -0.8034727573394775, -3.364313840866089, -2.763700485229492, 0.33014458417892456, -0.9818865656852722, 2.6333682537078857, -0.9845906496047974, -1.8380048274993896, -3.4130749702453613, 1.0418821573257446, -3.3579368591308594, 0.7748525142669678, 0.7025015354156494, 1.064302921295166, 2.943798542022705, -0.4900105595588684, 0.8476967811584473, -0.08115147799253464, -0.27079641819000244, 3.1372644901275635]"
:thumbs_up:,"[1.1635682582855225, -0.9730787873268127, -1.360045075416565, -5.769951343536377, 0.7011481523513794, 3.1733651161193848, 0.25235608220100403, 2.106646776199341, 2.6570169925689697, 0.24841001629829407, 1.585679054260254, -2.1227054595947266, -1.0172069072723389, -3.5511362552642822, -2.8740453720092773, 1.183924674987793, 1.1816058158874512, 1.4077517986297607, -1.8154106140136719, -2.662647247314453, -0.41614392399787903, 0.2420523762702942, -0.48391515016555786, 0.8756704330444336, 0.7931631207466125, -0.7673907279968262, -2.729879856109619, 2.1903951168060303, -2.378275156021118, -0.8756087422370911, -0.8644158840179443, 1.8213125467300415, -0.2611934244632721, 0.9658297300338745, -1.5579612255096436, -1.4169182777404785, 1.840515375137329, -2.871567726135254, -2.3225746154785156, -1.7166287899017334, -1.374267339706421, 1.3737120628356934, 1.8752449750900269, -1.3723610639572144, -0.7802774310112, 2.7349624633789062, 0.16142812371253967, 3.7633533477783203, 1.2616029977798462, 3.165195941925049]"
:ear:,"[1.8080360889434814, 4.500686168670654, 0.6208738088607788, 0.47251707315444946, 0.48166730999946594, -1.9428123235702515, -0.024646060541272163, 0.376573383808136, 1.9934804439544678, 1.4629361629486084, 3.0619683265686035, 0.37136638164520264, 0.5211164951324463, 2.7271103858947754, -0.3414788544178009, 2.4751784801483154, 0.001541948993690312, -1.1690176725387573, -0.47885093092918396, -1.0509587526321411, 0.4424513578414917, 3.5431110858917236, 1.9786211252212524, 1.9128409624099731, 2.7507483959198, -3.0000340938568115, 1.5346450805664062, -1.7038928270339966, -1.1592592000961304, -0.3344855010509491, -1.250946283340454, 0.5884601473808289, 4.223896503448486, 2.864171266555786, 3.0194358825683594, -1.267048954963684, 0.8346034288406372, 1.112890601158142, -2.452977180480957, -1.9936035871505737, 0.42455244064331055, -0.15048439800739288, 2.5758612155914307, 0.7951164245605469, 0.9911320805549622, 1.3978089094161987, 4.709593296051025, 2.47658109664917, 3.061450719833374, 1.416563868522644]"
:top_hat:,"[-0.6952176690101624, 1.3137043714523315, -1.7299364805221558, -1.407607913017273, 1.455004334449768, 0.7103667259216309, -1.7309799194335938, -1.5665209293365479, 1.274837851524353, -2.1863460540771484, -1.4670268297195435, 0.45645686984062195, -1.373876690864563, -0.45290443301200867, -0.5908373594284058, -0.8027220368385315, 2.124460220336914, 1.7948862314224243, -1.1354244947433472, 0.2815077006816864, -0.6203035116195679, 3.581906318664551, -0.49861371517181396, 4.219673156738281, -2.569197654724121, 1.4119977951049805, 0.05703200399875641, -0.9046175479888916, -0.16407111287117004, -0.5301406383514404, -1.3510550260543823, 2.663699150085449, 0.10487417876720428, -0.45463263988494873, -0.27511462569236755, 0.942473292350769, 2.272876262664795, 0.9132663607597351, 0.0036892646457999945, 0.6097533702850342, 1.0248669385910034, -0.6211499571800232, 2.024360179901123, 0.419430673122406, 2.0876624584198, 0.5202229619026184, -0.9167289137840271, 0.45226338505744934, -1.7282905578613281, -1.8094440698623657]"
:full_moon_face:,"[-2.5211033821105957, 0.34465786814689636, -2.6798551082611084, -2.0329153537750244, -1.0979282855987549, -0.17812849581241608, 0.8266643285751343, 0.8061593174934387, 0.6544384360313416, -1.4371520280838013, 3.0838897228240967, -2.5437703132629395, 1.5563266277313232, 1.1470167636871338, -2.300417423248291, 2.80112361907959, 1.5504820346832275, 0.019100777804851532, -1.4680968523025513, 1.9550989866256714, -0.27525246143341064, 0.9436441659927368, 0.4825868606567383, 1.0748134851455688, -0.07404135912656784, 0.2684551477432251, 0.9361239671707153, -2.015496253967285, -1.8012374639511108, 1.397804856300354, -1.2398145198822021, 0.6396647095680237, -2.9961090087890625, 1.8066506385803223, 3.2636947631835938, -4.442500591278076, 0.6810263395309448, 0.37043681740760803, -0.7267299890518188, 1.3429011106491089, 0.23670804500579834, 3.374657154083252, -0.8369414210319519, 1.391431212425232, 0.0406104139983654, 0.9760623574256897, -0.3305978775024414, -1.447588562965393, 1.412341833114624, -2.8184149265289307]"
:pizza:,"[-1.2131277322769165, 0.25233039259910583, -0.923533022403717, -0.6371511816978455, -0.6837695240974426, 0.17838385701179504, -0.6487380266189575, 0.11823133379220963, -0.8653538227081299, 0.10459199547767639, -3.2510735988616943, 0.34976547956466675, -1.0619322061538696, 0.0811205729842186, -0.30082273483276367, 0.715221643447876, -1.0211986303329468, 1.192694902420044, -1.046534776687622, 0.45619475841522217, -2.4357268810272217, 1.393079161643982, -2.6173794269561768, 3.939955234527588, 1.123154878616333, -0.5300856828689575, 1.24976646900177, 2.765383243560791, 1.0183629989624023, 0.7560117840766907, -0.39264199137687683, -0.7397119998931885, -1.5114715099334717, -0.7119387984275818, -2.0600223541259766, -1.0774093866348267, 0.24054093658924103, -2.4238059520721436, 1.852494239807129, 0.17419277131557465, -1.2990785837173462, 0.9703793525695801, 0.10083890706300735, 2.154963970184326, -1.2382824420928955, 2.1456503868103027, -1.287656307220459, -0.6753614544868469, -1.749663233757019, 0.8761731386184692]"
:glasses:,"[-1.7124831676483154, -0.03575579449534416, -0.626428484916687, 2.666224479675293, 1.2413251399993896, -0.9409504532814026, -3.007067918777466, 0.7473267912864685, -0.7849948406219482, -1.9777253866195679, -0.5216774344444275, -0.385231077671051, 4.147587299346924, -0.41795021295547485, -0.7995355129241943, 0.8154888153076172, -1.0388046503067017, -0.665231466293335, 1.6424559354782104, -2.067211151123047, -2.3724896907806396, 0.9171072840690613, 1.5555802583694458, 0.482966810464859, 0.8013080358505249, 0.7813361883163452, 0.08692435175180435, -1.0483052730560303, 0.5165870189666748, -0.6633754372596741, -0.8247339725494385, 0.37575578689575195, 1.9273539781570435, 2.0307817459106445, -0.905251145362854, 0.6454692482948303, 2.0600314140319824, 3.3824844360351562, -1.5842492580413818, -0.5253909230232239, -2.37146258354187, 0.7830920815467834, 0.42001184821128845, -0.19098106026649475, 1.2933801412582397, 0.9091986417770386, -3.0447399616241455, -0.3942318260669708, 1.7399743795394897, -1.0544540882110596]"
:movie_camera:,"[-1.2796764373779297, 2.052554130554199, -1.336262822151184, 0.4716213345527649, 1.6639951467514038, 0.09039896726608276, -3.2293968200683594, -3.3736374378204346, -2.0288259983062744, 0.09990643709897995, -0.3266725242137909, 0.35804563760757446, -0.11898632347583771, 1.5392967462539673, 0.16082240641117096, 1.9788901805877686, -1.5575891733169556, -1.5687761306762695, 1.898603916168213, -0.9993781447410583, 0.20480690896511078, -2.361649513244629, 2.271284580230713, -0.24675898253917694, -0.06971728056669235, -1.0654513835906982, 0.09799826890230179, -1.6323210000991821, -0.4529254138469696, 1.1958450078964233, 0.9051652550697327, -0.7229993343353271, 1.0450098514556885, -0.6638361811637878, -0.22237366437911987, 1.2901334762573242, 0.22911947965621948, -0.523352861404419, -4.031004905700684, 1.2947356700897217, -2.594003677368164, -0.5004345178604126, 0.7704219222068787, 0.4787408709526062, 0.5766711235046387, -1.6766011714935303, -0.1808008998632431, 0.6583359241485596, -3.1857564449310303, 1.2352110147476196]"
:popcorn:,"[-0.6710368394851685, 1.4688754081726074, -2.2664146423339844, -0.7918832898139954, -0.6408858895301819, -1.9867221117019653, 0.01182292215526104, -0.6271209716796875, 1.1931431293487549, 2.494804620742798, -0.22074921429157257, -1.013277530670166, 0.01902380771934986, 2.397394895553589, 0.3374648094177246, 1.270024061203003, 1.2651633024215698, -2.9109158515930176, -1.1152206659317017, 1.1626335382461548, 2.203425645828247, 0.9014826416969299, -2.0620367527008057, -1.6206729412078857, 0.20683123171329498, 0.8428144454956055, -0.17005623877048492, -0.08964988589286804, -2.578697443008423, -2.4249966144561768, 0.12381718307733536, -1.2878789901733398, -0.3139247000217438, -0.22992293536663055, 0.31559887528419495, -1.129663348197937, 0.5184065103530884, -0.6123319268226624, -2.089627742767334, -1.893477439880371, 1.1989461183547974, -0.1851176768541336, -0.3669373393058777, -0.08756861090660095, -0.17179040610790253, -1.0919358730316162, 0.5375415086746216, 0.061685241758823395, -0.6285894513130188, 0.9935083985328674]"
:vibration_mode:,"[1.985312819480896, -0.6004909873008728, -0.41715437173843384, -2.068141222000122, 0.7190486788749695, -3.2198100090026855, -0.38179126381874084, 0.7720217704772949, 1.1358826160430908, 0.7909877896308899, -2.65474271774292, 3.0395405292510986, 2.603719711303711, -0.743873655796051, 0.7898086905479431, 0.9436992406845093, -5.37710428237915, 0.4577580392360687, 0.3336428999900818, 0.6157256960868835, -0.8404125571250916, 3.049860715866089, -0.10800408571958542, -0.34318628907203674, -2.5021800994873047, 0.24273023009300232, 0.6082406044006348, 0.5203277468681335, 0.4536271095275879, 0.4659072756767273, -2.5346128940582275, -1.400980830192566, -1.3514049053192139, -0.49064913392066956, -2.071685314178467, -2.867623805999756, -0.9413523077964783, 0.3759724795818329, 1.3665162324905396, -1.646472454071045, 0.8598747253417969, -0.4682596027851105, -0.35243716835975647, -0.9278469681739807, -0.7812944650650024, 2.289952516555786, 0.14270778000354767, 2.2140135765075684, 0.05984172224998474, -1.3356432914733887]"
:e-mail:,"[0.5279514193534851, 0.8741976022720337, -0.4812678098678589, 1.0901802778244019, 0.03608845919370651, -1.5554087162017822, -0.9575514793395996, -1.4657126665115356, -3.049071788787842, -0.08492206782102585, -1.8323084115982056, -2.3354129791259766, 1.4606988430023193, 2.3789420127868652, -1.319901943206787, 1.3738386631011963, 0.685784101486206, -1.3295332193374634, 0.5595149993896484, 1.9979572296142578, -0.11134515702724457, 0.15431159734725952, -1.8726177215576172, -2.5006048679351807, 1.5795707702636719, -1.6184316873550415, 0.13522040843963623, 0.4677481949329376, 0.7761688828468323, 1.210582971572876, 2.2874932289123535, 0.06523075699806213, 1.1742948293685913, 0.2654719054698944, 0.9831241369247437, 0.7083114385604858, 0.7821671366691589, 1.1928296089172363, -1.7387105226516724, 1.884252667427063, 0.8542559146881104, -2.0404036045074463, 3.8681249618530273, -0.5972499847412109, 0.4669155478477478, 0.7098054885864258, 0.3955311179161072, -0.7269959449768066, -0.2795042097568512, 0.2342967987060547]"
:whale:,"[2.0217254161834717, -0.09413666278123856, -0.09801927953958511, 2.0392415523529053, -1.231877326965332, -0.1067534014582634, -0.07431904971599579, 0.4500555694103241, -0.7139453887939453, 0.2661837637424469, 0.030498864129185677, 0.7526713013648987, 3.9821596145629883, -1.1997597217559814, 0.7004335522651672, 0.8522195816040039, 2.0205905437469482, 0.5124838948249817, 0.27070021629333496, 1.2416459321975708, -1.637507677078247, 2.2527265548706055, -1.8585379123687744, 2.1492440700531006, 0.12191370129585266, 2.4449360370635986, 1.636462926864624, 1.165895700454712, 0.0026617776602506638, -0.5037263035774231, -0.4310069978237152, 1.3945486545562744, 0.14193254709243774, 2.226731538772583, -0.9778424501419067, 2.769662380218506, 2.742490530014038, -0.45207008719444275, -1.3383382558822632, 0.22467660903930664, -1.3629945516586304, 2.0470759868621826, -1.88651704788208, -0.6497218608856201, 1.699442982673645, -0.5280048847198486, -0.9845677018165588, -2.5094780921936035, -1.399524450302124, -0.01913461647927761]"
:game_die:,"[2.3778738975524902, 1.364525318145752, 3.35793399810791, 0.5215131640434265, -0.10211843997240067, 0.128788024187088, 0.5986558198928833, 0.16846925020217896, -0.5223972797393799, 1.1738498210906982, 3.342209577560425, 0.9400161504745483, -2.777200222015381, 0.34468552470207214, -3.1161446571350098, -0.11903484165668488, -0.047582581639289856, -0.768047034740448, 0.3214004337787628, -1.160517930984497, 2.3525521755218506, -0.6997330188751221, 2.1112406253814697, -0.28546205163002014, 3.4027676582336426, 2.4305055141448975, -0.9103882908821106, -1.9219332933425903, 3.6318657398223877, 4.42191743850708, -2.2207753658294678, 0.5970489382743835, 2.2801413536071777, 0.23131287097930908, 0.2861843705177307, 1.3732184171676636, 0.5201185941696167, -2.029108762741089, 2.485210418701172, -2.926607847213745, -1.2170988321304321, -2.435516595840454, 0.20260463654994965, 1.611803650856018, -2.532890796661377, 0.9141467213630676, 0.24569392204284668, -0.09816378355026245, 2.013322353363037, 0.794664204120636]"
:nerd_face:,"[0.2969227433204651, -0.02113356441259384, 2.631051540374756, -1.7926660776138306, -1.4933404922485352, -0.8394343852996826, -2.707463264465332, 1.2982817888259888, 1.8377717733383179, 0.2734036445617676, -1.4541767835617065, 4.226726531982422, 3.458784341812134, 2.401362180709839, -1.1502879858016968, 5.139528751373291, 1.9433590173721313, -0.7103180885314941, 1.8163657188415527, -0.3198045492172241, -2.3351495265960693, 1.275604248046875, 1.9126958847045898, -2.233856678009033, -3.3853347301483154, 0.6741092205047607, -1.8331149816513062, 0.9238373637199402, 0.38570037484169006, -1.7438193559646606, -2.5687756538391113, -1.0246174335479736, 1.5674631595611572, -2.467435598373413, -4.230106830596924, 0.492566853761673, -0.08945874869823456, 1.6232434511184692, 0.8752639293670654, -1.910368800163269, 3.157749891281128, 1.0665283203125, 4.732606410980225, 1.2271850109100342, -3.102004051208496, 2.409219264984131, -2.3795952796936035, 1.2918621301651, 3.8401811122894287, -3.148090362548828]"
:crystal_ball:,"[1.2394533157348633, 3.1386935710906982, -2.151324987411499, -0.47603538632392883, 0.7421645522117615, -0.20709221065044403, 0.5596473217010498, 0.4525272846221924, -1.9812943935394287, -0.2622757852077484, 0.28424832224845886, -2.154052972793579, -1.124470829963684, -0.3282258212566376, 0.16814331710338593, -0.21196472644805908, 1.8289051055908203, 1.017589807510376, 2.825000047683716, 0.643648087978363, -0.7947226762771606, 0.37293729186058044, 0.6684380173683167, 1.9082589149475098, -3.9278557300567627, 1.2909969091415405, 1.017169713973999, -2.0500457286834717, 1.6893668174743652, -0.4629896581172943, -2.129484176635742, -0.2802110016345978, -2.827918291091919, -0.42675578594207764, 1.9698020219802856, 0.20010030269622803, 2.3466403484344482, 0.679617166519165, -0.33296918869018555, -2.4342832565307617, 1.3146871328353882, -0.2712578773498535, 1.4484633207321167, 2.372695207595825, -0.1898547112941742, 3.076728343963623, 3.122474431991577, -0.5375239849090576, 0.001730845426209271, -2.0046956539154053]"
:heart_with_ribbon:,"[-0.09172606468200684, -0.11640626937150955, -1.4042555093765259, 1.7211414575576782, 1.4210668802261353, 3.6572537422180176, -1.268362045288086, 0.8230694532394409, -0.938625156879425, 0.18395653367042542, -1.8447073698043823, 2.003803253173828, 1.1907564401626587, -0.6557259559631348, -1.8594294786453247, 0.9453575015068054, -1.4336283206939697, -2.113651752471924, -1.175781488418579, 1.236502766609192, 0.43566256761550903, -0.17980416119098663, -0.13670025765895844, -0.8690579533576965, -0.3950450122356415, 0.20175839960575104, 1.2463421821594238, -0.26427188515663147, -0.9261910915374756, -0.515485405921936, 1.589632511138916, 0.5651869773864746, 1.7182669639587402, -0.8191094994544983, -0.8559055328369141, -2.052818775177002, -1.3871829509735107, 3.145292043685913, -0.48626941442489624, -4.095168590545654, -1.3867512941360474, 2.473174571990967, -0.5556135177612305, 1.2903125286102295, 3.3938257694244385, -1.7787402868270874, 0.49831220507621765, -0.07396966964006424, 4.277742385864258, 1.3410916328430176]"
:check_mark_button:,"[-4.698022365570068, 4.249541759490967, 1.313113808631897, -6.069534778594971, 0.8357658982276917, 1.568317174911499, -0.4082528054714203, 1.2264691591262817, -0.7762207984924316, -1.6796802282333374, 1.583767056465149, 3.758147716522217, -0.5716700553894043, -2.1133251190185547, -2.658945322036743, 3.32867693901062, 5.342735767364502, -1.1624215841293335, -1.9484686851501465, 3.9146738052368164, 1.0603400468826294, -1.3082460165023804, -1.3246843814849854, 0.8831597566604614, 0.8554853796958923, 1.6751539707183838, 1.039673089981079, 1.885877013206482, 2.1807501316070557, 0.03318645432591438, 1.4085747003555298, -0.8717061281204224, 0.2810992896556854, -5.531342506408691, -0.14787861704826355, 1.4736061096191406, 0.9702093005180359, 2.251446485519409, -1.0860117673873901, -3.68705153465271, 1.6517088413238525, -0.096652090549469, 4.019742012023926, 0.37150657176971436, 1.8454550504684448, -1.050836205482483, -3.452470064163208, -1.381039023399353, 1.2327327728271484, 1.2288254499435425]"
:four_leaf_clover:,"[-1.4339911937713623, -1.1363985538482666, 2.5229597091674805, -2.155343532562256, -1.17933189868927, 0.4989001750946045, -0.9155144095420837, 1.6345056295394897, 1.8064593076705933, 3.437946081161499, -0.39569535851478577, -1.2242318391799927, 0.3969312906265259, -0.7397129535675049, -2.6427929401397705, 2.9786901473999023, -3.439227342605591, -0.8902233839035034, -0.5147414207458496, 1.8710663318634033, -1.9327611923217773, -1.857081413269043, 1.2406123876571655, 2.5844295024871826, 1.7529305219650269, 2.3724827766418457, -0.2997741997241974, -1.9512008428573608, -2.035391330718994, 1.8445525169372559, -0.8037139773368835, 0.2530454099178314, -0.18665416538715363, 1.983709692955017, -0.3942537307739258, -0.2728777527809143, -1.5477501153945923, 1.0279498100280762, 0.753993809223175, -3.091071605682373, 0.36876630783081055, 2.322876453399658, -2.6496100425720215, 1.0010404586791992, 0.8988622426986694, 2.3764843940734863, -0.9170805811882019, 3.1634342670440674, 1.9634387493133545, 0.4704257547855377]"
