Emoji,Embedding
:bullseye:,"[0.4278363883495331, -1.1485207080841064, -0.20896153151988983, 0.9130454063415527, -0.6674386262893677, 0.3274240493774414, -0.3586004972457886, -0.43238237500190735, 1.158583164215088, 0.613301694393158, -0.7610856294631958, 0.22936499118804932, -0.14621897041797638, 0.45075786113739014, -0.45899686217308044, 0.159250408411026, 0.015605488792061806, -0.874654233455658, -0.3910433053970337, 0.9896494746208191, 0.950929582118988, -1.0069252252578735, 0.14843492209911346, 0.2835475206375122, 0.3796987533569336, 0.17049938440322876, 0.38504698872566223, -0.1178165003657341, 0.23262852430343628, -0.9320685267448425, 1.2442630529403687, 0.7837116718292236, -0.027711817994713783, 0.43186482787132263, 0.9387082457542419, 1.0276637077331543, 0.45018792152404785, 0.5934422016143799, -0.7790632247924805, 0.39180678129196167, 1.08100163936615, -0.1871672421693802, -0.6203787326812744, 0.1488918513059616, 0.24670451879501343, 0.015935806557536125, 1.5644665956497192, 0.6107721328735352, 0.42796462774276733, -0.18756897747516632]"
:moai:,"[1.6613348722457886, -1.7421096563339233, 0.5159662365913391, 0.600396454334259, 2.148749589920044, 2.0503859519958496, 1.1390002965927124, -0.5816964507102966, 0.40691909193992615, 1.2269741296768188, -1.036218285560608, 0.03503187745809555, 2.7973849773406982, 0.3200129568576813, -0.32636648416519165, -1.808780312538147, 2.923609972000122, -2.015928268432617, 0.4678669571876526, 0.5651202201843262, 0.936270534992218, -0.8653714060783386, -1.2779624462127686, -0.45633819699287415, 2.654520034790039, 2.156438112258911, -0.7425646781921387, 0.4561859667301178, -3.292736291885376, -1.2984563112258911, -1.4748519659042358, -6.0124969482421875, -1.2572388648986816, -1.531646966934204, -0.30906495451927185, 3.0177552700042725, -0.9582491517066956, 2.170830488204956, -4.556838512420654, -0.7932077050209045, -1.0592294931411743, -0.42156359553337097, 1.7553448677062988, 2.146036386489868, 0.8607691526412964, 2.366706371307373, -1.4416954517364502, 0.487141877412796, -1.7902871370315552, -0.7083562016487122]"
:helicopter:,"[0.026247180998325348, -0.6540941596031189, 0.08192141354084015, 0.1948215216398239, -0.30173933506011963, 0.19854284822940826, -0.26927539706230164, 0.6512343287467957, 0.31838709115982056, -0.6391587853431702, -0.0019870211835950613, 0.40904754400253296, -0.40000495314598083, 0.34335240721702576, 0.44174909591674805, -0.21354834735393524, -0.1780899316072464, -0.842283308506012, -0.24085305631160736, -0.23486864566802979, 0.8580394387245178, 0.41328194737434387, 0.08462664484977722, 0.07383681833744049, 0.27929121255874634, 0.15603354573249817, 0.23749935626983643, -0.16428938508033752, -0.8410090804100037, 0.3581118583679199, -0.7515854835510254, 0.17016838490962982, -0.11161185055971146, 0.3121652603149414, -0.15019920468330383, -0.6620966792106628, 0.40842658281326294, -0.06947765499353409, 0.39660629630088806, -0.21030355989933014, 0.22984910011291504, 0.4045640826225281, -0.28924477100372314, -0.0791754201054573, 0.6624610424041748, -0.15126776695251465, 0.5199024081230164, 0.5183223485946655, 0.24394871294498444, 1.0751513242721558]"
:white_question_mark:,"[-0.5475647449493408, 0.10748619586229324, 0.24384741485118866, 0.6091541051864624, 0.6939265727996826, -0.4746437072753906, 0.08697658777236938, -0.2196252942085266, -1.1626673936843872, 0.4561769366264343, -0.6478220820426941, -0.09451479464769363, 0.29872679710388184, -0.27213725447654724, 0.4776107370853424, -0.5914760828018188, 0.9989547729492188, 0.33612868189811707, 0.06335633248090744, 0.23941580951213837, -0.9169438481330872, -0.9810822606086731, -0.12356338649988174, 0.7237722873687744, -0.07821331918239594, -0.9310031533241272, -0.9069159030914307, -0.0071220542304217815, 0.06784961372613907, -0.191129669547081, -0.6035932898521423, -0.0137736601755023, -0.35782748460769653, -2.1384010314941406, 0.7537986636161804, -0.757897675037384, -0.0725603699684143, 0.47997039556503296, 0.710181474685669, 0.6174572110176086, -0.347684770822525, 1.2044157981872559, -0.28932422399520874, 0.15884584188461304, -0.1429123729467392, 1.1260045766830444, 0.6626582741737366, 0.6276381015777588, 0.10700835287570953, 0.6382070183753967]"
:woman_dark_skin_tone:,"[-0.5443494319915771, 0.4222467839717865, -0.4911471903324127, -0.5183888077735901, 0.3687259554862976, 0.48994240164756775, 0.031032416969537735, -0.33597397804260254, 0.21262386441230774, -0.1557893306016922, 0.013291902840137482, -0.27210038900375366, 0.22648024559020996, 0.2706449031829834, -0.11146821081638336, -0.5233340859413147, 0.11402301490306854, 0.048226431012153625, 0.46568992733955383, -0.40159451961517334, -0.22485098242759705, 0.9727956652641296, -0.2896963655948639, 0.42805957794189453, 0.041689272969961166, 0.05993714556097984, -0.5142844915390015, 0.1714565008878708, -0.025982972234487534, -0.09111574292182922, 0.10202937573194504, -0.20671825110912323, 0.10307274013757706, -0.30147814750671387, 0.2864740192890167, 0.14135725796222687, 0.08698608726263046, -0.03867793455719948, 0.004415240604430437, 0.05996960401535034, 0.1423638015985489, 0.09592757374048233, 0.3746364414691925, -0.12889349460601807, 0.42159387469291687, -0.17760507762432098, 0.02747058868408203, 0.37631532549858093, 0.34378162026405334, 0.33481311798095703]"
:om:,"[-0.24753402173519135, -0.1261478066444397, -0.007243291474878788, 0.011527158319950104, -0.25946736335754395, -0.08730931580066681, 0.31937602162361145, -0.23577381670475006, -0.07326806336641312, 0.08365093171596527, 0.03545782342553139, 0.20920009911060333, -0.1217658743262291, -0.29044750332832336, -0.21950651705265045, -0.14472727477550507, -0.016790281981229782, 0.10044101625680923, 0.5153923034667969, 0.3516571819782257, -0.2296382188796997, -0.4967750608921051, 0.20988163352012634, -0.0903535708785057, -0.15557296574115753, 0.30856215953826904, -0.32717522978782654, -0.33048275113105774, -0.21493135392665863, 0.45245933532714844, -0.4950021207332611, -0.3825562298297882, 0.33025938272476196, -0.12456552684307098, -0.14059622585773468, -0.05977996066212654, 0.21026656031608582, -0.22938571870326996, -0.3422883152961731, -0.013113184832036495, 0.15169212222099304, -0.36648693680763245, -0.2377096712589264, -0.05554044246673584, -0.3240443170070648, -0.008377053774893284, 0.1474941223859787, 0.5245497822761536, -0.003604480531066656, -0.10509879887104034]"
:input_numbers:,"[0.5471581816673279, 0.841231644153595, 0.8447192311286926, 0.04016958549618721, -0.09846560657024384, 0.2094624936580658, 0.6463522911071777, -0.888096809387207, 0.05532948672771454, 0.5666802525520325, -0.7408505082130432, -0.19978465139865875, 1.3237868547439575, 0.6822013258934021, 0.44549325108528137, -0.8225727677345276, 2.400686740875244, 0.8717224597930908, 0.29294276237487793, -0.8502851128578186, 0.02884797565639019, -0.494233101606369, 0.3116401731967926, 0.6066938042640686, -0.1861768662929535, 0.23030391335487366, -0.6606998443603516, -0.13550269603729248, -0.3595275580883026, 0.6428407430648804, 1.0365962982177734, 0.8093526363372803, 1.7998278141021729, -0.7144514322280884, 0.4059813320636749, 0.773306667804718, -0.027743011713027954, -0.846359133720398, -0.3909547030925751, 0.812271237373352, -1.2677316665649414, -0.29331186413764954, 0.10643046349287033, 0.7465513944625854, 0.5759313106536865, -1.1663343906402588, -0.2963390648365021, 1.0245987176895142, -0.014245813712477684, -0.01244395412504673]"
:folded_hands_medium-light_skin_tone:,"[-0.1138763353228569, 0.22247794270515442, 0.37183430790901184, -0.46384191513061523, 0.44895607233047485, -0.2746787369251251, 0.15989401936531067, 0.6450595259666443, -0.7844220399856567, -0.0965946763753891, 0.2306743860244751, -0.5967113375663757, -1.0610915422439575, 0.03026941418647766, 0.19512300193309784, 0.13539031147956848, -0.46396350860595703, -0.9453585147857666, 0.31971442699432373, -0.6210818886756897, 0.314046174287796, -0.16748064756393433, -0.07083873450756073, 0.6957756280899048, -0.24954913556575775, -0.38535574078559875, 0.3588372766971588, -0.9705367684364319, 0.17223314940929413, -0.7724604606628418, -0.03682923689484596, 0.6655817627906799, -0.22817246615886688, 0.720235288143158, 0.3933943212032318, -0.8351932764053345, -0.5068225860595703, -0.1475243717432022, -0.04231259599328041, -0.17913268506526947, -0.12351606041193008, 0.09805262833833694, -0.26275432109832764, -0.8657905459403992, 0.2182898223400116, 0.04525037109851837, -0.4663098454475403, 0.31461483240127563, 0.1678791642189026, 0.35045546293258667]"
:waving_hand_medium-light_skin_tone:,"[-0.09065637737512589, -0.11240746825933456, -0.9968525171279907, -0.22626113891601562, 0.3508973717689514, -0.5621185302734375, 0.284974604845047, -0.2505078911781311, -0.2876385748386383, 0.6060975193977356, 0.018995093181729317, -0.30402517318725586, 0.0821867510676384, 0.14796984195709229, 0.06678728759288788, -0.11838211864233017, -0.9168962836265564, -0.5861592292785645, 0.4549800157546997, -0.03507324680685997, -0.6781643033027649, -0.419303834438324, -0.03489072993397713, 0.7760045528411865, -0.22582808136940002, 0.6655699610710144, 0.5446919202804565, 0.1076262891292572, 0.6192161440849304, -0.38360196352005005, 0.37514418363571167, 0.6896612644195557, 0.22260767221450806, 1.3608758449554443, 0.22314126789569855, 0.3888240456581116, -0.13465651869773865, -0.39411461353302, 0.46906396746635437, -0.48401331901550293, 0.09984970837831497, -0.10827279090881348, -0.0863245502114296, 0.3568100333213806, -0.08512972295284271, -0.44112733006477356, 0.03898799419403076, 0.3575150668621063, 0.15124809741973877, -0.619140088558197]"
:thumbs_down_medium-light_skin_tone:,"[0.0638154074549675, 0.09596522152423859, -0.08327758312225342, -0.06602144241333008, -0.045597586780786514, 0.08281359076499939, 0.06759306788444519, 0.2935952842235565, -0.755939781665802, 0.05296697840094566, -0.07322632521390915, -0.1544995754957199, -0.6150996685028076, -0.24162298440933228, 0.8508443832397461, -0.012715785764157772, -0.5056822896003723, -0.30698251724243164, 0.551681399345398, 0.09628280252218246, -0.23033909499645233, 0.84950190782547, 0.015033223666250706, -0.06769751012325287, -0.24451658129692078, 0.05272737890481949, 0.09099363535642624, 0.02282494492828846, 0.6370367407798767, -0.3542153537273407, 0.2482723891735077, -0.023211905732750893, 0.5260778665542603, 0.14496709406375885, 0.0020752749405801296, -0.26022669672966003, -0.2104206383228302, -0.13941356539726257, 0.8080442547798157, -0.27166885137557983, -0.23569539189338684, 0.3727562725543976, 0.31013280153274536, -0.18897473812103271, -0.37708044052124023, -0.07293311506509781, 0.4311257600784302, 0.01662573777139187, 0.39986586570739746, -0.15151508152484894]"
:disappointed_face:,"[-0.5106489658355713, -0.4439903795719147, -1.0913326740264893, -0.9128424525260925, -0.9224154353141785, -0.4437606632709503, 0.6249503493309021, 1.3452214002609253, -0.7270410060882568, 0.5538533926010132, 0.34172627329826355, -0.9689069390296936, -0.6665152311325073, -0.8727787137031555, 1.7111752033233643, -0.23302921652793884, -0.25679251551628113, 0.24043762683868408, 0.5924730896949768, 0.24251703917980194, -0.8518536686897278, 1.1644723415374756, -0.5793861150741577, 0.2040238380432129, 0.18648122251033783, 0.3425271809101105, -0.06872759759426117, 0.7467740178108215, 0.10070036351680756, 1.7024692296981812, 0.5612725615501404, -0.21943075954914093, 0.35872504115104675, -0.9857965111732483, -0.4259765148162842, 0.4252473711967468, -0.42870551347732544, -0.9624315500259399, 0.7000304460525513, -0.05882037803530693, 0.29880350828170776, 0.04375654458999634, 0.7014521360397339, -0.6730715036392212, -0.9961170554161072, 0.9893494248390198, 0.47161734104156494, -0.09509031474590302, -0.060294829308986664, -0.3468499481678009]"
:briefcase:,"[-0.14298248291015625, -0.6517986059188843, -0.012794001959264278, -0.9112488627433777, -0.6509493589401245, 0.11011416465044022, -0.39535143971443176, 0.49779143929481506, 0.7450968027114868, -0.1097603440284729, -1.1894341707229614, 0.49945542216300964, -0.8681830167770386, -0.09296818822622299, 0.6867408156394958, -0.11455061286687851, -0.7565063238143921, 1.8223447799682617, 1.5204601287841797, 0.6595778465270996, 0.7451474070549011, 0.7216182351112366, -0.8859838843345642, -0.4902375340461731, -0.5791739821434021, 0.39055749773979187, 1.0588792562484741, 1.0099464654922485, 0.7733648419380188, 0.18723690509796143, 1.9583314657211304, -0.9094876050949097, 0.6853805184364319, 0.1724284440279007, -0.41219842433929443, 1.0648037195205688, -1.052618384361267, 1.4464436769485474, 1.1610265970230103, -0.9511127471923828, 0.3949073553085327, -0.11566749215126038, 0.8141546845436096, -1.189405083656311, -0.7406613826751709, 0.24467138946056366, -2.109943389892578, 1.3353503942489624, 1.0212688446044922, 1.6355361938476562]"
:man_light_skin_tone:,"[-0.3424668312072754, 0.7742384076118469, -1.234815239906311, 0.3085489273071289, 0.15445257723331451, 0.2637076675891876, 0.0437123142182827, -1.9792073965072632, -0.7226205468177795, -0.3655902147293091, -0.6861594319343567, -0.09463867545127869, 0.4529111981391907, -0.6838420629501343, 0.14970581233501434, -0.6272962689399719, -0.28036627173423767, 1.1785281896591187, 0.8232977986335754, 0.17311038076877594, 0.1354566067457199, 1.5661020278930664, 0.5649992823600769, -0.6243672370910645, -1.8904428482055664, -0.6781378388404846, 0.5160834193229675, 0.2399587333202362, -0.4507768452167511, 0.09532460570335388, -0.6607682108879089, -1.0875461101531982, -1.715721845626831, 1.9571490287780762, -1.0801080465316772, -0.07668871432542801, -0.48691999912261963, -0.26544854044914246, -0.3329935669898987, 0.7398669719696045, -0.034565918147563934, 0.8793690800666809, 0.6617349982261658, -0.7399275302886963, 0.6680038571357727, -1.9778430461883545, 0.028875401243567467, -0.9491119980812073, -0.004518055822700262, -0.36782899498939514]"
:play_button:,"[-0.33561402559280396, -0.7420956492424011, 0.3772800862789154, 0.10828448832035065, -0.3051376938819885, 0.3038314878940582, 0.16687823832035065, -0.25059574842453003, -0.1170172244310379, -0.12033262103796005, 0.21135561168193817, 0.1013232171535492, -0.3446669280529022, 0.17298659682273865, 0.44249847531318665, 0.29429638385772705, 1.0005989074707031, -0.36043867468833923, 0.030900977551937103, 0.27122336626052856, 0.5782842040061951, -0.15781012177467346, -0.3206857144832611, 0.32015255093574524, 0.4182962477207184, -0.4037907123565674, 0.020528482273221016, 0.07836862653493881, 0.19584430754184723, -0.4159806966781616, 0.01379628386348486, -0.6118354201316833, 0.2669612765312195, 0.07684484869241714, -0.47635847330093384, 0.6790886521339417, -0.42542800307273865, -0.13724562525749207, 0.05680868774652481, -0.08653295785188675, 0.2628602385520935, -0.00959908775985241, -0.2982753813266754, -0.293756902217865, -0.3081430494785309, 0.11959946900606155, 0.10383392125368118, 0.0291215181350708, 0.3413430154323578, 0.4401112496852875]"
:no_littering:,"[-0.24736328423023224, 0.367035835981369, -0.09702175855636597, 0.6656445860862732, 0.999373197555542, -0.798258364200592, 0.3335084915161133, -0.1717877835035324, 0.8188625574111938, -1.0827585458755493, -0.1423708200454712, -0.26854783296585083, 0.06287975609302521, 0.2618868350982666, -0.6019951701164246, 0.23988986015319824, 1.0275331735610962, -0.34683865308761597, 0.5534722208976746, -0.6973052024841309, -1.121297836303711, -0.5654424428939819, 0.6475943922996521, 0.5500695109367371, 0.04331231117248535, 0.2842797338962555, 0.21854305267333984, -0.06633283942937851, 0.3601943850517273, 0.8202715516090393, -0.0045885564759373665, 0.7719005346298218, -0.5799736976623535, -0.8614403605461121, -0.00775447441264987, 0.4653052091598511, 0.5737839341163635, 0.4587051272392273, 0.7115361094474792, 0.9390369057655334, -0.5548434257507324, 0.5407077670097351, 0.6926061511039734, 1.4392679929733276, -0.40917783975601196, 0.5192095637321472, -0.8698236346244812, 1.174493670463562, 1.598310947418213, 0.32344672083854675]"
:vulcan_salute:,"[-0.17240479588508606, -0.6006113290786743, 0.45435193181037903, -0.15176665782928467, 0.4522846043109894, -0.32502612471580505, 0.7104489803314209, -0.0870608240365982, -0.4547424912452698, 0.11707329005002975, 0.14081674814224243, 0.26604941487312317, -0.6524444818496704, 0.363441526889801, 0.49574014544487, -0.1755925863981247, -0.4296395182609558, 0.4004136025905609, -0.9158329963684082, 0.14102579653263092, 0.0227837935090065, 0.06496046483516693, 0.6397479176521301, -0.1582871377468109, 0.5501651167869568, -0.3261319100856781, -0.22903847694396973, -0.5184789299964905, -0.008267074823379517, -0.12014748901128769, 0.16226862370967865, 0.2863190770149231, -0.47828376293182373, 0.33914270997047424, 0.1086985170841217, 0.38895803689956665, -0.33705323934555054, 0.09403076767921448, -0.07701439410448074, 0.43471208214759827, 0.26562583446502686, -0.3748958706855774, -0.734552800655365, 0.5579396486282349, 0.11028920859098434, -0.028724025934934616, 0.007545378990471363, 0.45152726769447327, -0.8238683342933655, 0.40374770760536194]"
:ticket:,"[0.4114905595779419, 0.041073836386203766, -0.6854490041732788, 0.851185142993927, 0.24755004048347473, 0.09051241725683212, -0.5809990167617798, 0.8763628005981445, 1.5339704751968384, -0.2987060248851776, -0.11820632964372635, -0.808150053024292, -0.9916102886199951, -0.8793914914131165, 0.47940555214881897, 0.11828278750181198, 0.7445497512817383, -1.3956660032272339, 1.2169922590255737, -0.7473703622817993, 1.4955936670303345, 0.3862046003341675, -1.4354701042175293, 0.11930149048566818, 0.09038046002388, -0.332744300365448, -1.1235555410385132, -0.3208615481853485, -0.0704747885465622, -0.5316451787948608, -0.07303217798471451, 0.7223926186561584, -0.067936472594738, -0.5175356864929199, -0.5494232177734375, -0.22166180610656738, 1.229509949684143, 1.2284374237060547, -0.4452730715274811, -0.0774124339222908, -0.6687520146369934, 0.16493508219718933, 0.10054764151573181, -0.6504153609275818, -0.4721275866031647, -0.7771664261817932, 0.029485473409295082, -0.30994632840156555, -0.14678196609020233, 0.6338476538658142]"
:family_man_man_boy_boy:,"[0.2047327756881714, 0.7891172170639038, -0.37418505549430847, 0.18684370815753937, 0.6325659155845642, -0.4697565734386444, 0.005674275569617748, 0.6567663550376892, -0.17660287022590637, -0.6115413904190063, 0.6570667624473572, 0.2135334014892578, 0.07154930382966995, -0.027617167681455612, -0.4343761205673218, -0.04884493350982666, 0.6170423030853271, 0.00806279107928276, -0.08341337740421295, 0.011777358129620552, 0.5099069476127625, -0.15262523293495178, -0.5022794008255005, 0.21318909525871277, -0.1926031857728958, -0.08569162338972092, -0.020590325817465782, -1.1089922189712524, -0.07473193109035492, -0.32077157497406006, 0.10417002439498901, -0.25481972098350525, -0.5885933637619019, -0.6597992181777954, 0.26665401458740234, -0.04965025186538696, -0.35982659459114075, -0.035507671535015106, 0.3830202519893646, -0.15858930349349976, -0.12059736996889114, -0.09020292013883591, -0.006242543924599886, -0.24044498801231384, -0.08739394694566727, 0.2862226068973541, -0.0065544284880161285, -0.18475046753883362, -0.2355351597070694, -0.4218675196170807]"
:bell_with_slash:,"[-0.7554191946983337, 0.0866629034280777, 0.14559318125247955, 0.5345240235328674, -1.0477837324142456, 0.23532113432884216, 0.1824384182691574, 0.20312432944774628, 0.03178033605217934, -0.24576020240783691, -0.028512218967080116, 0.26641327142715454, -0.2269372045993805, 0.10756134241819382, 0.34960126876831055, 0.19023042917251587, -0.7096192240715027, -0.527967631816864, -0.1252674013376236, 0.49866369366645813, -0.05087155103683472, 0.20433084666728973, -0.5148279666900635, -0.7423546314239502, 0.2807580530643463, -0.27608850598335266, -0.05707012116909027, -0.2701800763607025, -0.3681888282299042, 0.2327120006084442, -0.021114714443683624, -0.2828938961029053, 0.4271649718284607, -0.2906901240348816, 0.017452819272875786, -0.22414594888687134, 0.9937019944190979, -0.25213420391082764, -0.16457350552082062, 0.5587791800498962, -0.25762590765953064, 0.20606425404548645, -0.11176934838294983, 0.3024958074092865, -0.12237244099378586, 0.32697179913520813, -0.2263232320547104, 0.27583858370780945, 0.37980917096138, 0.20256105065345764]"
:person_shrugging:,"[1.2116177082061768, -1.35636305809021, -0.16200226545333862, 0.5856145024299622, 0.9629139304161072, -1.3776921033859253, 0.6184326410293579, 0.8696843981742859, -0.2867589592933655, 1.9304934740066528, 0.2028982788324356, 0.0853172317147255, -0.21569201350212097, -1.0392600297927856, -0.4155413806438446, 1.5722702741622925, 0.27770480513572693, 0.8911699652671814, 1.637477159500122, -0.7585415244102478, -0.30023378133773804, -0.11628993600606918, 0.10045914351940155, 0.2650924623012543, 0.44478267431259155, -0.10467221587896347, -0.484055757522583, -0.6576338410377502, -0.6883664131164551, -0.41288313269615173, 0.29091668128967285, -0.45408931374549866, 0.033563099801540375, -0.7844591736793518, -0.6494574546813965, -0.26737353205680847, 0.24234528839588165, -0.2528969645500183, -0.9585068225860596, -0.2862045168876648, -0.6295369863510132, -0.45455899834632874, -0.15480776131153107, 1.379050850868225, 0.062495157122612, -0.6201943755149841, 0.569414496421814, 0.3963838219642639, 0.14109091460704803, 1.2157707214355469]"
:slightly_smiling_face:,"[0.8537388443946838, -0.40704089403152466, 0.5341225266456604, 0.113919198513031, -0.5115949511528015, -0.20550855994224548, 0.14537617564201355, 0.3219887316226959, -0.2386612892150879, 0.3703954517841339, -1.6046054363250732, -0.815044105052948, 0.44606953859329224, -0.34580153226852417, 0.21916978061199188, 0.059974465519189835, 0.6732628345489502, -0.10496903955936432, 1.473037838935852, 0.7515823841094971, 0.4368048906326294, 1.9149107933044434, 0.25819131731987, 0.4476637542247772, 1.7422579526901245, -0.7421489357948303, -0.4515759348869324, -0.20230114459991455, 0.26960426568984985, -1.6623510122299194, 0.21784044802188873, -0.017580395564436913, -0.24173271656036377, -0.15551891922950745, -1.7550292015075684, -0.617565929889679, 0.16666948795318604, 0.05548181012272835, -0.17484071850776672, -1.2205380201339722, -1.3457119464874268, -0.06146881729364395, -0.2866843640804291, 0.10680285841226578, 0.33734330534935, -0.3021041750907898, -0.35221540927886963, -0.35793477296829224, -0.07750596851110458, 0.5289375185966492]"
:chart_increasing_with_yen:,"[-0.31241148710250854, -0.14288382232189178, 0.04546436294913292, 0.38237670063972473, -0.5261757969856262, 0.45731520652770996, -0.1452168971300125, 0.10694456100463867, 0.14672121405601501, 0.18248333036899567, 0.3125371038913727, 0.03468940034508705, -0.19630193710327148, 0.5759356617927551, 0.0356023944914341, 0.23275703191757202, -0.2398318499326706, 0.12169457226991653, 0.3637051582336426, -0.04998883232474327, 0.4191553592681885, -0.11926482617855072, 0.7120208740234375, -0.11271104216575623, -0.10884643346071243, -0.013372911140322685, 0.13056157529354095, 0.5267047882080078, -0.15143798291683197, 0.6150814294815063, 0.27226659655570984, 0.24365217983722687, 0.5420355200767517, 0.07102210819721222, -0.07743062824010849, -0.08344615250825882, 0.23431874811649323, -0.10337796062231064, -0.40281882882118225, 0.018471963703632355, -0.6080963015556335, 0.16739079356193542, -0.4437471628189087, 0.07292751222848892, 0.26167288422584534, -0.035164833068847656, 0.03927508741617203, 0.09644882380962372, -0.4820495545864105, -0.793691098690033]"
:black_heart:,"[-0.11431454122066498, 1.3317807912826538, 1.1622357368469238, 2.1018030643463135, -0.7754108309745789, 1.0338258743286133, 0.7737160921096802, -0.012871483340859413, 0.5932843685150146, -0.16027489304542542, -0.6345119476318359, 0.6507601141929626, -0.42519640922546387, -0.9352881908416748, -0.9704610109329224, 0.2184125781059265, -0.2502727210521698, -0.12189798057079315, -1.0436878204345703, 0.2159418910741806, -1.0711497068405151, 1.027050495147705, 0.16411951184272766, -0.18104428052902222, 0.2849697470664978, 0.06997199356555939, -0.7043362259864807, 0.6076306104660034, 0.8564523458480835, 0.22764471173286438, 0.35497355461120605, -0.16649961471557617, 0.9790837168693542, -1.326562762260437, 0.976683497428894, 0.8953080177307129, 0.5625271201133728, -0.9226641058921814, 0.20611122250556946, -2.010493040084839, -0.1904447376728058, 1.3779394626617432, -0.05038648843765259, -0.5200845003128052, -0.6509928703308105, -0.4053571820259094, -0.9396624565124512, -1.674126148223877, 0.8505164980888367, -0.9484843611717224]"
:oncoming_automobile:,"[-0.6665166020393372, 0.007558368146419525, 1.1649495363235474, -0.4730432331562042, 0.42565789818763733, 0.5397511720657349, -1.2881540060043335, 1.2678364515304565, 0.5035192370414734, -0.111622154712677, -0.44424864649772644, -0.39518532156944275, -1.107167363166809, -0.39973607659339905, -0.12100950628519058, 0.5219767093658447, -0.5067551732063293, -0.4708350896835327, 1.001007318496704, -0.3831798732280731, 0.5606684684753418, -0.1162271797657013, -1.6132619380950928, 0.29890748858451843, -0.10614930093288422, -0.607065737247467, 0.22882041335105896, -0.482351154088974, 0.2550283372402191, 0.2001306712627411, -0.7828958630561829, 1.1555728912353516, 0.3939324617385864, -0.24165280163288116, 1.2167764902114868, -0.07075381278991699, -0.39043402671813965, -0.25183355808258057, -0.15609323978424072, 0.3824789524078369, -0.541871964931488, 0.30033597350120544, 0.7555622458457947, -0.9598589539527893, -0.18802541494369507, 0.8406783938407898, -0.431273877620697, -0.4098948538303375, 1.5111278295516968, -0.40697285532951355]"
:camel:,"[-0.38718393445014954, 0.5701467990875244, 0.09292586892843246, -0.1837395876646042, -1.0290889739990234, -0.16440947353839874, -0.6230912804603577, -0.32309043407440186, 0.46873876452445984, -0.4822039008140564, 0.4695744812488556, -0.43100520968437195, 0.06218896433711052, -0.42586830258369446, -0.4087434411048889, 1.1899524927139282, -0.12761913239955902, -0.12809579074382782, 0.5937986969947815, -0.47163617610931396, 0.43341583013534546, 0.31598570942878723, 0.2867606282234192, 0.5431253910064697, -0.24371646344661713, -0.04965071752667427, 0.2497899830341339, 0.187795490026474, 0.9307068586349487, -0.20747172832489014, 0.06549625843763351, -0.09794006496667862, -0.4347909092903137, 0.7136784791946411, 1.5552361011505127, -0.5132482051849365, -0.4876041114330292, 0.2624369263648987, 0.5576355457305908, 0.2960171699523926, -0.31880804896354675, 0.2763959765434265, -0.14153030514717102, 0.13520875573158264, -0.44693902134895325, -0.15181636810302734, -0.10199011862277985, -0.3890433609485626, -0.6027104258537292, 0.053186479955911636]"
:horse_face:,"[-0.8672266006469727, -0.785902738571167, -0.604999840259552, -0.36986443400382996, -0.07831699401140213, 0.5845460295677185, -0.1488572657108307, 0.290300190448761, 0.4296584129333496, -0.7803372144699097, 0.2210315465927124, 0.6251208782196045, -0.341602623462677, 0.03150102123618126, -0.6171804070472717, 0.29062649607658386, 0.2309374362230301, 0.20386694371700287, 0.06619525700807571, 0.2438828945159912, -0.3683141767978668, -0.8701676726341248, 0.0943712443113327, 0.3896718919277191, -0.23060564696788788, -0.6671043038368225, -0.33717313408851624, -0.5975693464279175, -0.7506925463676453, 0.1383776217699051, 0.2022561877965927, 0.3693571388721466, -0.19097962975502014, 0.6127189993858337, 0.17225193977355957, 0.40210679173469543, 0.4813143312931061, 0.5261781215667725, -0.6121007800102234, -0.38640081882476807, -0.7361763715744019, 0.02286987006664276, -0.18074598908424377, -0.13138416409492493, 0.24806880950927734, -0.5424124002456665, -0.13493631780147552, -0.5530897378921509, 0.4224553108215332, 0.8909878730773926]"
:person_fencing:,"[-0.28599387407302856, -0.32249289751052856, -0.09149962663650513, -0.8208144307136536, -0.22049513459205627, -0.16551661491394043, 0.5622652173042297, 0.5828904509544373, 0.3525397479534149, -0.06356276571750641, -0.12130123376846313, -0.13900354504585266, -0.3261328339576721, 0.1719411164522171, -0.4728805422782898, 0.035348713397979736, 0.49984410405158997, 0.4640272557735443, -0.04621312767267227, -0.30087873339653015, 0.21132397651672363, -0.05781158059835434, -0.1397431194782257, 0.24463452398777008, -0.3215874135494232, -0.753688395023346, -0.14561323821544647, -0.8421883583068848, -0.07070915400981903, 0.1314813792705536, -0.08329467475414276, 0.118213951587677, -0.13607235252857208, -0.35407936573028564, 0.43727123737335205, 0.5032193660736084, -0.12184160947799683, -0.06318889558315277, -0.272335022687912, -0.05158752575516701, 0.18754194676876068, -0.2266348898410797, 0.06098942831158638, -0.006902007386088371, 0.16561618447303772, 0.23389017581939697, 0.4289383590221405, 0.3403741419315338, -0.3696048855781555, -0.15594512224197388]"
