Emoji,Embedding
:folded_hands_medium-light_skin_tone:,"[0.2954292297363281, -0.9778428673744202, 0.3887980878353119, 0.2278892546892166, 0.1827591508626938, 0.28732967376708984, -0.5091295838356018, 1.198736310005188, -1.3554346561431885, 0.03002694807946682, 0.5062084794044495, 0.5515090823173523, -0.7904971837997437, -0.4946961998939514, -0.9362215399742126, -0.20982976257801056, -0.4363809823989868, -0.12270709872245789, 0.31850260496139526, 0.003468650160357356, 1.0326730012893677, -1.276680827140808, -0.6639351844787598, 1.667328119277954, 0.7698191404342651, 0.4214059114456177, 0.623837411403656, -0.9419419765472412, 0.28929948806762695, -1.3565551042556763, 0.2676149010658264, 1.403567910194397, -0.56281578540802, 0.05634722113609314, 0.9708579778671265, -0.6204788088798523, -0.32272982597351074, 0.08606308698654175, -0.754465639591217, 0.5715124607086182, 0.22357964515686035, 0.5027019381523132, -0.17277327179908752, -1.4331490993499756, -0.7287806868553162, 0.08578971028327942, -0.6296374201774597, 0.22945627570152283, -0.37644049525260925, 0.0352710597217083]"
:waving_hand_medium-light_skin_tone:,"[1.0040565729141235, 0.7119552493095398, 0.9063592553138733, 0.7606037855148315, -0.44329342246055603, -0.3284120261669159, 0.9316951036453247, -0.2819827198982239, -0.48777899146080017, 0.08957554399967194, -0.9124228358268738, -0.6143271327018738, 0.571510374546051, 0.11138904094696045, -0.7836022973060608, 0.3039095997810364, -0.9780069589614868, 0.8215360641479492, 1.0080962181091309, -0.4048594832420349, 0.5044485330581665, 0.06578229367733002, -0.5712265968322754, -0.06049055606126785, -1.149949550628662, -0.46092841029167175, -0.22782447934150696, -0.6626280546188354, 1.380631446838379, -1.0254542827606201, -0.39533424377441406, 0.7029555439949036, -0.6165938377380371, 1.3066425323486328, 0.1537979394197464, -0.32123443484306335, -0.14699795842170715, -0.8207358121871948, -0.9441167712211609, -0.4418753683567047, 0.922674298286438, -1.1506315469741821, -1.2827837467193604, -1.0740447044372559, -0.7902518510818481, -0.6806398630142212, -0.12180401384830475, 0.7952113151550293, 1.1547263860702515, 0.5655627846717834]"
:thumbs_down_medium-light_skin_tone:,"[-0.2109811156988144, -1.1780034303665161, 0.18433067202568054, -0.2745242714881897, 0.14275385439395905, 0.5394408106803894, 0.4736979603767395, -0.10157840698957443, 0.5079421997070312, -0.5852963924407959, -0.3526648283004761, -0.1444205641746521, -0.9954978227615356, -0.4772956669330597, -0.46257758140563965, -0.3837606608867645, -0.7396111488342285, -0.3178042471408844, 1.33953857421875, 0.5427328944206238, -1.2023329734802246, -0.19547516107559204, 0.8056803345680237, -0.07377932220697403, -0.39914843440055847, 0.6243054270744324, -0.22431889176368713, -0.6089223623275757, 1.047643780708313, 0.3135633170604706, -0.3512391746044159, -0.13108961284160614, 1.2924314737319946, 0.3487112522125244, -0.8467052578926086, 0.46420374512672424, -0.7653753757476807, -0.29494693875312805, 0.771170437335968, -0.556222677230835, 0.5509921312332153, -0.3371197283267975, 0.13649901747703552, -1.3281497955322266, 0.5703451633453369, 0.9658079743385315, -0.6375461220741272, -0.26590994000434875, -0.040734343230724335, -0.07824069261550903]"
:disappointed_face:,"[0.9377821087837219, -0.655420184135437, -1.3730815649032593, -0.9030137658119202, -0.7977266311645508, -0.6418389081954956, 0.18245545029640198, 0.7652860879898071, -1.008675217628479, -1.89783775806427, -1.3557384014129639, 0.378779798746109, 0.8748327493667603, 0.8600717186927795, 0.4656524956226349, 0.5399673581123352, 0.07269617170095444, -0.5227512717247009, 0.9812169075012207, 1.947274088859558, 0.32516923546791077, 1.2033847570419312, 1.3955663442611694, 1.0554840564727783, 0.7688140273094177, -0.6291992664337158, 1.1472972631454468, 0.2847037613391876, 1.568682312965393, -0.6390259265899658, 0.7774448990821838, -1.9103533029556274, 0.28259721398353577, 0.6374534964561462, -0.2047509402036667, 0.8853703737258911, -0.6154168248176575, 0.5854506492614746, 0.6955114006996155, -0.35638490319252014, -0.6197605729103088, 0.7335653901100159, 0.6959869861602783, -1.2909358739852905, -0.40545037388801575, 0.846576452255249, -0.9963394403457642, 0.5789792537689209, 0.07201544940471649, -0.008308649994432926]"
:briefcase:,"[0.8396007418632507, -0.6317188143730164, 1.5490858554840088, -0.9896013140678406, -0.3633585572242737, 1.4404875040054321, -1.5797934532165527, -0.10986796766519547, 0.7469969987869263, 0.271780788898468, -0.08131220191717148, 0.10263452678918839, -1.403840184211731, -1.3283158540725708, -0.3893517255783081, -1.1120766401290894, -0.6338669061660767, 1.1813334226608276, 1.633441686630249, 0.1758478879928589, 0.09062447398900986, 0.14926277101039886, -2.510227680206299, -0.18876537680625916, 1.1507081985473633, -1.711713433265686, 0.7670772075653076, 0.763127326965332, 0.4738050699234009, 0.9554888606071472, 0.9671897888183594, 0.2014351636171341, 0.6638456583023071, 2.1614134311676025, 1.103671669960022, 1.4789974689483643, 0.3050597608089447, 1.8282115459442139, -1.2616969347000122, 0.04039423167705536, 1.231632947921753, -1.1675366163253784, 2.1521806716918945, 0.30131399631500244, 0.8502907752990723, 1.3000421524047852, 0.0930006206035614, 0.43134990334510803, 0.9494825601577759, 1.3878589868545532]"
:man_light_skin_tone:,"[-2.2679216861724854, 2.36978816986084, -0.6984370350837708, -0.3267248272895813, -1.6511296033859253, 1.0763543844223022, 0.2793423533439636, -2.637216091156006, 1.8334580659866333, 0.23449760675430298, 1.2117723226547241, 0.4324706196784973, 0.10854536294937134, -0.3240286409854889, -0.209312304854393, -2.3991994857788086, -0.36348116397857666, -0.12212247401475906, 0.9859487414360046, -1.4403300285339355, -1.1224571466445923, 1.6807422637939453, 1.460649847984314, -1.4295240640640259, 0.5256550908088684, 0.10136264562606812, 0.905450701713562, -0.6018972992897034, -0.05856489762663841, -0.10220350325107574, 0.5603640675544739, 1.141461968421936, -0.5769922733306885, 2.058220624923706, 0.4089391529560089, 0.7802807092666626, -0.3470599353313446, 0.17393821477890015, -2.184535026550293, 2.301309823989868, -0.25010228157043457, 1.7138057947158813, 0.2789781093597412, -1.0687885284423828, -0.2000321000814438, -0.9401337504386902, -0.6077730059623718, -1.4829782247543335, 1.6515231132507324, -0.29692474007606506]"
:play_button:,"[-0.39315855503082275, 0.7194421291351318, 0.4909302592277527, -0.9107203483581543, -0.986219048500061, 0.43188485503196716, 0.6873934864997864, -0.29574400186538696, 0.652765154838562, -0.03522748500108719, -0.27827948331832886, 1.1478668451309204, -0.07939930260181427, -0.03565053641796112, 0.7473838329315186, 0.13253489136695862, -0.13347454369068146, 0.5604299306869507, -0.7091386318206787, -0.1890111267566681, -0.19814515113830566, 0.489753395318985, -0.06287488341331482, 1.0592083930969238, -0.525406002998352, -1.0331469774246216, -0.7208677530288696, -0.5089271068572998, -0.9672924280166626, -0.04245088994503021, -0.03068741410970688, -1.1071377992630005, 1.2698649168014526, -0.21003282070159912, 0.2909897267818451, -0.5418715476989746, -0.9100708365440369, 0.15112444758415222, 0.2345864176750183, 0.3046245574951172, 0.4312920570373535, 0.8129810094833374, -0.25910091400146484, 0.49592500925064087, -0.5862171053886414, 0.849631667137146, 0.5193554162979126, 0.169156014919281, -0.029585788026452065, -0.41418197751045227]"
:no_littering:,"[-0.16090737283229828, 0.9193835258483887, 0.3374517858028412, -1.0251491069793701, 1.3144433498382568, -0.34921225905418396, 1.3050549030303955, 1.2507070302963257, -0.6051576733589172, 1.1442943811416626, -1.758555293083191, -1.2684680223464966, 0.20192348957061768, 0.29878589510917664, -1.6316094398498535, 0.7633547782897949, 1.4529274702072144, 0.3903484642505646, -1.3309450149536133, -0.9768155813217163, -1.166874647140503, -0.9406182169914246, -1.1627689599990845, -0.7199445366859436, -1.0905977487564087, -0.7173740863800049, 0.6996608972549438, -0.2284989058971405, 0.1781076341867447, 0.9420973062515259, -0.6180484890937805, 0.11262086778879166, -0.7157058119773865, -1.7059056758880615, 0.31375443935394287, -0.7072705626487732, 1.4444633722305298, 0.9942534565925598, 0.898892343044281, 0.2494775801897049, -0.6363358497619629, 0.6277317404747009, -0.6673328280448914, 2.294161319732666, 0.5092430114746094, 0.16469131410121918, -0.8894584774971008, -0.3843974471092224, 0.8232241272926331, 0.7202721834182739]"
:vulcan_salute:,"[0.09063678234815598, -0.9076897501945496, -0.9153331518173218, 0.1438121199607849, 0.9006052613258362, -0.8697555661201477, -0.594084620475769, 0.6534319519996643, -1.3001121282577515, 0.10673794150352478, -0.07965169847011566, 0.44621971249580383, -0.0019981334917247295, 1.0432264804840088, -0.1002143993973732, -0.5130424499511719, -0.40710899233818054, 0.31297019124031067, -0.2383512258529663, -0.7258609533309937, -0.41287219524383545, 0.14685440063476562, 1.1835200786590576, -0.6959457993507385, 0.46383753418922424, -1.3222655057907104, -0.11429005861282349, 0.15616939961910248, 0.9546200037002563, -0.06800991296768188, 0.6553992033004761, 0.7586697936058044, 0.7288587689399719, 0.2131495624780655, -0.690702497959137, 0.7536288499832153, -0.20644167065620422, -0.4057539701461792, 0.472653329372406, 0.4845048785209656, 0.539934515953064, -0.47926607728004456, -0.816936194896698, -0.7227028012275696, 0.33026689291000366, -1.105216383934021, 1.0799471139907837, 0.9355469346046448, 0.011612027883529663, -0.9437752962112427]"
:ticket:,"[0.9077296257019043, -0.37815892696380615, 0.2936598062515259, -1.5719271898269653, 0.9150941967964172, -0.32532501220703125, -0.33410894870758057, -0.2505558133125305, 1.7732635736465454, 0.36553555727005005, -1.5990158319473267, 1.6343454122543335, -1.1436419486999512, 0.3146226406097412, 0.9957941770553589, 1.060962200164795, -0.20899473130702972, -2.5997626781463623, 1.419801115989685, -1.1772595643997192, 0.9913801550865173, -1.5266152620315552, 0.7455503940582275, -0.21108940243721008, -0.1860758513212204, -0.5169714093208313, 0.7672877311706543, 0.7380955815315247, -0.9266228675842285, -0.5766245126724243, 0.643898069858551, -1.681971788406372, -0.04513803496956825, -0.7177336812019348, 0.15112793445587158, 0.8398885130882263, -0.7659313678741455, -0.8048927783966064, -0.7100396156311035, -0.6206806898117065, -0.6919995546340942, 0.5250699520111084, -0.3965015411376953, -1.045457124710083, 0.6869032979011536, 0.24267876148223877, -0.9423233866691589, -1.2442646026611328, -1.2470371723175049, -0.3504248261451721]"
:family_man_man_boy_boy:,"[0.6757039427757263, 0.40105873346328735, -1.0978833436965942, -0.785240113735199, 0.7010821104049683, -0.41096964478492737, -1.4566168785095215, -0.7477912306785583, 1.0764811038970947, 0.019522609189152718, -0.05117921158671379, -0.03329716995358467, 0.9168151617050171, 0.7971712350845337, 0.3711761236190796, 0.8892706036567688, 0.9818647503852844, 0.043445609509944916, 0.07218239456415176, 0.2033548802137375, 0.03946315497159958, 0.2079945206642151, -0.37136945128440857, -0.3590279519557953, -0.24399539828300476, -0.02458602376282215, -0.6697527766227722, -0.9009886384010315, 0.16667452454566956, 0.07706549763679504, 0.19191698729991913, 0.9799714088439941, 0.444828599691391, 0.48412221670150757, 0.2972062826156616, -1.2666059732437134, -1.1647385358810425, -0.5866081118583679, 0.9554324746131897, 1.2308913469314575, -0.30639299750328064, -0.49585139751434326, 0.6835724115371704, -0.04311061277985573, 0.2755456566810608, -0.9003820419311523, -0.14474992454051971, 0.33485928177833557, -0.4990685284137726, -0.0012007637415081263]"
:bell_with_slash:,"[0.38590481877326965, -0.5710086822509766, 1.1395212411880493, -0.8807137608528137, 0.3170299232006073, 0.6411396861076355, -0.40067794919013977, 0.032160207629203796, -0.7399581074714661, -0.5999405384063721, -0.5260545611381531, 0.44324278831481934, 0.05148639902472496, 1.4200376272201538, -0.33565548062324524, 0.21150273084640503, -1.0238481760025024, -1.1703472137451172, 0.006601325236260891, 0.354464054107666, 0.8436810970306396, -0.1364300698041916, -0.24765494465827942, 0.12359151989221573, 0.33786606788635254, -0.8266276121139526, 0.3761231601238251, 0.23489797115325928, 0.11496511101722717, 1.5104851722717285, 0.7912007570266724, -0.5974883437156677, -0.9359440803527832, -0.32829412817955017, 0.07371862232685089, -0.43774718046188354, 0.5153874754905701, 0.21414658427238464, 0.5267353653907776, 0.7440402507781982, -0.7644723057746887, -0.942000687122345, -0.3469034731388092, 0.07570050656795502, 0.18885371088981628, 0.8448167443275452, 0.4462999701499939, -1.1936503648757935, 0.6913998126983643, 0.8446559906005859]"
:person_shrugging:,"[0.32524579763412476, -0.30426108837127686, 0.3172919452190399, -0.40113168954849243, -0.8919902443885803, 0.48572567105293274, 1.5741595029830933, -0.9674882888793945, 0.20676912367343903, 1.9765167236328125, -0.6242418885231018, -0.13006433844566345, -0.5282307863235474, 0.672897458076477, 1.4956598281860352, 1.564581274986267, 0.12028062343597412, 1.4699411392211914, 1.4155445098876953, 0.21671399474143982, 0.5090651512145996, 0.8360180258750916, 0.6644362211227417, 0.9674378633499146, -0.3746221661567688, 0.33395716547966003, 0.039272699505090714, -1.8422226905822754, 0.7953695058822632, -1.0329537391662598, 0.15288664400577545, -0.40744614601135254, -0.7929791212081909, -1.5717016458511353, 1.6284700632095337, -3.0830867290496826, -0.5509436130523682, -0.04266654700040817, -0.07872852683067322, -2.422093152999878, -0.5359576344490051, -2.3283791542053223, 0.4468560814857483, 2.625088930130005, 0.18928222358226776, -0.6378213763237, 0.1932954341173172, -0.21287652850151062, -1.0304174423217773, -0.5894346237182617]"
:slightly_smiling_face:,"[0.47829070687294006, -0.9968413710594177, 1.1017476320266724, 0.9468024969100952, 0.08685219287872314, 0.5951856970787048, 1.01217782497406, 2.370893716812134, -0.039165474474430084, -0.17595113813877106, -0.20169669389724731, -0.3066115975379944, 0.9970296025276184, 0.24795548617839813, 0.7571831345558167, 0.5654668807983398, -0.6540550589561462, -0.7713195085525513, 1.4684250354766846, -0.38430774211883545, -1.5853846073150635, 0.9498235583305359, 0.07078152149915695, 0.2683033347129822, 0.7125145196914673, -1.7018024921417236, -0.8274895548820496, -0.8207085728645325, -0.472866952419281, -0.8542495965957642, 0.5670846104621887, 0.11164665967226028, -0.2705362141132355, -0.17649683356285095, -0.9247100353240967, -0.3039208948612213, -0.665167510509491, -0.7309678792953491, 0.35063838958740234, 0.891891598701477, 0.14758086204528809, -0.6766790151596069, 0.39712122082710266, 1.0404956340789795, 0.9049085378646851, 1.6632194519042969, 1.2294464111328125, -1.2053511142730713, -1.310778260231018, -0.030834360048174858]"
:chart_increasing_with_yen:,"[-0.3743433356285095, -0.3553849458694458, 0.5063565373420715, -0.048371538519859314, -0.5138287544250488, -0.4539456367492676, 0.6676113605499268, -0.39712318778038025, -0.048782095313072205, 0.9964231848716736, 1.2455337047576904, -0.9038868546485901, -0.3811555802822113, 1.3106621503829956, 0.2503242492675781, 0.8255389928817749, -0.30991384387016296, -0.65254807472229, 0.8302493691444397, 0.06341847777366638, -0.17498013377189636, 1.1496800184249878, -0.20658008754253387, 0.2429293692111969, -0.08367603272199631, 0.8984757661819458, -0.39619073271751404, 0.0724402591586113, 0.05876314640045166, 1.2685493230819702, 0.8145217299461365, -0.5893409848213196, -0.009140891022980213, -0.0506257638335228, 0.9265990257263184, 0.341240793466568, 0.08115746080875397, 0.6482067704200745, -0.7674283385276794, -0.21106603741645813, 0.21924187242984772, 0.12648391723632812, 0.5745991468429565, 0.23005661368370056, -0.9750240445137024, -0.7274981141090393, -0.1478666514158249, -0.036573655903339386, -0.6747511029243469, -0.03633352369070053]"
:black_heart:,"[1.515857219696045, 1.5645538568496704, -0.8983282446861267, -0.7336382269859314, 1.8112410306930542, 1.730305790901184, 0.44946178793907166, -1.0106111764907837, -0.24972140789031982, 0.03261438012123108, -0.6302273273468018, -1.7525116205215454, -2.0488786697387695, 0.10219427943229675, 0.6236771941184998, -0.9180194139480591, -0.4238090217113495, -0.6799691319465637, -1.3748104572296143, -0.9133474826812744, -1.1334697008132935, -1.857287049293518, 1.5309151411056519, 1.5542982816696167, -0.5639523267745972, 0.5892800688743591, 1.9910848140716553, 2.643015146255493, -1.302191972732544, -1.6264541149139404, -0.6708710789680481, -1.1590375900268555, -0.00040867782081477344, -1.2540276050567627, -0.7544631958007812, -0.5910311937332153, 0.4849185049533844, -0.7104427218437195, -0.27033522725105286, 1.7538527250289917, 0.18270227313041687, -0.46226397156715393, -0.4926859140396118, -0.4821234941482544, 1.55646550655365, -2.2260515689849854, 0.8130921721458435, -0.4961576461791992, 0.03537849709391594, -0.9250760078430176]"
:oncoming_automobile:,"[-0.8437154293060303, 0.6152021288871765, 1.3532682657241821, -0.8578144311904907, 0.7895762324333191, -0.487270712852478, -0.09285825490951538, 0.05095478519797325, 0.4267553389072418, -0.5547595620155334, 0.3640275299549103, -0.6046122908592224, -0.0757342055439949, -1.2914282083511353, 1.1721484661102295, 1.0485727787017822, 0.5006837248802185, -0.9832801222801208, 0.2997837960720062, 0.5142921805381775, -0.4598575532436371, 0.1511128693819046, -2.5955898761749268, -0.6806671023368835, 0.361441433429718, -0.08320417255163193, 1.7032215595245361, 0.14711366593837738, -0.015215867199003696, -1.2714840173721313, 0.554811418056488, 0.1445825695991516, 0.874393105506897, 0.8397143483161926, 0.5055223107337952, 1.0961109399795532, -0.5334661602973938, -1.4369838237762451, -1.8947575092315674, -0.2333398461341858, -1.3552765846252441, -0.263531357049942, 1.2959721088409424, 0.826024055480957, -0.09833869338035583, -0.38309982419013977, -1.8766072988510132, 0.08672817051410675, 0.1940218210220337, 0.9793911576271057]"
:camel:,"[-0.035243138670921326, 0.45939382910728455, -0.15343689918518066, -0.12134986370801926, 1.397982120513916, -0.2738500237464905, -1.0762784481048584, 0.23018741607666016, -0.02376439794898033, -0.13899894058704376, 0.1274089515209198, -0.5550251603126526, 0.9543673396110535, -0.5780751705169678, 0.16336581110954285, 0.7468948364257812, -0.7952188849449158, 0.6205945014953613, -0.7287745475769043, -0.0002799145586322993, 0.18152162432670593, 0.16502712666988373, 0.9056782722473145, -1.3171981573104858, -0.875260055065155, -1.1246631145477295, 0.6632631421089172, 1.1595427989959717, -0.3846565783023834, -1.5046217441558838, -0.525004506111145, 0.16524825990200043, 0.1949744075536728, -0.009726074524223804, 0.6342423558235168, -1.070746660232544, -1.157882809638977, -0.9877042770385742, 1.1489155292510986, 0.25188133120536804, -0.6068581342697144, 0.047999877482652664, 0.39368411898612976, 0.005968731828033924, -0.8309357166290283, 0.1708570420742035, 0.7018032670021057, -0.20095208287239075, -1.228934645652771, 0.5361493825912476]"
:horse_face:,"[-0.30385297536849976, -0.9581140875816345, 0.7690460681915283, 0.13529632985591888, 1.027877926826477, 0.23132792115211487, -0.772670328617096, 0.9343788623809814, 0.5905582904815674, -0.24687381088733673, -1.3732848167419434, -0.9769536852836609, -0.10834060609340668, 0.4986029863357544, -0.009277421981096268, -0.15392854809761047, -0.6410455107688904, -0.011547301895916462, -0.34196534752845764, 0.3940252363681793, 0.20538558065891266, -0.9086092114448547, -0.36592966318130493, -0.9260633587837219, 0.7819806933403015, -0.28315410017967224, -0.7788881063461304, -1.5827287435531616, -0.30181702971458435, -0.7290149927139282, 0.23531974852085114, -0.6435377597808838, 0.27670884132385254, 0.4334234595298767, -0.5976678729057312, -0.41557958722114563, 0.17716842889785767, 1.0800809860229492, 0.03686055913567543, 0.9560589790344238, -0.7113771438598633, 0.5950658917427063, -0.3721056282520294, -0.14087383449077606, 1.646989345550537, -0.637311577796936, -0.1897752285003662, -0.5237337946891785, -0.5012267231941223, 0.4395158588886261]"
:person_fencing:,"[0.41986414790153503, -0.7474581599235535, 0.15584619343280792, -0.7708907127380371, -0.714419424533844, -0.06616434454917908, 0.16109241545200348, 1.0549876689910889, 0.5155020952224731, -0.7945646643638611, 0.10872122645378113, 0.640863835811615, 0.845664381980896, -0.03697063773870468, 0.43463951349258423, -0.7713410258293152, 0.318146675825119, 0.018467450514435768, -0.5066814422607422, -0.2682313323020935, -0.3390376567840576, 0.44314438104629517, 0.041451822966337204, -0.06108863651752472, -0.5865638256072998, -0.40423783659935, -0.6299178004264832, 0.465728759765625, -0.6187988519668579, 0.5259181261062622, 0.9408890604972839, 0.6128234267234802, 0.07818973809480667, -1.5471552610397339, 0.24592965841293335, 1.1619833707809448, -0.7787662744522095, 0.3982855975627899, -0.36355116963386536, 0.7789626121520996, 0.8127172589302063, -0.518644392490387, 0.7908675074577332, 0.4126998782157898, 0.8095805644989014, -0.9933106303215027, 0.6372914910316467, 0.32921385765075684, 1.0836540460586548, 0.42332693934440613]"
:goat:,"[0.920157253742218, 0.9385531544685364, 0.6765671968460083, 0.4870699644088745, -1.3591063022613525, 0.56580650806427, -0.9854985475540161, -0.16475564241409302, 0.11638763546943665, 0.6674152612686157, -2.1200144290924072, -0.24937380850315094, -0.6983607411384583, -1.7127479314804077, 0.7531161904335022, -1.1482467651367188, 0.3229588270187378, -0.8337595462799072, 0.8811449408531189, -0.08532356470823288, 0.5544682145118713, -1.8661192655563354, 0.11835633218288422, 0.7136102318763733, -0.03135252371430397, 0.3783186972141266, 1.0568495988845825, -0.6669336557388306, 0.08676939457654953, 0.035440366715192795, -0.5128831267356873, 0.2346695363521576, 0.15480373799800873, -1.8833041191101074, 1.7566031217575073, -0.22224463522434235, 0.2745654582977295, 0.5490922927856445, -1.5976576805114746, 1.9780912399291992, 0.19113153219223022, 1.3692924976348877, -0.5229335427284241, 1.7064156532287598, 0.7823953032493591, -1.6554960012435913, 0.4251728355884552, -0.21844205260276794, -2.70112943649292, -0.884039044380188]"
:mountain:,"[0.4377477467060089, -0.7446467280387878, -0.18631520867347717, 0.8003841042518616, 0.009084023535251617, -1.2100862264633179, -0.2603538930416107, -0.9193598031997681, -0.8823860883712769, 0.5526350140571594, 0.3704678416252136, 0.9438465237617493, 0.16324160993099213, 0.7236167192459106, 0.8770818114280701, 1.0814573764801025, -0.3581075072288513, 0.671499490737915, 0.3741799592971802, -0.3859427571296692, 0.44310998916625977, 0.33163344860076904, -0.19193188846111298, -1.396396279335022, 0.02616996318101883, 1.174409031867981, -0.7221065163612366, -0.6999170780181885, 0.27088481187820435, 1.158787727355957, 0.8805971145629883, -1.2620103359222412, -0.22371558845043182, -0.09726519882678986, 0.30071473121643066, 0.40023767948150635, 0.35958677530288696, -0.198320671916008, -0.8098433017730713, 0.14143472909927368, 0.28009194135665894, 0.5970638990402222, 0.5919294357299805, -0.17382684350013733, -0.34036165475845337, 1.3761446475982666, -0.07213320583105087, -0.016826489940285683, 0.24038390815258026, -0.7573378682136536]"
:doughnut:,"[-0.6687091588973999, -1.4335726499557495, 0.30139803886413574, -0.019712725654244423, 1.2077844142913818, 0.8542495369911194, 0.29200923442840576, -0.8457543849945068, -0.5534309148788452, -0.3562735617160797, 0.5280901193618774, -1.0418462753295898, -0.41236671805381775, 0.6253053545951843, 1.2570550441741943, 0.9641537666320801, -0.8567845821380615, 0.6394457221031189, 0.20789895951747894, -0.025362635031342506, -0.06716226041316986, -0.2704164981842041, 0.2479982227087021, 0.3822326064109802, -0.06425583362579346, -0.07508493959903717, 0.14891184866428375, -0.4437689483165741, 0.3761323094367981, -0.5927579402923584, -0.05124599114060402, 0.48914435505867004, 0.7966139316558838, 1.174521803855896, -0.6039528250694275, 0.6965838670730591, 0.5707990527153015, -0.9837790727615356, -0.7426196932792664, 0.32725411653518677, -0.9029079675674438, -0.5115934610366821, -0.2687612771987915, -0.22676552832126617, 0.9991330504417419, -0.6086682081222534, -0.727870762348175, 0.46626442670822144, -0.4738262891769409, 0.7221883535385132]"
:shortcake:,"[0.6081571578979492, -0.5895951986312866, -0.40023699402809143, 0.4285702705383301, -1.228736162185669, 0.31206193566322327, -1.089370608329773, 0.30778440833091736, 1.0388338565826416, -1.8702867031097412, 1.0191446542739868, 0.03672546148300171, 0.5614787936210632, 0.9072355628013611, 0.39737436175346375, -0.3414648175239563, -0.6550942659378052, 0.4343418776988983, 0.6087862849235535, -1.9601240158081055, -0.9122587442398071, 0.6931592226028442, 2.9226529598236084, 2.1370584964752197, 0.6461721062660217, 1.8938801288604736, -1.0948588848114014, -0.02790696546435356, -0.906083345413208, 1.3974425792694092, 0.1999330222606659, 0.307076096534729, -2.0499026775360107, 1.2874547243118286, -0.3817421793937683, -0.1599331796169281, -1.0594770908355713, -0.6978968381881714, -0.07097464799880981, -0.985758364200592, 1.577905535697937, -0.7309377789497375, 1.320535659790039, -0.5536219477653503, -0.8795154094696045, 0.5158026814460754, 1.2021903991699219, 0.06520983576774597, -0.5845668911933899, 0.21163998544216156]"
:loudspeaker:,"[-1.1348271369934082, 0.6353225708007812, 0.9270232319831848, 0.18391455709934235, 1.8186380863189697, 0.5836614370346069, -0.6945760250091553, 0.5388364791870117, 1.050837755203247, -0.4751061499118805, -0.5889734625816345, 0.14599476754665375, 0.37308672070503235, -1.6609224081039429, -0.7332513928413391, -0.23794439435005188, -1.4839024543762207, 0.2696654796600342, 0.7137280702590942, 0.6948633790016174, -1.1824487447738647, 0.19370214641094208, 0.5333332419395447, 1.6811790466308594, 1.4774556159973145, -0.6135293841362, 0.01678556576371193, 0.6392536163330078, -0.1158379390835762, -0.051884084939956665, -0.1980936974287033, 0.5330402851104736, 0.7406800389289856, 0.18346378207206726, 0.1597064584493637, -0.5521082878112793, -0.15124842524528503, -1.3988791704177856, -0.7920222282409668, 0.4013025760650635, -0.4572905898094177, 0.1660708487033844, 0.724311351776123, -0.2898215055465698, 0.7980021238327026, -0.620974600315094, 1.5136150121688843, 0.3778778612613678, -1.2239079475402832, 0.16300836205482483]"
:fog:,"[0.3459911048412323, -0.9538537859916687, 0.87422114610672, 0.900449275970459, -1.2549710273742676, -0.7587024569511414, -1.1838603019714355, 0.6071581244468689, 0.5211465358734131, 0.49155130982398987, 1.4334028959274292, -0.7790738344192505, -0.6878379583358765, 0.7433604598045349, -0.6478646993637085, -0.7796217799186707, 1.1386334896087646, -0.7422405481338501, -0.6875461339950562, 0.2831002175807953, 0.31711116433143616, -0.5566069483757019, -0.3872041702270508, -0.7490822076797485, 0.13506776094436646, -0.18282294273376465, 0.7719594240188599, 1.151226282119751, -1.1487032175064087, 0.7213006019592285, -0.9679366946220398, -1.3194935321807861, 0.11116411536931992, -0.03665311262011528, -0.19371521472930908, -0.9798370003700256, 0.9825211763381958, -0.15468710660934448, -0.8115841150283813, 1.1164436340332031, -0.5360648036003113, -0.8135175704956055, -1.513185977935791, 1.0430614948272705, 0.4134734570980072, -0.9107515215873718, 1.159529447555542, -0.031263191252946854, -0.09636161476373672, 0.8362443447113037]"
:baby_symbol:,"[1.2076162099838257, 1.1028687953948975, -0.5674254298210144, -0.19232608377933502, 0.8959516882896423, -1.3989452123641968, -0.3208658695220947, 1.2838988304138184, 1.5526806116104126, 0.6372658610343933, 0.6866451501846313, -1.34746515750885, -0.3026012182235718, 0.5430725812911987, 0.4152218699455261, 1.2311725616455078, 0.08156582713127136, -0.2812795341014862, -0.995148777961731, -0.8183360695838928, 0.04475957527756691, 0.08758511394262314, 0.10861283540725708, 0.9542490243911743, 0.6423133611679077, -1.1146570444107056, -0.9851775169372559, -2.0773041248321533, 1.654050588607788, 0.3382622003555298, -0.5099895000457764, 0.08125359565019608, 0.11220349371433258, 1.073438048362732, 0.7761251330375671, 0.03635501489043236, -0.34286755323410034, 0.5652194023132324, -0.0361352413892746, 0.698998749256134, -0.5278438329696655, -0.04176155850291252, -0.1325938105583191, -1.3933714628219604, 1.270336389541626, -0.9085471630096436, 1.221982717514038, 0.5083194375038147, -0.8595874309539795, -0.5650272965431213]"
