Emoji,Embedding
:fire_extinguisher:,"[-0.19080939888954163, -0.3895374834537506, -0.6844863891601562, 0.21377086639404297, 0.1744968295097351, 0.6273049116134644, 0.1676168590784073, -0.7093836069107056, 0.1845216155052185, -0.5247844457626343, -0.19630993902683258, 0.13585174083709717, 0.2717323899269104, 0.8253237009048462, 0.5469458103179932, 0.11092788726091385, -0.5170108079910278, -0.5297094583511353, 0.6703386902809143, 0.9447957873344421, 0.14971041679382324, -0.6473948359489441, -0.1021307185292244, -0.6055606603622437, 0.5120496153831482, 0.354574590921402, -0.7314471006393433, -0.3300337791442871, 0.8910841345787048, 0.9461679458618164, 0.16896265745162964, 0.6361174583435059, -0.35885894298553467, -0.677295446395874, -0.4095897972583771, 0.7895140647888184, 0.8853373527526855, 0.056401610374450684, -0.9488095045089722, -0.12065523862838745, -0.7944943904876709, 0.803093433380127, -0.9736100435256958, 0.965660572052002, 0.9295568466186523, 0.6267223358154297, 0.943550705909729, -0.9421292543411255, 0.06020401418209076, 0.5900306105613708]"
:shrimp:,"[0.3498534560203552, 0.3735579252243042, 0.12020653486251831, 0.18263664841651917, -0.13810767233371735, -0.943934440612793, 0.34469783306121826, 0.4823434054851532, -0.5344122648239136, 0.7768697738647461, -0.49973011016845703, 0.9753902554512024, 0.07142391800880432, -0.9210169315338135, 0.43147048354148865, -0.8222718238830566, 0.8096516132354736, -0.6286492347717285, -0.5916998982429504, 0.6020147204399109, -0.12942813336849213, 0.39089828729629517, 0.8434031009674072, 0.2651904821395874, 0.46430307626724243, -0.45774510502815247, -0.583305299282074, 0.3817179799079895, 0.18520401418209076, -0.5448863506317139, 0.2693275511264801, 0.764579713344574, 0.7683351635932922, 0.537796139717102, -0.4035084843635559, 0.7848813533782959, 0.7587487697601318, -0.47886404395103455, 0.34150946140289307, 0.05134788528084755, 0.14610013365745544, 0.04811527207493782, 0.18569828569889069, 0.039369359612464905, 0.4184560477733612, -0.6639889478683472, -0.8816669583320618, -0.9456469416618347, 0.12187765538692474, -0.8455911874771118]"
:cut_of_meat:,"[0.20091664791107178, -0.9051282405853271, 0.547065794467926, -0.223105326294899, -0.5498448610305786, 0.7037167549133301, -0.9335945844650269, -0.6480774283409119, 0.7422562837600708, 0.42991963028907776, -0.17460879683494568, 0.9050460457801819, 0.10396232455968857, 0.7788564562797546, 0.562201738357544, 0.45192307233810425, -0.04537932202219963, -0.6236153244972229, 0.17631107568740845, -0.3891603350639343, -0.5210036039352417, -0.030030496418476105, -0.5665573477745056, -0.5133398175239563, -0.41014814376831055, -0.5511252880096436, 0.21551832556724548, 0.026174603030085564, -0.16248367726802826, 0.0020700539462268353, -0.4963109493255615, -0.6746336817741394, -0.17345887422561646, -0.8212769627571106, 0.06347952783107758, 0.9272434711456299, -0.8421294689178467, 0.5044540762901306, -0.27697375416755676, 0.7129351496696472, 0.19272424280643463, -0.16760459542274475, -0.22292476892471313, -0.504906415939331, -0.9548163414001465, -0.5393456816673279, -0.5372189879417419, 0.6988704800605774, -0.8417683243751526, -0.09343858063220978]"
:man_singer:,"[-0.35463279485702515, 0.6900943517684937, 0.5727819204330444, -0.79057377576828, -0.3584585189819336, 0.5092577934265137, 0.5461955666542053, 0.9089951515197754, -0.896489679813385, -0.13287334144115448, -0.5762065052986145, 0.9929652214050293, -0.47433197498321533, -0.581791341304779, 0.038001127541065216, 0.5143774747848511, 0.7353018522262573, -0.9113163948059082, -0.4767471253871918, 0.538079023361206, -0.6907132267951965, 0.9987710118293762, 0.8591645359992981, 0.4208018481731415, -0.808032751083374, 0.6382617950439453, 0.7860342264175415, -0.7623564600944519, -0.40977969765663147, 0.7552816867828369, -0.19662858545780182, -0.34542471170425415, 0.8886170983314514, 0.9824169278144836, 0.17766889929771423, 0.9928990006446838, -0.0971996858716011, -0.8843371868133545, -0.5987756252288818, 0.3484227657318115, 0.2866482138633728, 0.4449232816696167, 0.18158039450645447, 0.10054806619882584, -0.032456621527671814, -0.23339518904685974, 0.4997731149196625, 0.34770092368125916, -0.29591745138168335, -0.999751091003418]"
:man_artist:,"[-0.4761236906051636, 0.05546446889638901, -0.7838612794876099, 0.9442433714866638, -0.34304574131965637, -0.12374937534332275, -0.34755954146385193, 0.6110926866531372, 0.429883748292923, -0.3373081386089325, 0.45651212334632874, -0.6202406287193298, -0.8940467834472656, -0.9344703555107117, 0.25804001092910767, 0.7887823581695557, -0.23205435276031494, 0.1782362014055252, -0.7910799384117126, 0.46371251344680786, 0.764569878578186, -0.7833573222160339, -0.041492607444524765, -0.6617335677146912, -0.06917749345302582, 0.7820382118225098, -0.8038106560707092, 0.7344956994056702, 0.3025595545768738, 0.6569716334342957, 0.5370132923126221, -0.3092349171638489, -0.9168524742126465, 0.7213241457939148, -0.14949600398540497, -0.7568938732147217, -0.8470810651779175, -0.6189250349998474, 0.6111279726028442, -0.16797912120819092, -0.22475272417068481, 0.31488218903541565, -0.8529986143112183, 0.7530480027198792, -0.009550458751618862, 0.5099691152572632, 0.4712013900279999, 0.41342467069625854, 0.7375335693359375, -0.10937308520078659]"
:pager:,"[0.6840781569480896, 0.9213124513626099, -0.2484227567911148, -0.41454795002937317, -0.9324861764907837, -0.04043300077319145, -0.20064936578273773, 0.4737057387828827, -0.3687256872653961, 0.9337818026542664, 0.9446181058883667, -0.1202959194779396, 0.8823754191398621, 0.3919767737388611, -0.40502598881721497, -0.1641407459974289, 0.6272459030151367, 0.1329851746559143, -0.6366550326347351, 0.982903778553009, -0.6934746503829956, -0.29098960757255554, 0.4491715729236603, 0.09952166676521301, 0.2631103992462158, 0.5408991575241089, -0.9061230421066284, -0.06275132298469543, -0.8459457755088806, -0.7632218599319458, 0.547539234161377, 0.02621104195713997, 0.9737908840179443, 0.7751815319061279, 0.36413201689720154, -0.4277903735637665, 0.3904804289340973, 0.49947208166122437, 0.9602199196815491, -0.7440045475959778, 0.5774845480918884, -0.030796052888035774, -0.9888925552368164, -0.045303136110305786, -0.9577336311340332, -0.39942848682403564, -0.8763648271560669, -0.8561258316040039, -0.3069455027580261, 0.852931797504425]"
:ant:,"[-0.5992064476013184, 0.742251455783844, 0.1592438966035843, -0.3007965385913849, -0.6871418356895447, 0.9538666605949402, -0.7866999506950378, -0.13716085255146027, -0.7825482487678528, -0.40892839431762695, 0.4768465757369995, 0.395938515663147, -0.9183624982833862, -0.43025532364845276, 0.7014755010604858, -0.16565099358558655, 0.04154832288622856, 0.1978071630001068, -0.1324116587638855, 0.2839984595775604, -0.2284410297870636, -0.06824778765439987, 0.13788776099681854, 0.5547124147415161, -0.2102130800485611, -0.5104886293411255, -0.9965106248855591, -0.5971168875694275, -0.7124485969543457, 0.40243464708328247, 0.1988901048898697, -0.8101174831390381, -0.29056516289711, -0.005735774990171194, 0.9492438435554504, -0.6958747506141663, -0.18103007972240448, 0.24664878845214844, -0.5085841417312622, 0.9223368763923645, 0.7999613285064697, -0.10311365872621536, 0.5950993895530701, -0.17315326631069183, 0.16947104036808014, -0.39468884468078613, -0.6243221163749695, 0.24369299411773682, -0.04695568606257439, 0.4196910858154297]"
:lemon:,"[-0.34852421283721924, -0.756006121635437, 0.5003793239593506, -0.00408693915233016, 0.12323145568370819, -0.5924752950668335, 0.8972571492195129, 0.6897368431091309, 0.9523745179176331, -0.7590409517288208, 0.0022058847825974226, 0.19180947542190552, 0.16138674318790436, -0.6026877760887146, 0.055280495434999466, -0.49894434213638306, -0.703400731086731, 0.8076209425926208, 0.28929194808006287, -0.1129426434636116, -0.7289656400680542, -0.5915564298629761, -0.727729320526123, -0.6837198138237, -0.09794144332408905, 0.594858705997467, -0.8750790953636169, 0.26388928294181824, 0.4022126793861389, 0.21141384541988373, -0.2152174413204193, 0.2553442120552063, 0.5432820916175842, 0.2789514660835266, -0.24164727330207825, 0.6242930889129639, -0.6004883646965027, 0.46784359216690063, 0.22467148303985596, -0.15882684290409088, -0.510779857635498, -0.22738200426101685, -0.2656060755252838, 0.1735035628080368, 0.7004837989807129, 0.2963998317718506, 0.05875740945339203, -0.9379863739013672, -0.7156405448913574, -0.9558780789375305]"
:locked_with_pen:,"[0.8772931694984436, -0.3968915343284607, 0.7990541458129883, 0.8545463681221008, 0.3722982406616211, -0.7236939668655396, 0.9311502575874329, 0.34940415620803833, 0.2904179096221924, -0.7128543853759766, -0.9733656048774719, 0.8115559220314026, 0.5073379874229431, 0.6278002262115479, 0.7167022824287415, 0.12131842970848083, -0.5826699137687683, -0.026291068643331528, -0.4715892970561981, 0.3420449495315552, -0.020966241136193275, -0.05597960203886032, 0.33727532625198364, 0.38221102952957153, 0.44966965913772583, 0.11666924506425858, -0.3814656436443329, -0.15089361369609833, 0.10757636278867722, 0.6794122457504272, 0.6787635087966919, 0.0820138081908226, -0.9875822067260742, -0.10173976421356201, -0.9085233807563782, 0.6024444103240967, -0.05538908392190933, -0.6151493787765503, -0.8857717514038086, -0.14404422044754028, 0.6989812850952148, -0.7502681016921997, -0.9141551852226257, 0.0024817672092467546, 0.44326624274253845, -0.4793068766593933, 0.13347814977169037, 0.6832072138786316, 0.784915566444397, 0.4005589485168457]"
:bomb:,"[0.5488611459732056, -0.5557936429977417, -0.3867107629776001, 0.37837785482406616, 0.9765534400939941, 0.8012551665306091, 0.0689205676317215, -0.8993870615959167, 0.8408228754997253, 0.25757014751434326, -0.0384795144200325, -0.8529042601585388, -0.4282263517379761, 0.042949024587869644, 0.3640475273132324, 0.8887205123901367, 0.1627914309501648, -0.9926741719245911, -0.8671894669532776, 0.0633477121591568, 0.07112862914800644, 0.004835014697164297, 0.5771964192390442, 0.4727863073348999, 0.1422664076089859, 0.9661048650741577, -0.03156753256917, -0.4817228317260742, 0.2329423725605011, -0.7473548650741577, 0.0391877144575119, -0.20030459761619568, 0.4574323892593384, 0.7498509883880615, -0.07394663244485855, 0.4268641769886017, 0.33646339178085327, -0.9759973287582397, 0.6168229579925537, -0.024625005200505257, 0.01150780450552702, 0.6025254726409912, -0.8132726550102234, -0.5827211141586304, 0.7468318343162537, -0.09710273891687393, 0.8260459899902344, 0.2628725469112396, 0.32064637541770935, 0.6227736473083496]"
:baseball:,"[0.04185519367456436, -0.18093734979629517, -0.7727863192558289, -0.9005921483039856, 0.34241345524787903, 0.4997471272945404, -0.3371216058731079, 0.9832914471626282, 0.9485269784927368, -0.20762643218040466, -0.5572535991668701, 0.13603618741035461, 0.673958420753479, 0.8452129364013672, -0.6918784379959106, -0.7832213044166565, -0.7707369327545166, 0.4019179046154022, 0.25173312425613403, 0.3143887221813202, -0.6286735534667969, 0.07825305312871933, 0.2908726930618286, -0.5980194807052612, 0.41655233502388, -0.011356550268828869, -0.804896354675293, -0.8157719373703003, 0.8062063455581665, 0.6821286082267761, -0.630183219909668, -0.4661654233932495, 0.9170148968696594, -0.28530916571617126, 0.25382092595100403, 0.21720117330551147, 0.9591773748397827, 0.7270362377166748, -0.49536052346229553, 0.6394868493080139, -0.03439979627728462, 0.4496209919452667, 0.6826188564300537, 0.466683030128479, 0.06907399743795395, -0.7251734733581543, -0.8359137177467346, 0.12924212217330933, 0.4762948751449585, -0.003514115698635578]"
:mermaid_light_skin_tone:,"[0.9008162021636963, 0.45577290654182434, -0.3327593505382538, -0.04567297175526619, -0.45302677154541016, 0.4667963981628418, 0.5328896045684814, -0.4485693871974945, -0.5073875784873962, 0.5060175061225891, 0.1673533320426941, -0.036254994571208954, 0.5977894067764282, -0.521119236946106, -0.6390001773834229, -0.1281999796628952, -0.7684930562973022, -0.7236772775650024, -0.8902663588523865, 0.7943927645683289, -0.04338940605521202, -0.957086443901062, 0.2944965660572052, -0.4143335223197937, -0.6449464559555054, 0.9069613814353943, 0.9878674149513245, 0.5686700940132141, 0.22383838891983032, 0.9812430739402771, -0.37078672647476196, 0.4373779296875, -0.8070274591445923, -0.12306871265172958, -0.11152185499668121, 0.6190158724784851, 0.06265658140182495, 0.6782240271568298, 0.21572980284690857, 0.38319432735443115, 0.09793671220541, 0.05938830226659775, -0.8416360020637512, 0.8609630465507507, 0.512337327003479, -0.048034053295850754, 0.5837926268577576, -0.5656962394714355, 0.5092556476593018, 0.6297107338905334]"
:five_oclock:,"[-0.6747395992279053, 0.7894978523254395, 0.5288369655609131, 0.9858899712562561, 0.6030205488204956, -0.7900280356407166, 0.9747229814529419, -0.2156503051519394, -0.4245088994503021, 0.9212019443511963, 0.9943060278892517, 0.4903784692287445, 0.5324315428733826, 0.6838902235031128, 0.922232449054718, 0.16906139254570007, 0.14658303558826447, -0.7584893107414246, -0.8212947249412537, -0.24874916672706604, 0.23212461173534393, 0.2377743124961853, -0.4547152519226074, 0.2917778193950653, -0.708865761756897, 0.5543853640556335, 0.863277792930603, 0.12549693882465363, 0.8244764804840088, -0.5957314968109131, -0.04558703303337097, 0.0625118836760521, -0.4141528606414795, 0.8927316665649414, -0.9190337657928467, -0.8076078295707703, -0.07054605334997177, 0.40715500712394714, -0.8303903341293335, 0.6842237710952759, -0.4766137897968292, 0.773866593837738, -0.5718650817871094, -0.31845128536224365, -0.8695322275161743, -0.03303486853837967, -0.01844833232462406, -0.7855125665664673, 0.1201755627989769, -0.24800267815589905]"
:crossed_fingers_medium_skin_tone:,"[0.08260510861873627, 0.13476496934890747, -0.6692777872085571, 0.5799247026443481, -0.02209402061998844, -0.90156090259552, -0.16134409606456757, 0.5521326065063477, 0.8867040872573853, 0.040971897542476654, -0.4715242087841034, 0.6826201677322388, -0.8310207724571228, 0.4049893319606781, 0.7512719035148621, 0.06372284889221191, 0.09362916648387909, -0.40274959802627563, 0.1526741087436676, 0.032252565026283264, 0.0028653754852712154, 0.9409266710281372, 0.6841127276420593, 0.3656385838985443, -0.8038418889045715, -0.4035245478153229, -0.8214806318283081, -0.4849376678466797, 0.5481230020523071, -0.9492080211639404, -0.7465640306472778, 0.37920647859573364, -0.31334516406059265, 0.6685988903045654, 0.12436257302761078, -0.2946875989437103, -0.9599776864051819, -0.16242775321006775, -0.7496099472045898, 0.33561891317367554, -0.011418456211686134, 0.11593650281429291, 0.10314719378948212, 0.9508342742919922, -0.5019140243530273, -0.3187713325023651, 0.5513665080070496, 0.6196997761726379, 0.05020798370242119, -0.7983245849609375]"
:headphone:,"[-0.8248574733734131, 0.6189646124839783, -0.44646626710891724, -0.2960609793663025, -0.7482391595840454, 0.017554843798279762, -0.7447447180747986, 0.19018861651420593, -0.6735605001449585, -0.8295872807502747, -0.7654399871826172, 0.10746543109416962, 0.14036212861537933, 0.7580336332321167, 0.015255346894264221, 0.14391127228736877, -0.8050041794776917, -0.2019670009613037, 0.5819835066795349, 0.6956073641777039, -0.5267000198364258, -0.7964766621589661, -0.03586314618587494, -0.8372056484222412, 0.4720897078514099, 0.15728817880153656, 0.6189214587211609, 0.33173614740371704, -0.1443038284778595, -0.3754292130470276, 0.38639727234840393, 0.7163288593292236, 0.9490232467651367, -0.3401690125465393, -0.5869921445846558, -0.2555680572986603, 0.050258927047252655, 0.9781849384307861, 0.8676309585571289, -0.4807731807231903, -0.9563757181167603, -0.524014949798584, -0.9902458190917969, -0.8320252895355225, 0.7304906249046326, -0.6057726740837097, -0.07167258858680725, 0.05573493614792824, 0.6608591675758362, -0.753575325012207]"
:monkey:,"[-0.5753366947174072, -0.6493086814880371, 0.4228726029396057, 0.2289036363363266, 0.9108014702796936, 0.9705610871315002, -0.6630280613899231, 0.9393564462661743, -0.0061286985874176025, 0.27676913142204285, -0.6982518434524536, 0.2524469494819641, -0.8188775181770325, -0.67901211977005, -0.4661433696746826, 0.08633119612932205, 0.3632226586341858, 0.5369044542312622, 0.2656630277633667, 0.500724732875824, 0.19841068983078003, -0.626702070236206, -0.9135031700134277, -0.9965285658836365, 0.6732897758483887, 0.570404052734375, -0.20827212929725647, 0.1273617446422577, -0.9724016785621643, -0.5078227519989014, -0.8140100240707397, 0.03195810317993164, -0.45231956243515015, 0.23089125752449036, 0.9025392532348633, -0.5480445027351379, 0.12411665171384811, 0.5837456583976746, 0.66520094871521, 0.939918577671051, -0.8074479699134827, -0.6487938761711121, 0.590596616268158, -0.4008913040161133, 0.8470021486282349, -0.647861659526825, -0.42803701758384705, -0.5956873297691345, 0.10495390743017197, 0.2718051075935364]"
:flexed_biceps_light_skin_tone:,"[0.0969119668006897, 0.9232211709022522, 0.3553166389465332, 0.9076908826828003, -0.5466707944869995, 0.08378912508487701, 0.4218689799308777, -0.3495257496833801, 0.7900540828704834, 0.9224981665611267, -0.3825826346874237, 0.15237312018871307, 0.05366714298725128, -0.07558772712945938, 0.17450396716594696, 0.8484114408493042, -0.3362483084201813, -0.6229231357574463, 0.855722963809967, -0.03663286566734314, 0.6228638291358948, -0.6611739993095398, -0.24877220392227173, -0.09320730715990067, -0.37801477313041687, 0.593358039855957, 0.9123708605766296, 0.4778437912464142, -0.6421120762825012, 0.912864625453949, 0.7282978892326355, -0.5311079621315002, 0.022700613364577293, 0.5366216897964478, 0.38993996381759644, 0.9449909329414368, -0.7652010917663574, 0.1663207709789276, 0.04360099136829376, 0.46744686365127563, 0.8681672215461731, 0.44579997658729553, -0.433109313249588, 0.6930275559425354, 0.6251267194747925, -0.05411181226372719, 0.029618455097079277, 0.14614251255989075, -0.5749708414077759, 0.9230796694755554]"
:musical_note:,"[0.7902492880821228, 0.6884587407112122, -0.4470258057117462, 0.12616385519504547, -0.2498912364244461, -0.9142127633094788, -0.1315629780292511, 0.26174741983413696, 0.027994979172945023, -0.0847395807504654, -0.959192156791687, -0.2077188938856125, 0.9422383308410645, 0.579681396484375, -0.28893986344337463, -0.3660479187965393, 0.281566858291626, 0.3157193064689636, 0.6559456586837769, 0.6483350396156311, 0.7122058272361755, 0.5395883321762085, 0.9164422154426575, 0.8567214012145996, 0.305217981338501, -0.7153311967849731, 0.32704877853393555, 0.8537759184837341, 0.7176589965820312, 0.1809035986661911, -0.8596833348274231, 0.214427188038826, -0.6932339072227478, -0.5906422138214111, 0.907484769821167, 0.5592933893203735, -0.8699865341186523, 0.4842360317707062, 0.5634461045265198, 0.5616151094436646, 0.2583666741847992, -0.7910922169685364, 0.6410515904426575, 0.33968618512153625, 0.7059212327003479, 0.5511310696601868, 0.9686068892478943, -0.7533236742019653, 0.5710098147392273, 0.8221153020858765]"
:flexed_biceps_medium-light_skin_tone:,"[0.2290884107351303, -0.9861699342727661, 0.3947644829750061, -0.023168476298451424, 0.0851835086941719, 0.7612587213516235, -0.8645623326301575, 0.9953871965408325, -0.5438886880874634, -0.3812866806983948, 0.5260565280914307, -0.2993326187133789, 0.46801576018333435, -0.43671029806137085, -0.3630083501338959, -0.49764886498451233, -0.999172568321228, 0.09917187690734863, 0.29906681180000305, 0.5580304265022278, 0.9044681787490845, -0.9217728972434998, 0.854428231716156, -0.5822016596794128, 0.929854691028595, -0.1422269344329834, 0.27561599016189575, 0.41107696294784546, 0.13559892773628235, -0.5103592872619629, 0.2535041570663452, -0.8394466042518616, -0.5065759420394897, 0.11511655151844025, -0.42833444476127625, 0.9672217965126038, -0.6412172317504883, -0.47445812821388245, -0.7711878418922424, -0.26167619228363037, 0.48639699816703796, -0.024777237325906754, -0.4700634479522705, 0.6886534690856934, 0.8161104917526245, -0.9364843368530273, -0.7127104997634888, -0.05005647614598274, 0.07290590554475784, 0.5573043823242188]"
:fast_down_button:,"[-0.1863393932580948, 0.02632775530219078, 0.34292659163475037, 0.7616797685623169, -0.8289297223091125, -0.4637676775455475, -0.38020503520965576, -0.34895193576812744, 0.6330042481422424, -0.7644831538200378, 0.12545302510261536, -0.19363123178482056, 0.5922970175743103, 0.7187333703041077, 0.39367035031318665, -0.8838134407997131, 0.5445306301116943, -0.5441349148750305, 0.8544811010360718, -0.939965546131134, -0.9412403702735901, 0.9359297156333923, -0.6515735387802124, 0.17167487740516663, 0.5127326250076294, 0.9483915567398071, 0.5642492175102234, -0.41403594613075256, -0.5403634309768677, 0.6532673239707947, 0.6456394791603088, -0.9016503691673279, -0.874660849571228, -0.5164034366607666, -0.8167594075202942, 0.21362733840942383, 0.9749954342842102, -0.06577711552381516, 0.33876460790634155, 0.6042325496673584, 0.6251272559165955, -0.3984481394290924, 0.8495567440986633, 0.2907928228378296, 0.35868963599205017, -0.3158794939517975, -0.10561539977788925, 0.08549583703279495, -0.7872117161750793, 0.9352256059646606]"
:door:,"[0.5440337657928467, -0.027288831770420074, 0.7434041500091553, 0.30229291319847107, 0.9312114119529724, 0.5930051207542419, -0.7622005939483643, -0.7365044355392456, -0.6087597012519836, 1.005467414855957, 0.47519195079803467, -0.5633352994918823, -0.46923843026161194, 0.8549003005027771, 0.9947942495346069, -0.043868932873010635, -0.9045832753181458, 0.021972011774778366, -1.0000298023223877, -0.9910813570022583, 0.9332573413848877, 0.6213240027427673, 0.5726824402809143, 0.3278651833534241, 0.4836709797382355, 0.9132444262504578, -0.8987199068069458, -0.5719881057739258, -0.13592950999736786, -0.8803395628929138, 0.4272027015686035, -0.9448332786560059, 0.20490293204784393, -0.46265605092048645, 0.030337180942296982, -0.9731613993644714, -0.7658953666687012, -0.22332365810871124, 0.7238484025001526, -0.15051421523094177, 0.015706120058894157, 0.10268540680408478, -0.1148187667131424, 0.6604230999946594, 0.6390330195426941, 0.810583233833313, -0.8330350518226624, -0.20644932985305786, -0.37083375453948975, 0.5156474113464355]"
:mosquito:,"[0.8343735933303833, -0.016220740973949432, -0.1557157337665558, 0.8098168969154358, -0.01543679740279913, 0.08652438968420029, 0.39360907673835754, -0.9974455833435059, -0.8304902911186218, 0.8262587785720825, -0.7334378957748413, 0.7980027198791504, -0.7046431303024292, -0.21982166171073914, -0.9451984763145447, 0.3169141411781311, -0.52511066198349, 0.43590685725212097, 0.5070884823799133, -0.6613972783088684, 0.4301801025867462, 0.3060303032398224, 0.7317826747894287, -0.43211784958839417, -0.5640201568603516, 0.9122925400733948, -0.3650657534599304, -0.11220023036003113, 0.6013006567955017, -0.478423535823822, -0.13426755368709564, 0.6292150616645813, -0.16741769015789032, -0.2875147759914398, 0.665204644203186, -0.6795106530189514, -0.9318874478340149, -0.048759911209344864, -0.36716094613075256, -0.04755406826734543, -0.11406076699495316, 0.6461824178695679, 0.7209277153015137, 0.2845509350299835, -0.7125372886657715, 0.33086150884628296, -0.7468552589416504, -0.16473646461963654, -0.6732288002967834, -0.5655762553215027]"
:ledger:,"[-0.28889453411102295, -0.7501844763755798, -0.8578693270683289, -0.4482021927833557, 0.03504464402794838, 0.10734986513853073, 0.704589307308197, -0.7040753960609436, -0.785794198513031, 0.0006299272063188255, 0.8611794710159302, -0.41558167338371277, -0.5959112048149109, -0.6135154962539673, 0.46264326572418213, 0.22484898567199707, -0.8995781540870667, -0.729334831237793, 0.35590216517448425, 0.21623103320598602, 0.865263819694519, -0.19452700018882751, 0.7690701484680176, 0.547331690788269, -0.17741477489471436, -0.3203563690185547, -0.5340913534164429, -0.9820225834846497, 0.8781855702400208, -0.7438420057296753, 0.4191942811012268, 0.4776497483253479, -0.6075045466423035, 0.023957302793860435, 0.6639800071716309, 0.8160764575004578, 0.398741751909256, -0.8323363661766052, -0.4262731969356537, -0.9693325161933899, -0.7428972721099854, -0.8255244493484497, -0.11599116027355194, -0.06818395107984543, 0.5242613554000854, -0.3840928375720978, 0.27191808819770813, -0.8869125843048096, -0.32575082778930664, -0.4314088225364685]"
:saxophone:,"[0.5777977705001831, 0.3278334438800812, -0.4881128668785095, -0.20171089470386505, -0.19967253506183624, -0.5206400752067566, 0.24965962767601013, -0.42126137018203735, 0.8275131583213806, 0.4436040222644806, 0.520851731300354, 0.7599747180938721, 0.6346198320388794, 0.09325788915157318, 0.806713879108429, 0.5526232719421387, -0.7604027390480042, 0.4873329699039459, -0.07345990836620331, 0.5603941679000854, 0.9898912310600281, -0.5882738828659058, -0.924953043460846, 0.1539122462272644, -0.5144593119621277, -0.6101393699645996, 0.6905283331871033, -0.5978097319602966, -0.17633257806301117, 0.7426368594169617, -0.6559861898422241, -0.486730694770813, 0.19050584733486176, -0.47787225246429443, -0.20315317809581757, 0.3223479092121124, -0.6458605527877808, 0.5306804776191711, 0.789690375328064, -0.35746678709983826, 0.7774919271469116, -0.0773325264453888, -0.7906912565231323, -0.08326967805624008, 0.9423540830612183, 0.5490993857383728, -0.5526002645492554, 0.7603209018707275, 0.044823113828897476, 0.5825546383857727]"
:radio_button:,"[-0.37779223918914795, 0.2913898527622223, 0.953547477722168, -0.33828115463256836, -0.9628630876541138, -0.5498541593551636, 0.7845578789710999, -0.06449371576309204, 0.07827400416135788, 0.5853471755981445, -0.2007661759853363, -0.804315447807312, 0.7998120188713074, 0.6513830423355103, -0.7002005577087402, -0.49891921877861023, 0.7529301047325134, -0.4046606719493866, -0.46269792318344116, 0.3726164698600769, -0.30492788553237915, 0.904076337814331, -0.8625653386116028, -0.8584153056144714, -0.771583616733551, -0.9719436764717102, 0.11426759511232376, -0.9908812046051025, -0.537083089351654, -0.9955675005912781, -0.7107218503952026, -0.7374938130378723, 0.9872194528579712, 0.8283567428588867, -0.769566535949707, -0.9283998608589172, -0.2771344482898712, -0.04985867440700531, -0.8973127603530884, 0.7463864684104919, 0.08962216973304749, 0.030216140672564507, -0.9192078113555908, 0.8132570385932922, 0.7121557593345642, -0.5952041745185852, -0.9380024075508118, 0.8326255679130554, -0.5119179487228394, -0.9685972929000854]"
:thumbs_up_medium-dark_skin_tone:,"[-0.2185247391462326, -0.22670160233974457, -0.032871976494789124, 0.8852335810661316, 0.1763772815465927, -0.41979169845581055, 0.06699007749557495, 0.5381945371627808, -0.7901797294616699, -0.5969725251197815, -0.24183152616024017, -0.7884283661842346, -0.8456110954284668, -0.04463605210185051, -0.011630179360508919, 0.295232892036438, -0.4282321035861969, 0.14506353437900543, 0.6458277106285095, 0.35269200801849365, 0.32072627544403076, 0.10885389894247055, -0.6666157245635986, 0.8168733716011047, -0.6499541997909546, -0.6369807124137878, -0.8897299766540527, -0.3854186534881592, -0.707417905330658, 0.9387952089309692, 0.012047209776937962, -0.9593368768692017, -0.5398280024528503, 0.5943406820297241, -0.41497957706451416, -0.5251010060310364, -0.9770306944847107, 0.5054088830947876, 0.8141223192214966, 0.4738351106643677, 0.5196326971054077, -0.42399492859840393, -0.3327268064022064, 0.7255607843399048, 0.726500391960144, 0.6338960528373718, 0.21390452980995178, 0.38909265398979187, -0.261668860912323, -0.5430569648742676]"
:japanese_open_for_business_button:,"[-0.8154096603393555, 0.4278889000415802, 0.2720135450363159, -0.051353346556425095, 0.6657277345657349, 0.8615193963050842, 0.1672808825969696, 0.7019354104995728, -0.6263666152954102, -0.25138595700263977, 0.13714757561683655, 0.5938424468040466, 0.8512366414070129, 0.9405611753463745, 0.642652690410614, -0.26933223009109497, 0.46864575147628784, -0.008334770798683167, 0.12705697119235992, -0.019743718206882477, 0.02319708652794361, -0.37201687693595886, 0.08143312484025955, -0.08719879388809204, 0.22146902978420258, 0.6887236833572388, 0.8440738916397095, 0.8031813502311707, 0.3125070631504059, -0.7246571779251099, -0.03015754558146, 0.4781787395477295, -0.7969205379486084, -0.5580834746360779, -0.36220547556877136, 0.8672879338264465, -0.9475769400596619, -0.4717313051223755, -0.21855281293392181, -0.016780037432909012, -0.05654960125684738, -0.9096311330795288, -0.06193619593977928, -0.5675721168518066, 0.7148005962371826, -0.922555685043335, -0.10214562714099884, -0.8380963206291199, -0.49297377467155457, -0.5391359329223633]"
