Emoji,Embedding
:chart_increasing_with_yen:,"[1.2486963272094727, -0.6817010641098022, -0.14205443859100342, 1.4682961702346802, 0.2107653021812439, -0.5725877285003662, 0.9669984579086304, 0.7650766372680664, 0.9842144846916199, -0.22471404075622559, -0.23552095890045166, 0.2563842535018921, 1.4888699054718018, 2.5097882747650146, 0.24091514945030212, -1.2665866613388062, -1.488938808441162, 0.8200199604034424, 1.251965045928955, -0.9513515830039978, 1.8870785236358643, -0.5528597235679626, 0.20679828524589539, 0.1303858608007431, -0.6498433351516724, 0.57646644115448, 1.7688851356506348, 0.9195152521133423, 0.023584380745887756, 0.288979172706604, 0.3624076545238495, -0.20601417124271393, 0.48992758989334106, 0.4386560916900635, 2.1685726642608643, -0.4060617685317993, -1.623328685760498, -0.9816955924034119, -0.9087549448013306, -1.1398661136627197, -0.21579867601394653, 1.2109246253967285, -2.251133441925049, -0.1546231210231781, -0.3732869029045105, 0.03425450623035431, 0.8668919801712036, 0.41194337606430054, -0.953510046005249, 1.553559422492981]"
:black_heart:,"[0.15429094433784485, -0.29841703176498413, -1.1583387851715088, -1.783227562904358, -1.0409862995147705, -0.05089378356933594, 0.4056556522846222, 2.0958805084228516, -1.361546277999878, 1.2068959474563599, -0.8118249177932739, 1.010353684425354, -1.3615424633026123, 1.0660076141357422, -0.7497007250785828, 1.2337639331817627, -0.6663318276405334, 2.3174519538879395, 0.42897945642471313, -0.8156894445419312, 2.6542294025421143, 0.8299351334571838, 1.691490888595581, 0.05670371279120445, 0.458577036857605, -0.6862346529960632, 1.4354239702224731, 0.08022505789995193, -0.46646544337272644, -1.2700377702713013, 0.4533050060272217, -0.047298893332481384, 2.8424479961395264, -1.8224716186523438, 4.051776885986328, 0.9660802483558655, -1.7717618942260742, -0.6702089309692383, -1.1647610664367676, 0.36492669582366943, -0.006781414151191711, 1.3639874458312988, 0.36205196380615234, -2.7592270374298096, 0.47167372703552246, 0.29037460684776306, 1.3242626190185547, 0.8870095014572144, 0.08890411257743835, 1.5562001466751099]"
:oncoming_automobile:,"[-1.0074468851089478, 0.8653192520141602, -2.4666831493377686, -0.03035576641559601, 0.8407085537910461, -0.42794477939605713, 0.7376049757003784, 1.4328901767730713, -0.5049341917037964, -0.18369203805923462, 0.5998116731643677, 0.9375540614128113, -0.8021373152732849, 1.806662678718567, 1.2777761220932007, -1.315401315689087, -1.4623510837554932, 0.9686086177825928, 0.270222544670105, -0.71517014503479, 1.3687223196029663, 0.6986292600631714, -0.8445477485656738, -0.18611901998519897, -0.40382784605026245, 0.6629619598388672, 0.6005032062530518, -0.9535921812057495, -0.4671214520931244, 0.5523838996887207, -1.540383219718933, -0.7981212139129639, 1.2577784061431885, 0.09505119919776917, 0.9902512431144714, 1.15306556224823, 0.5771519541740417, -1.2459332942962646, -1.6292710304260254, -1.2896265983581543, -0.2971765398979187, 0.10724776983261108, -0.9767647385597229, -1.7625651359558105, -0.5592154860496521, -1.107779860496521, 1.7380268573760986, 0.35032790899276733, -0.42465952038764954, 1.2228151559829712]"
:camel:,"[0.625477135181427, -1.0820597410202026, -0.3992525339126587, 0.4369729459285736, 0.4026305377483368, -1.6610281467437744, 0.8919904232025146, 0.48579299449920654, -0.2748482823371887, 0.49277371168136597, -0.5282579660415649, -0.8349774479866028, 0.42301520705223083, 0.795213520526886, 0.6698191165924072, -1.1580264568328857, 0.7188864350318909, 2.378704786300659, 0.6398495435714722, -2.6418399810791016, 0.2920236587524414, -0.08044524490833282, -1.318781852722168, 0.10933525860309601, 0.04032975435256958, 0.5872605443000793, 1.9762543439865112, -0.7838646173477173, -0.6710634231567383, 1.1970248222351074, 0.6598008275032043, -0.03348236531019211, 1.263412356376648, -0.007715895771980286, 0.3241814374923706, 1.615762710571289, -0.6941654086112976, 0.22053784132003784, -1.494126558303833, -0.8054492473602295, 1.5967274904251099, -0.31943434476852417, -1.3722927570343018, -1.0059747695922852, 1.3452492952346802, 1.1695036888122559, 1.0020090341567993, 1.6801111698150635, -0.3969295918941498, 1.7802355289459229]"
:horse_face:,"[0.5408225655555725, -1.1544926166534424, 0.11328566074371338, -1.1677584648132324, 0.26501041650772095, -0.568621814250946, 0.8137146830558777, 1.4269465208053589, 0.19518429040908813, 0.7117747068405151, -1.3816415071487427, -0.6799128651618958, -1.2499299049377441, 1.0371108055114746, -0.3794776201248169, -0.345704585313797, 0.426866352558136, 1.5983614921569824, 0.21660256385803223, -1.8920997381210327, -0.643754780292511, -0.5085394978523254, 0.1473671793937683, -0.3748408555984497, -0.6545434594154358, 1.242540717124939, 1.7585729360580444, -0.9106277227401733, 0.2328118085861206, 0.279056578874588, -1.3282753229141235, -0.4167565703392029, 0.9265365600585938, 0.22780348360538483, 1.8375366926193237, 0.5628478527069092, -1.0447262525558472, 0.6202555298805237, -0.16381138563156128, -1.2354689836502075, 0.7832591533660889, -0.36311495304107666, -2.8839194774627686, -0.8923735022544861, -0.15999287366867065, -0.6458717584609985, 0.34622323513031006, 0.6485773324966431, -0.09439197182655334, 1.692735195159912]"
:person_fencing:,"[-0.2736986577510834, -1.332948923110962, -1.5570180416107178, 0.28732311725616455, -0.5049247145652771, -1.3928537368774414, 1.541940450668335, 0.2736930847167969, 0.7349529266357422, -0.4338575601577759, -0.3759053349494934, -0.3394479751586914, 0.8630779981613159, 2.300909996032715, -0.5668103694915771, -0.8473628759384155, -1.3210926055908203, 1.417360782623291, 0.4813686013221741, -1.8850544691085815, -0.12197005748748779, 0.5718767642974854, -0.7724993228912354, -0.47600042819976807, -1.4720044136047363, 0.8051031231880188, 1.798967719078064, 0.9892747402191162, 0.31026721000671387, 0.9646605253219604, 0.0449918657541275, 0.2935909032821655, 0.6039530038833618, 0.27471819519996643, 1.1653683185577393, 0.831076443195343, -1.2734657526016235, 1.091040849685669, 0.2994123697280884, -1.1565810441970825, 0.2179754078388214, 0.9182964563369751, -0.7037649750709534, -0.04404497146606445, 0.9979859590530396, 0.44618406891822815, 1.3389317989349365, 0.7470554113388062, -1.1717643737792969, 0.8223313093185425]"
:goat:,"[1.030595064163208, -0.6319388747215271, -2.629817485809326, -1.2237967252731323, 0.4833792448043823, -1.3693983554840088, 0.6715686321258545, 1.3564176559448242, 0.6252259016036987, -0.4132896065711975, 0.9178223609924316, 0.5789074301719666, -0.6490654349327087, 1.976198673248291, -1.1525473594665527, -1.1003334522247314, -0.06789374351501465, 0.7937921285629272, -0.11547273397445679, -0.44625651836395264, 0.4287744164466858, 2.629018545150757, -1.278460144996643, 1.1497756242752075, -0.098473459482193, 0.6346567273139954, 2.377596616744995, 0.8104478120803833, -1.0214283466339111, 0.6725866198539734, 0.4113261103630066, 0.08277781307697296, 1.2630459070205688, -2.1108179092407227, 2.317941665649414, 3.1265597343444824, -0.805975615978241, 1.413478136062622, 0.39109861850738525, -1.0750616788864136, 0.8167065978050232, 1.436173915863037, -1.306182861328125, -1.2655712366104126, 1.9928812980651855, -2.124117612838745, 0.12438616156578064, 0.3088962435722351, -0.2174626886844635, 1.8132011890411377]"
:mountain:,"[1.4698268175125122, -0.5194970369338989, -0.27974599599838257, -0.8103867769241333, 0.1342262476682663, -0.9385960698127747, -0.7064681053161621, 0.08272159099578857, -0.686995804309845, 0.43014049530029297, -1.2924933433532715, 1.5273586511611938, 1.4945203065872192, 2.377277135848999, 0.011992692947387695, -1.33003830909729, -1.095705509185791, 2.0228524208068848, 1.7844243049621582, -0.6467328667640686, 0.7008245587348938, -0.27595755457878113, -0.34425413608551025, -1.102498173713684, -0.5184299349784851, 0.545783519744873, 2.3672382831573486, -1.142269492149353, -0.5543079376220703, 0.758280873298645, -1.4512149095535278, -0.353931188583374, 2.0074775218963623, -0.2494734674692154, 1.2907352447509766, 0.08461320400238037, -0.863872766494751, -0.30449455976486206, 0.43544745445251465, -0.13825786113739014, -0.7932116389274597, 0.15930669009685516, -0.5444814562797546, -1.2225072383880615, 0.6032310724258423, 0.1271507441997528, 0.5164768695831299, -0.10062962770462036, 0.25926685333251953, 1.8800232410430908]"
:doughnut:,"[0.06431502103805542, 0.1937621831893921, -0.7977547645568848, -0.2619287967681885, 0.044792406260967255, -0.562423050403595, 0.04117420315742493, 1.2606379985809326, 0.6878601312637329, 0.14630959928035736, 0.16329872608184814, 0.29364243149757385, 1.4375032186508179, 2.2317848205566406, -1.4498605728149414, -0.9672709107398987, 0.08458954095840454, 0.1895378828048706, 1.3976635932922363, -3.0669138431549072, 1.0262548923492432, 0.49369940161705017, -0.048532307147979736, -0.3414018452167511, -1.4318556785583496, 0.5218720436096191, 0.8765179514884949, -1.0053330659866333, 0.18965637683868408, 0.9710223078727722, -0.0818374827504158, -0.028596922755241394, 2.0853159427642822, 0.7488993406295776, 2.056793212890625, 0.6158002614974976, -1.3748961687088013, -0.2599613666534424, 0.46940112113952637, -1.8672901391983032, 0.04775555059313774, -0.5102666020393372, -0.7051949501037598, -0.09893977642059326, 0.17687708139419556, 0.7222801446914673, 1.3378498554229736, 1.1247367858886719, 0.5698675513267517, 1.1429250240325928]"
:shortcake:,"[1.291581392288208, -0.2524932324886322, -1.2691144943237305, 0.350380003452301, 0.290144681930542, -0.8849517703056335, 0.09756171703338623, 0.1802535355091095, 0.18945929408073425, 1.197072148323059, 0.22545084357261658, -0.5574967861175537, 0.5886349678039551, 2.1663930416107178, -0.19413034617900848, 0.15259461104869843, -0.12574630975723267, 1.6775246858596802, -0.4552730917930603, -2.790292978286743, 0.5922119617462158, 0.20075687766075134, -1.0881186723709106, -0.42608657479286194, 0.7140471935272217, -0.970223605632782, 0.7926517128944397, 0.1392420381307602, 0.45641812682151794, 1.3020350933074951, 0.31053468585014343, -1.1311744451522827, 0.7296086549758911, -0.6387192606925964, 1.5520092248916626, 0.2340451180934906, -0.49992725253105164, -0.7062870264053345, -0.3019406199455261, -3.0553760528564453, -0.9974870085716248, 1.614013910293579, -2.8291096687316895, 1.8492424488067627, 1.163435697555542, -0.9561958312988281, 2.26908278465271, 3.256070137023926, -0.4081164598464966, 1.4387558698654175]"
:loudspeaker:,"[0.8244941830635071, 1.123549222946167, -2.1259536743164062, 1.2681432962417603, -0.6581487059593201, -0.1554563045501709, -1.2711126804351807, 0.1731896698474884, 1.0622780323028564, -0.46771490573883057, -1.948068380355835, 0.33586227893829346, 1.8909974098205566, 2.032029151916504, 0.6780554056167603, -1.8579235076904297, -1.9589383602142334, 2.3998632431030273, 1.2054029703140259, -1.3710922002792358, 0.6841948628425598, -0.7955135703086853, 0.4735049307346344, 1.612481713294983, 0.24433493614196777, 1.3561880588531494, 3.840877056121826, -0.43288490176200867, 0.048111945390701294, 1.6861034631729126, -1.2362233400344849, 0.48653584718704224, 1.3388551473617554, 0.7941539883613586, 1.2181345224380493, 0.293462872505188, -0.8607512712478638, 1.1885697841644287, 0.9801162481307983, -1.7259199619293213, -2.1231939792633057, 1.0209057331085205, -1.630547285079956, -2.202094554901123, -0.9728973507881165, -0.678001880645752, 0.06543564796447754, 1.3748682737350464, 0.18361562490463257, 2.1641931533813477]"
:fog:,"[0.8083528876304626, -0.30540844798088074, -1.9999289512634277, 1.0744982957839966, 0.7986218333244324, -1.0051261186599731, -0.9054721593856812, 0.23827190697193146, 0.05788224935531616, 0.3929583430290222, 0.48122575879096985, -0.011812567710876465, 0.5180280208587646, 0.7667285799980164, 0.20937326550483704, 0.25346875190734863, -1.128692626953125, 0.48235124349594116, 0.8665271997451782, -0.5147567987442017, -0.024524807929992676, -0.43322044610977173, -1.0716668367385864, 0.9317848086357117, -0.12365373969078064, 1.2944819927215576, 2.5145821571350098, 1.0166000127792358, 0.5403715372085571, -0.8701097965240479, 0.4837542772293091, -0.7763490676879883, 0.914307713508606, -0.20183704793453217, 0.4867382049560547, 0.44198256731033325, -1.3037863969802856, -0.13039427995681763, -1.6582212448120117, -1.566196322441101, 0.03713063523173332, -0.25174403190612793, -2.3021326065063477, -0.08176910877227783, 1.1909619569778442, -0.7811144590377808, 0.34405454993247986, 0.025447070598602295, 0.6600708365440369, 0.2663570046424866]"
:baby_symbol:,"[-0.613888144493103, 0.8467674255371094, -1.3330655097961426, 0.8816993236541748, 2.034475564956665, -0.7360435724258423, 1.721310019493103, 1.7221853733062744, 1.2023568153381348, 0.3528987467288971, -0.6575431823730469, 0.022752434015274048, 1.4555745124816895, 0.48710280656814575, -0.30314862728118896, -0.4491370916366577, -0.9081995487213135, 1.1440588235855103, 1.5369802713394165, -2.019972801208496, -0.3596964478492737, 0.5284635424613953, -0.6603517532348633, -2.060211420059204, -1.1236999034881592, 1.5450174808502197, 2.5166547298431396, 0.04870253801345825, 0.613884449005127, -0.4164292812347412, -0.8195105195045471, -1.183319091796875, 0.3467235565185547, -0.23479200899600983, 1.1207536458969116, 0.22298234701156616, -0.2213982343673706, -0.571352481842041, -0.08940553665161133, -0.24193274974822998, -1.5163636207580566, -1.0636420249938965, -1.2810215950012207, 0.7927399277687073, 0.7620220184326172, 1.4053921699523926, 0.2105078399181366, 1.6842976808547974, -0.40616101026535034, 2.4245967864990234]"
:white_square_button:,"[-0.23268410563468933, -0.25397640466690063, -1.4887022972106934, 0.529137134552002, 0.6202349662780762, -0.643456757068634, -0.48014596104621887, 0.9609748721122742, 0.016646236181259155, -0.34856754541397095, 0.6692084074020386, -0.2848129868507385, 0.13660308718681335, 0.3225424289703369, -0.009306937456130981, -0.8755503296852112, -0.44793903827667236, 0.38359642028808594, 2.2181904315948486, -0.3545866012573242, -0.48752540349960327, 0.24975308775901794, -1.3680248260498047, 0.6335437893867493, -0.44154253602027893, -0.15647560358047485, 2.02530574798584, 1.3208818435668945, 1.347165584564209, 0.597861647605896, -1.0303727388381958, -0.17441989481449127, 0.9243656992912292, -0.44726336002349854, 2.4306302070617676, 1.410414457321167, -1.4114735126495361, 0.884505569934845, -0.6960542798042297, -1.5049057006835938, 1.0179227590560913, 0.9469223618507385, 0.0747138261795044, -1.6835238933563232, 1.204364538192749, 0.18275296688079834, 1.025457501411438, 0.3157598376274109, -1.2395718097686768, 2.786907196044922]"
:minus:,"[-0.19440636038780212, -0.6134217977523804, -1.1900382041931152, -0.46322861313819885, 0.194471538066864, 0.0010540485382080078, 0.8295505046844482, 0.821445643901825, 0.5985248684883118, -0.7829633355140686, -1.4828014373779297, 0.9082332253456116, 1.6634438037872314, 0.28103137016296387, -0.4068351984024048, -0.9076727628707886, -1.4124341011047363, 2.1497509479522705, 0.6079449653625488, -1.2538022994995117, -0.3586495518684387, 0.1722228229045868, -0.39516401290893555, -0.5757654905319214, 0.9538310766220093, 0.7129315733909607, 0.8984126448631287, 0.30743467807769775, -0.8163630962371826, -0.09417223930358887, 0.3094272315502167, -0.6172033548355103, 1.5107980966567993, -0.7350978851318359, 1.6473259925842285, 1.0033692121505737, -0.23650074005126953, 0.4026086926460266, -0.19622039794921875, -0.24933940172195435, -0.36718127131462097, 0.70357346534729, -0.2400057315826416, -1.433593511581421, 0.9755663871765137, -1.182293176651001, 0.7083003520965576, 0.5497993230819702, -0.470847487449646, 1.2552255392074585]"
:fish:,"[0.7088977098464966, -0.08767157793045044, -0.061946749687194824, 1.7883946895599365, -1.1411545276641846, -2.276054620742798, 0.17315086722373962, 1.2614831924438477, 2.0548956394195557, 1.1444206237792969, -1.6434720754623413, 0.8432501554489136, 1.223261833190918, 1.0390125513076782, -1.3196229934692383, 0.9955349564552307, 0.21274608373641968, 1.8714821338653564, -0.3774154782295227, -2.6058454513549805, 0.372517853975296, -0.049633242189884186, -0.021864086389541626, 0.6264206171035767, -0.8524423837661743, 2.1869957447052, 2.960465669631958, -1.1175427436828613, 1.15928316116333, -0.5275148749351501, 0.6840835809707642, -0.8732560276985168, 1.198559045791626, 1.7056785821914673, 0.3667908310890198, -0.47586309909820557, -0.059930264949798584, -1.0665919780731201, -1.387035608291626, -0.4065154194831848, 0.7851513624191284, -0.7263126969337463, -0.08426070213317871, -1.8786568641662598, -0.9041334986686707, 0.0026354938745498657, -0.5338190197944641, 0.22112658619880676, -0.7480488419532776, 0.11965405941009521]"
:right_arrow_curving_left:,"[1.4302397966384888, -0.17035208642482758, -0.3382786512374878, 0.12013395875692368, -0.5400407910346985, -1.0548410415649414, 0.06522643566131592, 0.6619856953620911, -0.4363224506378174, -0.2241281270980835, 0.6665347814559937, 0.2899436950683594, 1.0696429014205933, 2.2247254848480225, 0.31051939725875854, 0.2807852625846863, -0.8387094736099243, 2.236093282699585, 0.7090413570404053, -1.5970349311828613, -0.7471688389778137, 0.34919676184654236, 0.3539728820323944, 1.7734862565994263, -0.6523229479789734, 1.1476202011108398, 1.660327672958374, 1.1206034421920776, 0.7703853845596313, 2.2821288108825684, 0.6860091090202332, 0.5505677461624146, 1.2754744291305542, 1.2748210430145264, 0.6296467781066895, 2.5776662826538086, -0.6554347276687622, 0.6133764386177063, -0.7345201969146729, -2.090891122817993, -0.45116111636161804, 0.516719400882721, 0.3009887933731079, -0.27160003781318665, 0.9018926620483398, 1.5078154802322388, 0.11804956197738647, 0.38703423738479614, -1.028608798980713, 0.817138671875]"
:up-right_arrow:,"[-0.9006679058074951, -0.15186412632465363, -0.8119086027145386, -0.6651215553283691, -1.5283489227294922, -0.9078648686408997, 0.2528400123119354, 0.9742092490196228, -0.8869654536247253, -0.4738849401473999, -0.6383931636810303, -1.1991008520126343, -0.6329247355461121, 1.62189781665802, 1.6355944871902466, -0.5889418721199036, -0.4415552318096161, 1.028109073638916, 0.9570176005363464, -2.0365827083587646, -0.12090682983398438, -1.6734282970428467, -1.425569772720337, 1.0021708011627197, 0.34833765029907227, -0.28115683794021606, 1.8631399869918823, -0.22863999009132385, 0.7196916341781616, 1.369901180267334, -0.49160313606262207, -0.20311026275157928, 0.9597247838973999, -0.41581523418426514, 2.4719958305358887, 1.1334118843078613, -1.4109666347503662, -1.052966594696045, -0.43545979261398315, -1.9254558086395264, 0.2745964825153351, -0.3459968566894531, -2.4322280883789062, -2.204005479812622, 0.49574774503707886, -0.42862361669540405, 0.13815471529960632, 0.9472057819366455, 0.7138153910636902, 2.388265609741211]"
:mouse:,"[1.1389456987380981, -0.9303378462791443, -1.3345832824707031, -0.4946155250072479, 0.16030986607074738, -0.6250833868980408, -0.3238607347011566, 0.9994742274284363, 0.4836180508136749, 1.7560834884643555, -0.7139555215835571, -0.971686840057373, 0.08473503589630127, 0.74226313829422, 0.5824710130691528, 0.2560739517211914, -0.8595696091651917, 1.5633764266967773, -0.20994919538497925, -0.8850001096725464, 0.06473898887634277, 0.7336907386779785, -0.0799669623374939, 0.21745197474956512, -1.215064525604248, -0.02230936288833618, 0.7312317490577698, 0.9015191793441772, -0.3164356052875519, 1.2691237926483154, -0.9488094449043274, 0.19803763926029205, 1.038209080696106, 0.3871612548828125, 0.810976505279541, -0.05578655004501343, -1.9534149169921875, -0.8871241807937622, -0.595471978187561, -2.032989263534546, -0.3969334661960602, -0.8036875128746033, -0.745639443397522, -1.787787914276123, 1.2441152334213257, 0.05298914015293121, 1.4431320428848267, -0.2582881450653076, 0.33712315559387207, 1.2764745950698853]"
:camera_with_flash:,"[1.5624561309814453, 0.5198306441307068, -1.582944631576538, -0.7490053176879883, 0.2354295253753662, 0.0376468300819397, 1.5905752182006836, 0.013987749814987183, 0.6163809895515442, 0.09011560678482056, 0.13560551404953003, -1.3384515047073364, 2.8683903217315674, 2.320241928100586, -0.283339262008667, 0.7260069847106934, 0.6139575839042664, 0.787964940071106, 1.2718124389648438, -1.3674699068069458, 0.022358715534210205, 0.9823006391525269, -1.5636979341506958, 0.6439564824104309, -1.65550696849823, -0.7455775141716003, 2.65385365486145, 0.7836352586746216, 0.3224893808364868, 0.013674795627593994, -0.3054191768169403, -0.7777532935142517, 0.6301777958869934, -0.3286745548248291, 0.902681291103363, -1.0684617757797241, -0.9314699769020081, -1.5118803977966309, -0.39144161343574524, -1.0169540643692017, -0.170136496424675, 2.0531468391418457, -2.6688244342803955, 0.6579752564430237, -0.7670910954475403, 0.22908052802085876, 0.5110118985176086, -1.8905411958694458, -0.6819271445274353, 2.3049063682556152]"
:ship:,"[1.6169662475585938, -2.014256000518799, -1.6070177555084229, 0.3682968318462372, 0.9935379028320312, -1.707194209098816, -0.20765545964241028, 0.5029338598251343, -0.8588544726371765, 0.262570858001709, 0.005033165216445923, 1.1156126260757446, -0.13250857591629028, 1.2751940488815308, -1.5289275646209717, -1.6034963130950928, 0.7730889916419983, 0.35345137119293213, 1.0757392644882202, -1.1130290031433105, 1.9175868034362793, 0.558830976486206, 0.9105656147003174, 1.0464181900024414, 0.2141011357307434, 1.4592416286468506, 1.0500483512878418, 0.12497179210186005, 0.05734531581401825, -0.24615716934204102, 0.8782162666320801, -1.0087065696716309, 1.5458283424377441, -0.8871898055076599, 1.8591253757476807, 0.3066927492618561, -0.7019741535186768, -0.33364951610565186, -1.8176629543304443, -1.2941056489944458, -0.37047436833381653, 0.3158847689628601, -1.528230905532837, -1.3726170063018799, 0.4129318296909332, 0.8476519584655762, 0.16765344142913818, 1.0004873275756836, -0.6396253108978271, 0.46224963665008545]"
:incoming_envelope:,"[0.27630850672721863, -1.1488673686981201, -2.0849008560180664, -0.9070693254470825, 0.26934969425201416, -2.152784824371338, 0.7850526571273804, 1.420755386352539, 0.08170938491821289, 0.44972336292266846, -1.2643409967422485, -0.43892496824264526, -0.20426541566848755, 0.8145585060119629, 0.9104932546615601, -0.12229744344949722, -1.3073816299438477, 2.2825374603271484, 0.5804324150085449, -0.6895522475242615, 0.3966023027896881, 0.21826094388961792, -0.7776404023170471, -0.10538943111896515, -1.1904405355453491, 0.758897066116333, 1.2730011940002441, 0.784390926361084, 0.7485809326171875, 0.5222721695899963, -0.5217846632003784, -0.350015252828598, 0.3848643898963928, 0.6649366617202759, -0.150323748588562, 1.1526018381118774, -1.4377307891845703, -0.8702881336212158, -2.239535331726074, -1.1579914093017578, -0.3858032524585724, 2.1042940616607666, -1.796154260635376, -0.24540773034095764, -0.0332643985748291, -0.35389161109924316, 1.6360981464385986, 0.6250680088996887, -1.0283437967300415, 0.869737982749939]"
:left-facing_fist:,"[0.9928082227706909, -0.7381060719490051, -1.430040717124939, 0.5679904818534851, 0.2507875859737396, -1.544384479522705, 1.1221898794174194, 1.0902283191680908, 0.44383668899536133, 0.4836004376411438, -0.22775571048259735, 0.5159570574760437, 0.48895275592803955, 0.9398701190948486, -0.3901405930519104, 1.0246500968933105, -0.49426716566085815, 0.9820062518119812, 1.0537810325622559, -2.381701707839966, 1.1229870319366455, -0.21004220843315125, -1.053389072418213, 0.40931564569473267, 0.15336185693740845, -0.2823334336280823, 1.4461714029312134, -0.21094205975532532, 0.09135822206735611, 0.35043865442276, -0.5403831005096436, 0.4077536463737488, 0.11914598941802979, 0.5920377373695374, 0.6690675616264343, 1.5338945388793945, -0.3830816149711609, -1.2968921661376953, -0.5502045154571533, -0.8444100618362427, -0.1861540675163269, -0.2088766098022461, -2.155679225921631, -0.023455381393432617, -0.13364261388778687, -1.0083870887756348, 0.5930638313293457, 0.08278131484985352, -0.9155022501945496, 1.249440312385559]"
:hammer_and_wrench:,"[0.40080735087394714, 0.1718171238899231, -1.816568374633789, 0.2708883285522461, -0.5242494940757751, -0.4520123600959778, 0.2860000729560852, 1.185804843902588, -0.5395915508270264, 0.39666473865509033, -1.1103177070617676, 0.800586462020874, 1.581657886505127, 1.8012820482254028, 1.1201002597808838, 0.4849817752838135, -1.8192968368530273, 0.7070664763450623, 2.172186851501465, -0.2968250513076782, 0.7246282696723938, 0.8007931113243103, 0.5726891756057739, -0.02341846562922001, -0.6652780771255493, 0.7692973017692566, 2.129840135574341, -0.36810484528541565, -0.6745997667312622, 1.4816609621047974, -0.4472998380661011, 0.34818917512893677, 0.06164443492889404, -0.34787189960479736, 1.2030284404754639, 1.037498116493225, 0.3521340489387512, 0.2635412812232971, -0.14622682332992554, -1.7606606483459473, -0.12221631407737732, -0.7068880200386047, -1.0076167583465576, -0.2404651939868927, -0.22832006216049194, -0.5594767332077026, 0.9099602699279785, 1.6381739377975464, -1.2909581661224365, 0.6581469774246216]"
:black_square_button:,"[0.17727874219417572, -1.6015193462371826, -1.3095083236694336, -0.07919943332672119, 0.13523972034454346, 0.12635695934295654, 0.19010987877845764, 0.777692973613739, 0.26673728227615356, 0.7748876810073853, 0.2968590557575226, -0.00839853286743164, 1.2537250518798828, 1.2825541496276855, -0.43729454278945923, -1.3442697525024414, -0.9567601680755615, 1.5215802192687988, 0.11468237638473511, -2.016895294189453, 1.0776079893112183, -0.7327185869216919, 0.5274829864501953, 0.3179979920387268, 0.6097099781036377, -0.05185294151306152, 2.6200976371765137, 1.4426345825195312, 0.4192732572555542, 0.008172988891601562, -0.01293393224477768, 1.004623532295227, 2.5936007499694824, 0.18560615181922913, 1.896395206451416, 0.4450265169143677, -0.12114733457565308, -1.5917716026306152, 0.14624696969985962, -0.9442309141159058, -0.7998192310333252, -0.4873075485229492, -2.4896013736724854, -1.3602161407470703, -0.05975621938705444, 0.1453377902507782, -0.7679072022438049, 0.17721891403198242, -1.1815060377120972, 0.9756828546524048]"
:pick:,"[-0.4932143986225128, 0.7772830724716187, -0.9730450510978699, -0.370686799287796, 0.22375062108039856, -1.0710450410842896, 0.6384639739990234, 1.4636194705963135, 1.255549430847168, 0.6306345462799072, -0.43006274104118347, 0.23405048251152039, -0.04257410764694214, 1.9979703426361084, 0.28442060947418213, -1.1112440824508667, -1.2529213428497314, 1.1740437746047974, 0.01038050651550293, -0.5174746513366699, 0.7744221091270447, -0.819657564163208, -0.5869016647338867, 0.25042784214019775, 0.030921220779418945, 0.3594203293323517, 2.740739345550537, -0.32956328988075256, 0.35744380950927734, -0.5724340677261353, 0.3894389271736145, -0.6843040585517883, 1.4417644739151, 0.28092044591903687, 1.8701586723327637, -0.35528504848480225, -0.3551715016365051, 0.6731541752815247, -0.8278921246528625, -0.4001622796058655, 0.15552645921707153, 0.4857792258262634, -1.4803504943847656, -0.04112464189529419, 1.5295312404632568, -0.9646130800247192, 1.011871337890625, 0.2501355707645416, -0.6736593246459961, 0.37830233573913574]"
:dress:,"[0.8441658020019531, 0.5322184562683105, -0.29714393615722656, -1.2055085897445679, -0.35332947969436646, -0.652703583240509, 1.5692877769470215, 0.2429557591676712, -0.3647472858428955, 0.5831393003463745, -1.2496702671051025, 0.5689027905464172, 1.050413727760315, 0.7295168042182922, -0.36041736602783203, -2.232595682144165, 0.0063100457191467285, 0.06940484046936035, 1.9081323146820068, -1.8503212928771973, 1.9647274017333984, 0.2396586537361145, 0.03840076923370361, 0.7812316417694092, -1.49665367603302, 1.2532625198364258, 0.6415866613388062, -1.1608229875564575, -0.1968773603439331, -0.01912066340446472, -0.11401518434286118, 0.9179196953773499, 2.9102225303649902, 0.10388308763504028, 0.9322883486747742, 1.1494108438491821, -1.7828266620635986, 1.2045726776123047, -0.33510690927505493, -1.7478008270263672, 1.3225855827331543, 0.8079063296318054, -1.5432052612304688, -0.46106287837028503, 0.3945286273956299, -0.40857475996017456, -0.4266003966331482, 1.4424461126327515, -1.9145009517669678, 2.2526159286499023]"
