Emoji,Embedding
:shaved_ice:,"[0.2652217447757721, -0.16226601600646973, -0.8196430206298828, -0.8610156774520874, 0.9393100142478943, 0.9083291888237, -0.20788267254829407, 0.009535145945847034, -0.4856700599193573, 0.21572358906269073, 0.9016823768615723, -0.34858328104019165, -0.6989551782608032, -0.5543899536132812, 0.3888021409511566, -0.6070270538330078, -0.8155879378318787, -0.9418759346008301, -0.9222075939178467, 0.31924670934677124, 0.9358914494514465, 0.664810836315155, -0.20466545224189758, -0.3704344928264618, 0.4071354269981384, -0.48377853631973267, -0.29859256744384766, -0.780576765537262, 0.7222049832344055, 0.11704342812299728, 0.5427331328392029, 0.005728340242058039, -0.9338733553886414, 0.8908608555793762, -0.4869845509529114, -0.061576373875141144, 0.39666566252708435, -0.7840776443481445, -0.9015805125236511, -0.4498794972896576, 0.36373376846313477, 0.09780283272266388, 0.3842599093914032, -0.6574495434761047, 0.6098276376724243, -0.14808686077594757, 0.35584577918052673, -0.5562567114830017, 0.4204728305339813, 0.8195032477378845]"
:maple_leaf:,"[0.654130756855011, 0.6135743856430054, 0.6423504948616028, -0.04198093339800835, -0.5860018134117126, 0.014558907598257065, -0.949944019317627, -0.38221612572669983, 0.37061381340026855, -0.7882262468338013, -0.8935957551002502, 0.8253501653671265, -0.4862547218799591, -0.6037888526916504, 0.8275409936904907, 0.2714005708694458, 0.3924465477466583, 0.8739137649536133, 0.5957702398300171, -0.07344959676265717, -0.8089936375617981, 0.7999172210693359, -0.9531660676002502, -0.8628563284873962, 0.7568276524543762, -0.4811640679836273, -0.747772753238678, -0.3513125479221344, 0.055932383984327316, -0.7606401443481445, 0.4945942461490631, -0.39454397559165955, 0.7913684844970703, -0.08407239615917206, -0.34833118319511414, -0.44303712248802185, -0.9704211354255676, -0.5699325203895569, -0.015543929301202297, 0.14092370867729187, -0.32341691851615906, -0.6109171509742737, 0.7491373419761658, -0.9884050488471985, -0.4204306900501251, -0.42910152673721313, -0.8915644884109497, 0.5199715495109558, -0.9317468404769897, -0.7199991941452026]"
:person_in_suit_levitating_light_skin_tone:,"[0.8700794577598572, 0.3471142053604126, -0.14750559628009796, -0.08505982905626297, -0.044663283973932266, 0.3386881351470947, 0.5194060206413269, -0.44417521357536316, 0.43808919191360474, -0.14112822711467743, -0.22300469875335693, -0.5543493628501892, 0.7499654293060303, 0.9213337898254395, 0.968233048915863, -0.5994150042533875, -0.0859479010105133, -0.6130890250205994, -0.32058271765708923, 0.691294252872467, -0.9197101593017578, 0.28077560663223267, -0.1251683086156845, -0.379067599773407, 0.17949528992176056, -0.536541759967804, -0.7377499938011169, 0.39112403988838196, -0.5377489328384399, -0.8601230382919312, -0.6646219491958618, 0.7413333654403687, 0.48711681365966797, 0.615482747554779, -0.31540781259536743, -0.9281101822853088, 0.41755518317222595, 0.09123820811510086, 0.6604364514350891, 0.5347878932952881, 0.5536277294158936, 0.20209938287734985, -0.7122805118560791, -0.6686082482337952, -0.5950498580932617, 0.9708834886550903, 0.9247965812683105, -0.7997269034385681, -0.549349844455719, -0.24576160311698914]"
:armenia:,"[0.06372877210378647, -0.38720014691352844, 0.429914265871048, -0.08850356936454773, 0.33055299520492554, -0.35560137033462524, -0.4999447464942932, -0.7085472941398621, 0.16201665997505188, 0.00474886130541563, -0.34783968329429626, 0.4993255138397217, 0.39771971106529236, -0.6203040480613708, -0.3309011459350586, 0.6931127309799194, 0.8651442527770996, 0.07140685617923737, 0.6434949040412903, -0.19491170346736908, -0.4579275846481323, -0.6931620240211487, 0.9123783707618713, -0.04250071197748184, 0.844258189201355, 0.439139187335968, -0.49808618426322937, -0.9535353779792786, 0.606432318687439, 0.6772364974021912, -0.43994849920272827, -0.24889631569385529, -0.17249509692192078, 0.6688565015792847, -0.697903037071228, 0.9208993315696716, -0.09167437255382538, 0.18578387796878815, -0.37888896465301514, 0.4547501802444458, 0.05400250852108002, 0.4510633647441864, 0.90745609998703, 0.19657814502716064, -0.6144472360610962, -0.4617440104484558, -0.26245614886283875, -0.22973723709583282, -0.1339329332113266, 0.07363192737102509]"
:club_suit:,"[0.9619572162628174, 0.7029083371162415, 0.9594175219535828, -0.45475703477859497, -0.3897724151611328, 0.3972648084163666, -0.07299819588661194, -0.19330810010433197, 0.7562429308891296, 0.6551886796951294, 0.9514294862747192, 0.524899959564209, -0.2997583746910095, -0.9936880469322205, -0.4631662964820862, 0.824190616607666, 0.7785323262214661, 0.7272343039512634, 0.519334077835083, -0.6097526550292969, -0.42182788252830505, 0.4246784448623657, 0.2759052515029907, 0.9540819525718689, 0.2465890347957611, 0.5098493099212646, -0.2826830744743347, -0.12374955415725708, -0.41190680861473083, -0.35070839524269104, 0.8602641820907593, -0.17032280564308167, 0.9784922003746033, 0.4399407207965851, -0.13867896795272827, 0.37546098232269287, -0.8435970544815063, -0.06750315427780151, 0.20410597324371338, 0.3521836996078491, -0.6372395753860474, -0.9124256372451782, -0.890068769454956, 0.8307608366012573, -0.6537951827049255, -0.8880040645599365, 0.3493310809135437, 0.1950666755437851, 0.5656235814094543, 0.8986786007881165]"
:woman_dancing_light_skin_tone:,"[0.659707248210907, 0.7841184139251709, 0.4301414489746094, 0.3957061171531677, 0.8308236002922058, -0.16287623345851898, 0.9637472033500671, 0.2008822113275528, 0.3784797787666321, 0.07556065171957016, 0.846985936164856, 0.7317053079605103, -0.48535194993019104, 0.3518572151660919, -0.33711665868759155, 0.8066549301147461, 0.47412198781967163, -0.6978034377098083, -0.3564915955066681, 0.6783125400543213, -0.9860599040985107, 0.6368369460105896, 0.2827613353729248, -0.0437491275370121, -0.9957623481750488, -0.050861600786447525, 0.2238503396511078, -0.22197604179382324, -0.687214195728302, 0.20810410380363464, -0.7587341666221619, 0.7911562919616699, 0.3604477643966675, -0.24011749029159546, -0.6530492901802063, 0.8300002813339233, 0.09783181548118591, 0.8255457282066345, -0.9736888408660889, 0.5267364978790283, -0.020486241206526756, 0.20782999694347382, -0.9330041408538818, 0.6511926054954529, -0.8365918397903442, -0.0751940980553627, -0.3866581916809082, 0.14641696214675903, -0.28871452808380127, -0.3438381254673004]"
:sunset:,"[-0.3869023621082306, 0.6850975155830383, -0.9449962973594666, 0.50376296043396, -0.11584902554750443, 0.26406967639923096, 0.6572742462158203, -0.16358517110347748, -0.6655154228210449, 0.6818650960922241, 0.9555160403251648, -0.6825792193412781, 0.05139286443591118, 0.8036658763885498, 0.3526729643344879, 0.5925065875053406, 0.4623766243457794, -0.2516655921936035, -0.42596325278282166, -0.6477779150009155, -0.6416096687316895, 0.013615768402814865, 0.8774964213371277, -0.47452959418296814, 0.7302154302597046, 0.44332170486450195, -0.19084428250789642, 0.9478263258934021, -0.19928650557994843, -0.18388476967811584, -0.7694851160049438, -0.40901851654052734, 0.6221894025802612, -0.5081614255905151, 0.8121960163116455, -0.8382241129875183, -0.6347970962524414, -0.3042896091938019, -0.22690172493457794, -0.2704543173313141, -0.978631317615509, 0.27451851963996887, 0.3344048261642456, -0.11437609046697617, 0.9059232473373413, -0.2721736431121826, 0.1792546808719635, -0.6823043823242188, -0.8579552173614502, 0.9731428623199463]"
:green_book:,"[-0.1797761470079422, 0.03178809955716133, -0.4585174024105072, 0.59740149974823, -0.19603490829467773, 0.9761159420013428, -0.14245663583278656, 0.1634390652179718, -0.06436166167259216, -0.8424533605575562, 0.7354970574378967, 0.5543950200080872, 0.8527207970619202, 0.4670281410217285, -0.36528292298316956, 0.19727928936481476, -0.7473782896995544, -0.19602416455745697, 0.20348936319351196, -0.3401351273059845, -0.7173596024513245, -0.42758291959762573, -0.26997140049934387, -0.9759623408317566, -0.9900915026664734, -0.6538162231445312, 0.012105202302336693, -0.18689030408859253, 0.42125725746154785, -0.11212250590324402, 0.013241266831755638, -0.8374521136283875, 0.1320556104183197, 0.07794341444969177, -0.9838834404945374, -0.42976823449134827, -0.5358383059501648, 0.2553975582122803, -0.3741779923439026, -0.9808841943740845, -0.29486948251724243, 0.5784133076667786, 0.5404844284057617, 0.06608233600854874, -0.38434553146362305, 0.8788674473762512, 0.25694817304611206, 0.3116210997104645, 0.020435547456145287, 0.16874240338802338]"
:deaf_woman:,"[0.03618621081113815, -0.576930582523346, 0.27199190855026245, -0.48925939202308655, 0.17584696412086487, 0.152823343873024, 0.5323953032493591, 0.40442726016044617, 0.09581649303436279, -0.4642904996871948, 0.9225621223449707, -0.4204263985157013, -0.2114437371492386, 0.2868843972682953, 0.679324746131897, 0.26938316226005554, -0.5636707544326782, -0.009767924435436726, -0.27006590366363525, 0.7002874612808228, 0.05358630046248436, 0.3670898675918579, -0.24979503452777863, 0.3799053132534027, -0.5667746067047119, -0.8937171101570129, -0.55757737159729, -0.45047062635421753, 0.6988189220428467, -0.47218602895736694, -0.05871396139264107, 0.20003674924373627, -0.6536102890968323, 0.2775983512401581, 0.4335049092769623, -0.5361595153808594, 0.8892648816108704, -0.07343941926956177, 0.9600993394851685, 0.7703413963317871, 0.08606003224849701, -0.06948521733283997, -0.6505410671234131, 0.1937205046415329, -0.685062825679779, -0.555949866771698, -0.8784283995628357, 0.16092899441719055, -0.8999101519584656, -0.26414841413497925]"
:ox:,"[-0.6199446320533752, -0.03549620136618614, 0.06029745191335678, -0.6912988424301147, 0.9876074194908142, -0.50175541639328, -0.007633495144546032, -0.25820085406303406, -0.5050241351127625, 0.9924142360687256, 0.0914621651172638, 0.6363159418106079, 0.5718136429786682, 0.6332653164863586, 0.8684728741645813, 0.7239059209823608, -0.13260768353939056, -0.6395742893218994, 0.3585319221019745, 0.5332651734352112, -0.13944928348064423, 0.6783323884010315, 0.9134965538978577, -0.3246811330318451, 0.8755378723144531, 0.8377319574356079, 0.16426362097263336, -0.5545998811721802, -0.3019804358482361, -0.8972011804580688, 0.6786208748817444, 0.7574688196182251, 0.19237084686756134, 0.2795568108558655, 0.807528555393219, 0.28592947125434875, 0.3631839454174042, 0.6318655014038086, -0.2890557050704956, 0.1953647881746292, 0.4166707694530487, -0.16437461972236633, -0.5916730761528015, -0.5396972894668579, -0.5852106809616089, 0.02910556271672249, -0.9703439474105835, -0.44697993993759155, 0.04411926120519638, -0.8196181654930115]"
:family_woman_boy:,"[-0.3443760871887207, 0.5826812982559204, -0.3341248035430908, 0.96876460313797, -0.4996364712715149, 0.6636752486228943, 0.664382815361023, -0.7693359851837158, 0.5078673958778381, -0.16349466145038605, 0.637363851070404, -0.33232712745666504, -0.8502600193023682, -0.18479867279529572, 0.2887169122695923, 0.496995747089386, 0.8382624387741089, -0.3285103738307953, 0.9376329779624939, -0.1576816439628601, -0.8837807178497314, -0.9580498337745667, -0.9066030383110046, 0.045420702546834946, 0.68916916847229, 0.4704205095767975, -0.12095513194799423, -0.9065573215484619, -0.5461773872375488, -0.5468375086784363, 0.2451750934123993, -0.24743342399597168, 0.28620100021362305, 0.7962049245834351, 0.6836262345314026, -0.04887834191322327, -0.4858098030090332, 0.09648675471544266, 0.19357675313949585, -0.40557336807250977, 0.8684524893760681, -0.06727476418018341, -0.5524957776069641, -0.38180026412010193, -0.39401358366012573, -0.2270689457654953, -0.17882350087165833, 0.6785883903503418, -0.21788524091243744, -0.01483231596648693]"
:japanese_reserved_button:,"[-0.4592292904853821, -0.649665355682373, -0.10934106260538101, -0.9287579655647278, 0.46378040313720703, -0.7567414045333862, 0.9464454650878906, -0.5111477971076965, -0.35016578435897827, -0.9600759744644165, -0.8320122361183167, -0.4739692807197571, 0.22098638117313385, 0.5358213782310486, -0.33278462290763855, 0.6907884478569031, -0.8464466333389282, 0.2974270284175873, -0.0923241525888443, 0.09037887305021286, -0.6588126420974731, 0.6927350163459778, -0.2818508446216583, -0.6675095558166504, 0.2801729738712311, -0.4810783267021179, 0.8568717241287231, 0.2775074541568756, 0.36557331681251526, -0.8650598526000977, 0.8591333031654358, -0.586327850818634, 0.6789883971214294, -0.38939768075942993, -0.34707894921302795, 0.4216045141220093, 0.8698624968528748, -0.7013547420501709, -0.8251227140426636, 0.737808108329773, 0.47329840064048767, 0.9829705953598022, 0.732258141040802, -0.8767575621604919, -0.2963603436946869, -0.7697960734367371, -0.25002458691596985, 0.9262288808822632, 0.6250963807106018, -0.14512233436107635]"
:grinning_cat_with_smiling_eyes:,"[0.312642365694046, -0.5430558323860168, 0.9578108787536621, -0.3014053404331207, 0.9178542494773865, 0.3041055500507355, -0.09564950317144394, 0.3026231825351715, -0.37637385725975037, 0.815957248210907, 0.4291640520095825, 0.4160728454589844, -0.36159202456474304, -0.6584920287132263, -0.13449789583683014, 0.23160310089588165, -0.7200009822845459, 0.27569061517715454, -0.22632887959480286, 0.07475151866674423, 0.581889271736145, 0.272442102432251, 0.006087243091315031, 0.7435171604156494, 0.27972671389579773, -0.022716043516993523, -0.9948862791061401, 0.487962007522583, -0.6052325963973999, 0.22119101881980896, 0.6174439191818237, 0.5095013976097107, -0.3459342420101166, 0.42264315485954285, -0.4230002760887146, 0.4042098820209503, -0.7288121581077576, 0.07073932886123657, -0.8475245237350464, 0.04286177083849907, -0.14462865889072418, 0.6418070793151855, -0.1917373538017273, -0.1082189679145813, -0.17481549084186554, 0.017742831259965897, -0.8442482352256775, -0.109452024102211, -0.20737548172473907, 0.4495275318622589]"
:person_pouting_medium-light_skin_tone:,"[-0.012250582687556744, 0.3476451635360718, 0.07193425297737122, -0.46399590373039246, -0.5803573727607727, 0.5770037174224854, 0.7716330885887146, 0.8452274203300476, -0.22227440774440765, 0.30106839537620544, -0.11139960587024689, -0.6875627040863037, -0.9401808381080627, 0.16567254066467285, -0.9444447159767151, 0.5356412529945374, 0.6332140564918518, 0.24294303357601166, 0.9651241898536682, -0.5688364505767822, 0.46196749806404114, -0.4574064314365387, -0.7359116673469543, 0.06911182403564453, -0.29000601172447205, 0.5757327675819397, 0.5849408507347107, -0.22285810112953186, 0.5752847194671631, -0.853156328201294, -0.5328382253646851, 0.33077138662338257, 0.3498120605945587, -0.24040058255195618, 0.20177029073238373, 0.8412021994590759, 0.12444163113832474, -0.5660174489021301, -0.23087990283966064, 0.7987978458404541, -0.9454953670501709, 0.6942470669746399, 0.8177082538604736, -0.5091889500617981, 0.12827914953231812, 0.7384878993034363, 0.3552646338939667, -0.52279132604599, -0.6132967472076416, 0.5728577375411987]"
:faroe_islands:,"[-0.7583975791931152, -0.6711245775222778, 0.79035484790802, 0.10355609655380249, -0.4863263964653015, 0.6997805833816528, 0.15448462963104248, 0.988145112991333, -0.836674153804779, -0.5583518743515015, -0.7105745673179626, 0.9758490920066833, -0.0949230045080185, 0.8339052200317383, -0.27702823281288147, -0.8174222707748413, -0.2735123336315155, 0.8542568683624268, 0.15872767567634583, 0.8341985940933228, 0.0640401840209961, 0.14792275428771973, -0.7277922630310059, -0.7974295616149902, 0.6362082362174988, -0.8889310359954834, 0.32715728878974915, -0.39640918374061584, 0.5525018572807312, -0.7477096319198608, -0.010040669701993465, -0.08719488978385925, 0.6611696481704712, -0.03003625199198723, -0.0964994803071022, -0.8436488509178162, -0.12005920708179474, 0.3014681041240692, -0.24444590508937836, -0.7786837816238403, -0.31005576252937317, -0.981076180934906, 0.3358513414859772, -0.3016706705093384, 0.1196867972612381, -0.32599449157714844, 0.4328307509422302, -0.6751384735107422, -0.4548870027065277, -0.5562452077865601]"
:man_technologist:,"[0.14480677247047424, -0.6399060487747192, 0.011591622605919838, -0.9899945259094238, -0.46467211842536926, -0.5476963520050049, -0.3305990993976593, 0.5711241364479065, 0.21371611952781677, 0.5121548175811768, -0.5772667527198792, -0.31611168384552, 0.9880133271217346, -0.9498908519744873, 0.8713260889053345, -0.43429815769195557, -0.5187296867370605, 0.8029918074607849, -0.7480438351631165, -0.5565302968025208, 0.17958495020866394, 0.843146026134491, -0.10701818764209747, 0.863872766494751, -0.5545668601989746, 0.23414061963558197, 0.024978267028927803, -0.07555006444454193, -0.544011116027832, -0.9379301071166992, -0.5000738501548767, 0.030083950608968735, 0.7718325853347778, 0.11429457366466522, 0.8013604879379272, -0.014272230677306652, -0.2561834156513214, 0.25069287419319153, -0.9027726054191589, -0.14436644315719604, 0.043869201093912125, -0.17612197995185852, -0.3870682120323181, 0.5428463220596313, -0.42929574847221375, -0.8411656022071838, 0.7747408151626587, -0.9314996004104614, -0.7864622473716736, -0.4029599726200104]"
:teacher:,"[-0.7739157676696777, 0.7131898999214172, -0.4888874292373657, -0.5583422183990479, 0.43989086151123047, 0.9856694340705872, 0.17575031518936157, -0.1802622526884079, 0.7644132375717163, -0.5973238945007324, -0.6147421598434448, 0.8516990542411804, 0.17737817764282227, 0.8331910371780396, -0.6363176107406616, 0.8342737555503845, -0.5848307013511658, 0.5761187076568604, -0.717703104019165, 0.6542746424674988, -0.8648778796195984, -0.1642967164516449, -0.8018786311149597, 0.44888830184936523, -0.34752151370048523, -0.741943895816803, -0.7532573938369751, -0.5488783121109009, 0.5765196681022644, -0.8568376302719116, -0.7486878633499146, 0.09748877584934235, -0.002054346725344658, 0.33677682280540466, -0.7476046085357666, -0.9537802934646606, -0.2845690846443176, -0.9310207962989807, 0.769168496131897, 0.24360428750514984, -0.5130794048309326, -0.1259208619594574, 0.2550313472747803, 0.21032193303108215, 0.4039538502693176, 0.6207878589630127, -0.86371910572052, -0.6410407423973083, 0.5844791531562805, -0.8054786920547485]"
:woman_technologist:,"[-0.7374391555786133, 0.7225772738456726, 0.4898611903190613, -0.9526525735855103, -0.11468428373336792, 0.05005543678998947, -0.7395681738853455, -0.9293507933616638, -0.0569169856607914, -0.36538851261138916, -0.9648468494415283, 0.8111299276351929, -0.5474551320075989, -0.9831020832061768, -0.016023356467485428, -0.36704906821250916, 0.4870372712612152, -0.7438461780548096, 0.14591167867183685, -0.7877256274223328, 0.12769418954849243, 0.18722093105316162, 0.19132088124752045, 0.3816753625869751, 0.6367574334144592, -0.8569318056106567, 0.2104446440935135, 0.5951690673828125, -0.06364315748214722, 0.5112342238426208, -0.9606716632843018, 0.17379294335842133, -0.638954758644104, -0.6313561201095581, -0.0012921426678076386, 0.8566362261772156, 0.00978549662977457, 0.963026762008667, -0.5383277535438538, -0.34855884313583374, 0.20250551402568817, 0.24905402958393097, -0.24467648565769196, 0.20107994973659515, -0.20958858728408813, 0.21607443690299988, 0.772247314453125, 0.2533318102359772, -0.2730494439601898, 0.5627604722976685]"
:man_artist_light_skin_tone:,"[0.49352261424064636, -0.9268114566802979, 0.7031353712081909, -0.5552032589912415, 0.9394760131835938, -0.17306922376155853, 0.1313844919204712, 0.19585058093070984, 0.06528320163488388, 0.7028857469558716, -0.12348773330450058, 0.12890662252902985, 0.9391854405403137, -0.8586245775222778, -0.3740358352661133, 0.9877766370773315, 0.9264150857925415, -0.7655476927757263, 0.8464584946632385, 0.5000935196876526, -0.5874137878417969, 0.5809106826782227, -0.3126286566257477, -0.04367264732718468, -0.2703053653240204, 0.21046140789985657, -0.36695918440818787, 0.5251755714416504, 0.7953288555145264, 0.7988510131835938, 0.37472623586654663, -0.6937997341156006, 0.4371687173843384, 0.6931946873664856, 0.7279132604598999, -0.9027571678161621, 0.4584484100341797, -0.13902480900287628, -0.018223734572529793, -0.32128608226776123, -0.6024051904678345, -0.2401229292154312, -0.647083044052124, 0.5505787134170532, -0.5043705701828003, -0.29158422350883484, -0.1563718318939209, 0.7302898168563843, -0.9715489149093628, 0.26110076904296875]"
:woman_singer_medium-light_skin_tone:,"[0.8497265577316284, 0.885229229927063, 0.47790080308914185, -0.3609888553619385, 0.0635697990655899, -0.24637405574321747, 0.8533076643943787, 0.48520269989967346, 0.4028226435184479, -0.8740720748901367, 0.8996758460998535, -0.9407397508621216, -0.1599757969379425, 0.22798782587051392, -0.3790366053581238, 0.9296300411224365, -0.7793511152267456, 0.5930281281471252, 0.46501725912094116, -0.8035949468612671, -0.5908862948417664, 0.9952434301376343, 0.8616973161697388, -0.9626659154891968, 0.6959733963012695, 0.5321134924888611, -0.8560104370117188, -0.168900266289711, 0.3690824806690216, -0.023809729143977165, -0.4836525321006775, -0.41738224029541016, 0.06588080525398254, -0.062196969985961914, 0.9056376218795776, 0.22141455113887787, -0.3367159962654114, -0.934268593788147, 0.8056998252868652, 0.6081588864326477, 0.046996861696243286, 0.8551541566848755, 0.8622168302536011, -0.1470799595117569, 0.5042988061904907, 0.4838804304599762, 0.7884197235107422, -0.01433891523629427, 0.2893788814544678, 0.03326110914349556]"
:deaf_man_light_skin_tone:,"[-0.039925139397382736, 0.3428926467895508, -0.5180278420448303, 0.7037153840065002, -0.3742697238922119, 0.21008752286434174, -0.8283023238182068, -0.39527270197868347, -0.055048201233148575, -0.9993091821670532, -0.22157783806324005, -0.7214445471763611, 0.5217876434326172, 0.23132182657718658, 0.2465217262506485, -0.15782904624938965, -0.42913591861724854, -0.5991743803024292, -0.5391204953193665, -0.010732520371675491, -0.8319804072380066, -0.12624183297157288, 0.5541709661483765, -0.6968894004821777, 0.279806911945343, -0.26190125942230225, 0.4127098619937897, 0.07544367760419846, 0.23130330443382263, -0.8287737965583801, 0.2049635797739029, -0.0951361358165741, -0.3983084261417389, 0.911927342414856, -0.07414396852254868, 0.6984926462173462, 0.42012321949005127, -0.840765118598938, -0.888593316078186, 0.220969557762146, 0.38575267791748047, -0.012078309431672096, 0.822602391242981, 0.1852319836616516, 0.42710012197494507, 0.9081544876098633, -0.46530523896217346, 0.9290200471878052, 0.7970072031021118, -0.3054666519165039]"
:woman_getting_massage:,"[-0.7103535532951355, 0.1180189773440361, -0.8385196924209595, 0.15338853001594543, 0.2874903976917267, -0.09609711170196533, -0.20905503630638123, 0.21334496140480042, -0.04152364656329155, -0.6754127144813538, 0.8616638779640198, -0.651118814945221, 0.27510201930999756, -0.28347334265708923, 0.706639289855957, -0.3865504860877991, -0.8328607678413391, 0.19516341388225555, 0.9116390943527222, -0.385979026556015, 0.45305153727531433, 0.6456072926521301, 0.516156017780304, 0.8738712072372437, -0.8811180591583252, -0.30423012375831604, 0.02073834277689457, -0.9069033265113831, 0.6458966135978699, 0.8264743685722351, -0.5452511310577393, -0.6720851063728333, 0.7012807130813599, -0.020222093909978867, -0.45364293456077576, -0.5856701135635376, 0.6340782642364502, 0.6743650436401367, 0.5780754089355469, 0.41589638590812683, 0.540833592414856, -0.012282072566449642, 0.2061682641506195, 0.08497001230716705, -0.8421568274497986, -0.4496104121208191, -0.12817831337451935, 0.8424499034881592, 0.7410821318626404, -0.3561524748802185]"
:violin:,"[-0.09078739583492279, 0.9252560138702393, -0.15769731998443604, 0.7966159582138062, 0.8146998882293701, -0.22865301370620728, 0.08125942945480347, -0.8176030516624451, 0.0693344995379448, -0.6903254389762878, 0.07421818375587463, -0.45665088295936584, 0.024480942636728287, -0.4443757236003876, 0.09245547652244568, -0.7653695344924927, 0.4862038791179657, -0.06624884903430939, 0.6328943371772766, 0.9664483666419983, -0.002270954428240657, -0.08636827021837234, 0.7168881893157959, 0.8012515306472778, 0.2920498847961426, 0.014823850244283676, -0.45454347133636475, 0.9818704128265381, -0.23203937709331512, -0.7842921614646912, 0.34272581338882446, -0.8713935613632202, -0.8907221555709839, -0.18259896337985992, 0.19019104540348053, 0.8667172193527222, 0.32903847098350525, -0.6504875421524048, -0.9200900793075562, -0.13640616834163666, 0.3952520191669464, -0.5230993032455444, 0.7284610867500305, -0.7835456132888794, -0.9142201542854309, 0.4065675437450409, -0.5325514078140259, -0.34218502044677734, 0.508725106716156, -0.13788668811321259]"
:woman_singer_light_skin_tone:,"[-0.10275281965732574, -0.6333293318748474, 0.8449612855911255, -0.7291033267974854, 0.9737240672111511, 0.05706792697310448, -0.49489104747772217, -0.034735798835754395, -0.01527097262442112, -0.17778441309928894, 0.6114345788955688, -0.9526897072792053, -0.40118443965911865, -0.029114555567502975, -0.9581683874130249, -0.16952969133853912, 0.49452105164527893, 0.6855322122573853, 0.6725115776062012, -0.8484933972358704, 0.4733339548110962, -0.36686059832572937, -0.10688529908657074, -0.22937870025634766, -0.29000359773635864, 0.21993125975131989, -0.7309600114822388, 0.8144552111625671, -0.23510101437568665, -0.8860887885093689, -0.4184500277042389, -0.7063886523246765, 0.4342914819717407, 0.1427689790725708, 0.15066753327846527, -0.486863374710083, -0.8251259922981262, -0.9845238327980042, 0.2173393815755844, 0.7188670635223389, 0.49239638447761536, -0.02070995233952999, -0.21443109214305878, 0.5383411645889282, -0.18739072978496552, 0.5590306520462036, 0.5258407592773438, -0.3067300319671631, 0.29482367634773254, -0.040605612099170685]"
:kiss_woman_woman_light_skin_tone:,"[-0.505412220954895, -0.8445305824279785, 0.619303822517395, 0.6744932532310486, 0.8567506074905396, -0.1591104120016098, 0.3562510311603546, 0.1188582107424736, 0.8404605388641357, 0.19615846872329712, 0.9922130107879639, 0.04998033493757248, 0.1392575055360794, 0.4349159896373749, -0.7607696056365967, -0.43286433815956116, 0.46258556842803955, -0.4983357787132263, 0.46265172958374023, 0.05846889689564705, -0.5477028489112854, 0.7671202421188354, 0.725345253944397, 0.31484121084213257, -0.2684435248374939, 0.11807264387607574, -0.86602783203125, 0.31661415100097656, 0.1927131712436676, -0.8693972826004028, 0.3086301386356354, -0.019100399687886238, -0.7706086039543152, -0.9340176582336426, 0.8255290985107422, -0.5348491668701172, -0.4227484464645386, 0.7401601076126099, -0.7810525894165039, 0.5509117841720581, -0.5545327663421631, 0.6662254333496094, -0.7593590021133423, 0.6550971865653992, -0.9716776609420776, -0.745152473449707, -0.4222016930580139, 0.1488833725452423, 0.6621370315551758, 0.8567639589309692]"
:woman_elf:,"[-0.564774215221405, -0.3964417278766632, 0.1691131591796875, 0.4115268588066101, -0.34891125559806824, 0.5735063552856445, 0.1281319558620453, -0.06567312031984329, 0.9545525312423706, -0.6410032510757446, 0.505220890045166, -0.49726101756095886, -0.08388592302799225, 0.9675909280776978, -0.3400963246822357, 0.6898832321166992, -0.21168731153011322, 0.7404719591140747, -0.7223002910614014, 0.30955374240875244, 0.18886715173721313, 0.20784756541252136, 0.9120703339576721, 0.07571838796138763, 0.2210148721933365, 0.7855589985847473, -0.9553053379058838, 0.58537757396698, 0.7801734209060669, -0.8803380727767944, -0.041951753199100494, -0.2572419345378876, -0.7756440043449402, 0.018806809559464455, 0.9935355186462402, -0.045791950076818466, 0.7782143950462341, 0.15106694400310516, -0.43504470586776733, -0.484954297542572, 0.5624426603317261, 0.3554624617099762, 0.36056846380233765, 0.8464629650115967, -0.5127394199371338, -0.9169397354125977, 0.6432495713233948, -0.3774099051952362, -0.5594877004623413, 0.35966432094573975]"
:palm_down_hand:,"[-0.9008755683898926, -0.33687034249305725, 0.5828219056129456, -0.507847249507904, 0.1464901864528656, -0.36322692036628723, -0.9593462347984314, -0.6066104173660278, 0.7415863275527954, -0.8957411050796509, -0.6923128366470337, -0.6545352935791016, 0.8008432984352112, 0.3589457869529724, 0.4775198698043823, 0.8223411440849304, -0.37743711471557617, 0.05904509127140045, 0.4959874451160431, -0.2777986526489258, 0.01717592589557171, 0.5299156904220581, 0.7796329259872437, 0.9954793453216553, -0.6537621021270752, -0.4863917827606201, 0.1525920331478119, -0.831566572189331, 0.2709465026855469, 0.11178965121507645, 0.687615692615509, 0.5314950942993164, 0.357583612203598, -0.5515015125274658, 0.2244911789894104, -0.8472572565078735, -0.742156445980072, -0.8645213842391968, -0.2893514931201935, -0.28483280539512634, -0.5484445691108704, -0.40704411268234253, -0.24375224113464355, 0.48104697465896606, 0.4875394105911255, 0.6880359053611755, -0.025561498478055, 0.04246065020561218, -0.8168632984161377, 0.9862600564956665]"
