Emoji,Embedding
:police_officer_medium_skin_tone:,"[0.4573045074939728, -0.7572271823883057, 0.5930026769638062, 0.14516431093215942, 0.5977800488471985, -0.2111293077468872, 0.8593535423278809, 0.9485126733779907, -0.32960113883018494, -0.45703113079071045, -0.8847920894622803, 0.2652629315853119, -0.11037519574165344, 0.9058334231376648, 0.9372601509094238, 0.9426310658454895, 0.3081207573413849, -0.5863075256347656, 0.7661728858947754, -0.3994719684123993, 0.42301684617996216, -0.21395255625247955, 0.815836489200592, 0.8719065189361572, -0.3507617712020874, -0.4605560302734375, -0.029155636206269264, 0.41835159063339233, -0.8923857808113098, -0.42814773321151733, -0.024746129289269447, -0.9873319268226624, 0.3257178068161011, -0.25993412733078003, -0.6564366817474365, 0.006840349640697241, 0.7456763982772827, 0.9979165196418762, -0.5051090121269226, -0.750684380531311, 0.7401960492134094, -0.41935408115386963, -0.1224464550614357, 0.3748987317085266, -0.945796549320221, 0.8985779285430908, -0.9496304988861084, -0.5294319987297058, 0.8793957233428955, 0.5633000135421753]"
:dotted_six-pointed_star:,"[0.4172111451625824, -0.7389851212501526, 0.8900413513183594, -0.45507940649986267, 0.8702501058578491, -0.07890935242176056, 0.8190492987632751, -0.794895589351654, -0.9268885254859924, 0.05669376626610756, 0.6571010947227478, 0.7939786911010742, -0.18997250497341156, 0.9406315684318542, 0.5938676595687866, 0.1741698682308197, 0.42082348465919495, 0.029043924063444138, -0.31230661273002625, -0.20075589418411255, -0.49457138776779175, -0.529406726360321, 0.3738234043121338, 0.364533931016922, -0.8971600532531738, -0.4196121394634247, 0.25735777616500854, -0.973011314868927, -0.5291671752929688, -0.17963233590126038, 0.4550098478794098, -0.4767024517059326, 0.3994120657444, 0.5224540829658508, 0.06826570630073547, -0.3669849932193756, -0.2649363875389099, -0.19505830109119415, -0.9686295986175537, 0.08228392153978348, 0.35081639885902405, -0.935720682144165, 0.38950246572494507, 0.6000604629516602, -0.04615574702620506, -0.29873955249786377, -0.21779008209705353, -0.2495458573102951, -0.2921370267868042, -0.008813856169581413]"
:open_hands_medium-light_skin_tone:,"[0.4298419654369354, 0.39779993891716003, -0.8421006202697754, -0.9294530749320984, 0.2816389799118042, 0.848198413848877, -0.26916012167930603, 0.8206623792648315, -0.31198546290397644, 0.5557453036308289, 0.437202125787735, 0.6470930576324463, 0.7374773621559143, -0.5197535753250122, 0.17596590518951416, -0.16156107187271118, 0.10651370882987976, -0.5278582572937012, 0.20914126932621002, -0.1981651782989502, 0.8461258411407471, 0.6465329527854919, -0.6139636039733887, -0.22232948243618011, -0.03963074833154678, -0.23485198616981506, -0.5284675359725952, -0.16983485221862793, -0.5467322468757629, -0.6672446727752686, -0.23972748219966888, 0.570252537727356, 0.9030153751373291, -0.6616145372390747, -0.5625904202461243, -0.9116054773330688, 0.6873719096183777, 0.4617767632007599, -0.8049651980400085, -0.46382489800453186, 0.036852020770311356, -0.40161192417144775, 0.08548054844141006, 0.15419752895832062, -0.3899860084056854, -0.17274941504001617, -0.9094973802566528, -0.8670156598091125, -0.5654398202896118, 0.24038946628570557]"
:woman_dancing_dark_skin_tone:,"[0.22557228803634644, 0.47218528389930725, 0.37994468212127686, 0.3722139000892639, 0.9927396178245544, 0.39852553606033325, 0.36392509937286377, -0.07777562737464905, -0.7582096457481384, -0.17211104929447174, -0.3421681523323059, -0.11549699306488037, 0.8108657002449036, 0.055770304054021835, 0.1686296910047531, -0.5601032972335815, -0.5071074962615967, 0.9721841812133789, -0.602213978767395, 0.6317092180252075, 0.5622981786727905, -0.7207334041595459, 0.22658665478229523, -0.7954010963439941, -0.47878023982048035, -0.385978102684021, -0.6175222992897034, 0.4265805184841156, 0.19536760449409485, -0.6231149435043335, -0.7431626915931702, 0.9326522350311279, 0.6944283246994019, 0.5142214894294739, -0.3692893981933594, 0.05946020409464836, -0.7653037905693054, 0.8051813244819641, 0.4138329327106476, -0.6840353012084961, 0.712936282157898, -0.32067814469337463, -0.08580946922302246, 0.3808169364929199, -0.7859780788421631, 0.5120803713798523, -0.9000744223594666, -0.11394484341144562, -0.3339073956012726, 0.385402649641037]"
:person_getting_haircut_medium-light_skin_tone:,"[-0.9316678643226624, 0.6655316352844238, -0.3835095763206482, -0.5898916125297546, 0.8140144348144531, -0.8674416542053223, -0.5834310054779053, -0.08363588899374008, -0.8569684028625488, -0.7867828011512756, -0.26202356815338135, -0.42326483130455017, -0.11383344233036041, 0.4886709451675415, 0.40869542956352234, 0.35577213764190674, 0.8485276699066162, 0.13558751344680786, -0.0011358982883393764, 0.35315945744514465, -0.6434957981109619, -0.6781920194625854, 0.32014694809913635, -0.41956233978271484, 0.13207687437534332, 0.037119247019290924, -0.030295515432953835, 0.42876067757606506, -0.42878487706184387, -0.7851448059082031, -0.05686705932021141, -0.3968287706375122, -0.05082066357135773, 0.5222228169441223, 0.9395057559013367, -0.763473391532898, -0.34284737706184387, -0.9866083860397339, 0.19658048450946808, -0.10376116633415222, 0.4229300320148468, -0.894914984703064, 0.3499680757522583, -0.08630581945180893, -0.7014750838279724, -0.6779019832611084, -0.06542833149433136, 0.32924410700798035, -0.06594046205282211, -0.49374890327453613]"
:person_swimming_medium_skin_tone:,"[-0.0005728794494643807, 0.6952047944068909, -0.9363185167312622, 0.18701933324337006, 0.0853351354598999, -0.4867352247238159, -0.7184959650039673, -0.47120505571365356, 0.8229617476463318, -0.3349553644657135, 0.006551951169967651, -0.3290005326271057, 0.20115406811237335, -0.051541768014431, 0.4295220673084259, -0.06562159955501556, -0.9175785779953003, -0.706633448600769, -0.04306667670607567, -0.3127670884132385, 0.9933521151542664, 0.1813117414712906, -0.983964204788208, 0.15840214490890503, -0.11493249982595444, -0.5218520760536194, 0.8638559579849243, -0.7125348448753357, -0.618269145488739, -0.46026432514190674, -0.6297041773796082, 0.4169991910457611, -0.9900801777839661, -0.11197936534881592, 0.9992992281913757, -0.1919281929731369, 0.20264078676700592, -0.5084289312362671, 0.04152502119541168, -0.1541266292333603, -0.8334592580795288, -0.6257030367851257, 0.9893055558204651, 0.31866106390953064, 0.7598080635070801, 0.31100234389305115, -0.16131561994552612, -0.9901151657104492, 0.6824711561203003, 0.973434329032898]"
:white_medium-small_square:,"[-0.24606941640377045, -0.36154064536094666, -0.1648452877998352, 0.5539547204971313, -0.7882410287857056, -0.11226677894592285, 0.9120069742202759, 0.6885309219360352, -0.8083213567733765, -0.9465091228485107, 0.13788866996765137, -0.7265027761459351, 0.8083550930023193, 0.8343734741210938, 0.9015442132949829, 0.563915491104126, 0.9683027267456055, -0.7787724733352661, 0.8007926940917969, -0.5949099063873291, -0.675161600112915, -0.5252533555030823, -0.8536696434020996, 0.2973451614379883, 0.6504441499710083, 0.09514278173446655, 0.6251424551010132, 0.7099927663803101, 0.4156422019004822, 0.6182507276535034, 0.9898819327354431, -0.4646724462509155, 0.11041426658630371, 0.25110042095184326, 0.21200425922870636, 0.4734494984149933, 0.5715984106063843, -0.2213883399963379, -0.04660527780652046, -0.4809514284133911, -0.7334160804748535, -0.6135522127151489, 0.45414990186691284, 0.7364852428436279, 0.46297168731689453, -0.07089275121688843, 0.3454136848449707, 0.819837212562561, -0.07111255079507828, -0.8692595958709717]"
:delivery_truck:,"[0.22570683062076569, 0.633634626865387, 0.04406443610787392, -0.43180397152900696, 0.9115387797355652, -0.047828949987888336, -0.17487671971321106, 0.14910145103931427, 0.21869279444217682, 0.02615298517048359, -0.6567403078079224, -0.24104982614517212, 0.5895283818244934, -0.6900393962860107, 0.7638943195343018, -0.466953843832016, -0.03876996040344238, -0.10621382296085358, -0.6011757850646973, 0.6021191477775574, -0.95765620470047, -0.1308739334344864, -0.6055417060852051, -0.23308417201042175, -0.7345618009567261, -0.22287914156913757, 0.4350956380367279, -0.2105439156293869, 0.393251895904541, -0.8467234969139099, -0.8813852071762085, -0.8632872700691223, -0.7677274346351624, -0.9158338904380798, 0.5397953987121582, 0.17248226702213287, -0.011722730472683907, 0.6056551933288574, -0.59400874376297, 0.03561237454414368, -0.629929780960083, 0.43361419439315796, 0.8357880711555481, -0.7412663102149963, 0.8901627063751221, 0.15813766419887543, -0.7413199543952942, -0.4037495255470276, -0.7664735317230225, -0.4162168502807617]"
:person_mountain_biking:,"[0.8832242488861084, 0.3234538435935974, -0.5117589235305786, -0.16757532954216003, -0.12897421419620514, 0.18805234134197235, -0.24914801120758057, -0.06312232464551926, 0.8240597248077393, 0.1539127230644226, 0.945728600025177, 0.7181448936462402, -0.06412839144468307, 0.5099086761474609, 0.2336549013853073, -0.29830679297447205, 0.9213806390762329, -0.1315663605928421, 0.049578431993722916, 0.8058315515518188, -0.7737672924995422, 0.5853477716445923, 0.7810023427009583, -0.6910889148712158, 0.2343008816242218, -0.02286892756819725, -0.6630618572235107, 0.17218060791492462, -0.3520806133747101, 0.044820044189691544, 0.22423988580703735, 0.34462934732437134, -0.6947979927062988, 0.5110259056091309, 0.28816357254981995, -0.4714144766330719, 0.0574495792388916, -0.8453831672668457, 0.31806111335754395, 0.3529432415962219, 0.2777698040008545, 0.1922808736562729, 0.4889944791793823, -0.956058144569397, -0.7252212762832642, 0.8340054750442505, 0.872520923614502, -0.4443610608577728, 0.3518293797969818, -0.3770798444747925]"
:metro:,"[0.3006134033203125, -0.1787446290254593, 0.7003487944602966, 0.3833913207054138, -0.5160983800888062, 0.8992882966995239, -0.5246484279632568, 0.8465883731842041, -0.8607129454612732, 0.8228582143783569, 0.19012969732284546, -0.03893361985683441, 0.25136905908584595, 0.3479369282722473, -0.38288143277168274, -0.3466106951236725, -0.3991795778274536, 0.6726664900779724, -0.7333663105964661, -0.8069710731506348, -0.14205127954483032, -0.3379244804382324, -0.21638469398021698, -0.6140005588531494, -0.05861024186015129, 0.28489950299263, 0.7149368524551392, -0.1608097106218338, 0.26149919629096985, 0.32308098673820496, -0.038833413273096085, -0.5240625143051147, -0.9911471009254456, 0.8188939094543457, 0.21530379354953766, 0.6768473982810974, -0.11113447695970535, 0.13239116966724396, -0.5333455801010132, -0.7377963066101074, -0.27740776538848877, 0.1825573742389679, 0.897422194480896, -0.6719657778739929, 0.03599580004811287, 0.8231328725814819, -0.8586590886116028, 0.8022192716598511, -0.542701005935669, 0.33465319871902466]"
:no_smoking:,"[-0.6833243370056152, -0.8419644832611084, -0.28306353092193604, 0.9342585206031799, -0.303043395280838, 0.962746262550354, 0.6831091642379761, -0.875546932220459, 0.3178108334541321, -0.2840437591075897, -0.009086469188332558, -0.14085915684700012, -0.0034832987003028393, 0.29571402072906494, -0.04405457526445389, -0.46550852060317993, -0.42359215021133423, 0.051837220788002014, 0.6342517733573914, -0.8317556977272034, -0.8507654666900635, -0.946815013885498, -0.6545760631561279, -0.6422644853591919, -0.0647556409239769, -0.6925058960914612, -0.6616679430007935, -0.8682219386100769, 0.8180791139602661, -0.9810715913772583, 0.27234405279159546, -0.7202202677726746, -0.22835974395275116, 0.7396547198295593, -0.8330413699150085, 0.37353628873825073, -0.06598495692014694, -0.3549126088619232, 0.3280740976333618, 0.34531277418136597, 0.04780485853552818, -0.5568316578865051, -0.11984030157327652, 0.5404778122901917, -0.04976191371679306, 0.7209829092025757, 0.2799246609210968, -0.7293633222579956, -0.9985407590866089, -0.3794090747833252]"
:rugby_football:,"[0.37838950753211975, 0.6584343910217285, -0.9898267984390259, 0.7215815782546997, -0.027891473844647408, -0.14891329407691956, 0.7916895151138306, 0.5826107263565063, 0.6425909996032715, 0.23707807064056396, 0.6612885594367981, 0.8494120836257935, -0.5654439926147461, 0.746126651763916, -0.7338815331459045, -0.15758061408996582, 0.8237665891647339, 0.04392851144075394, -0.9201111793518066, 0.5608841180801392, 0.7616502642631531, 0.06848747283220291, 0.15078027546405792, 0.12578734755516052, -0.5211717486381531, -0.8664417266845703, -0.8074707984924316, -0.704818844795227, -0.5271127223968506, -0.07891629636287689, 0.9286121726036072, 0.028757506981492043, -0.019366228953003883, 0.038601282984018326, -0.9892582297325134, -0.8902841806411743, 0.6827301979064941, -0.050549596548080444, 0.7294304370880127, -0.5678099989891052, -0.7796489596366882, -0.09196340292692184, 0.7939068078994751, 0.3044242560863495, -0.6567088961601257, 0.8728914856910706, -0.6062249541282654, -0.6130300760269165, -0.31297042965888977, 0.8305997848510742]"
:person_medium-light_skin_tone_blond_hair:,"[0.1476856768131256, 0.35751309990882874, -0.5349815487861633, -0.7643008232116699, 0.8699905276298523, 0.8421257734298706, 0.9821891784667969, 0.13161611557006836, -0.5214952230453491, -0.9936335682868958, -0.1664784848690033, -0.5720236301422119, 0.6983543634414673, -0.28112077713012695, -0.45097145438194275, 0.6446595788002014, 0.3997610807418823, -0.5444408655166626, 0.4471210241317749, 0.18431109189987183, 0.32267284393310547, 0.7625340223312378, 0.1316237449645996, 0.7870053052902222, 0.06689135730266571, 0.9285308122634888, 0.1910543292760849, 0.09292390197515488, -0.9519038796424866, -0.497681200504303, 0.731575071811676, 0.36604151129722595, 0.8610612750053406, 0.3131873309612274, 0.9350411295890808, -0.644758939743042, -0.09535533934831619, 0.00019121385412290692, -0.8152526021003723, 0.09421219676733017, -0.5686569213867188, -0.6465555429458618, 0.569652795791626, -0.9832119941711426, 0.0510796383023262, 0.539659857749939, 0.9932633638381958, 0.70379638671875, 0.6126903295516968, 0.4724442958831787]"
:fish_cake_with_swirl:,"[-0.5922619104385376, -0.14005146920681, 0.011298596858978271, -0.0008984944433905184, 0.3356301784515381, 0.2760366201400757, 0.9919489622116089, -0.6574957370758057, 0.31992822885513306, 0.7631276845932007, 0.8384222388267517, -0.5427729487419128, -0.6614699959754944, -0.5365198850631714, -0.5100106596946716, 0.7338765859603882, 0.6530365943908691, 0.12283531576395035, -0.7836834192276001, 0.6977565288543701, 0.23915283381938934, 0.8304697871208191, 0.9584327340126038, 0.09116499125957489, -0.5264512300491333, -0.09231071174144745, -0.2242387980222702, 0.07941817492246628, -0.3982694745063782, 0.9803417325019836, 0.36266326904296875, -0.2675490081310272, -0.31993502378463745, -0.24711105227470398, -0.7144899368286133, 0.9688706994056702, -0.30664145946502686, -0.3034307360649109, 0.3218889534473419, 0.30389997363090515, -0.6568506956100464, -0.11354093998670578, 0.885927140712738, 0.8771178722381592, -0.07336325198411942, -0.8946958780288696, 0.058744415640830994, -0.1516086906194687, 0.5547884702682495, 0.19750623404979706]"
:light_rail:,"[-0.47828641533851624, 0.6814566850662231, 0.323249876499176, 0.6593471169471741, -0.9893596172332764, -0.7828064560890198, -0.1285088062286377, 0.33603882789611816, -0.9533106088638306, 0.2892557382583618, 0.32238689064979553, -0.07576610147953033, 0.4543346166610718, 0.41367587447166443, 0.3780016601085663, -0.23121002316474915, -0.985485315322876, -0.5978979468345642, 0.8969969749450684, 0.6430153250694275, 0.1852879524230957, 0.3605063259601593, -0.31089985370635986, 0.2872825860977173, 0.43181681632995605, 0.4586382508277893, -0.3178153336048126, -0.1721317023038864, -0.8192852735519409, -0.7039523720741272, -0.08450715243816376, 0.6734669208526611, 0.29444897174835205, 0.8037365674972534, 0.07098443806171417, 0.8743687272071838, -0.49726954102516174, 0.9694849252700806, -0.6534469723701477, 0.683559238910675, -0.9426251649856567, -0.21968714892864227, 0.37889963388442993, 0.28509026765823364, -0.5427906513214111, 0.39693865180015564, 0.143066868185997, -0.6735338568687439, 0.6809509992599487, 0.25546854734420776]"
:dragon:,"[-0.487764447927475, -0.49988675117492676, -0.4588012099266052, 0.44976115226745605, 0.15659308433532715, -0.9201321601867676, -0.8990291357040405, 0.42096713185310364, 0.17836664617061615, 0.027112701907753944, 0.11147279292345047, 0.850884199142456, -0.705673336982727, 0.9887532591819763, -0.7123833894729614, 0.7391347289085388, -0.9017069935798645, -0.7079294323921204, 0.6774471998214722, 0.10974522680044174, -0.5438025593757629, -0.2227674126625061, 0.983207643032074, 0.5009469985961914, 0.6585759520530701, 0.07367394119501114, -0.9054003357887268, -0.07247809320688248, 0.42622658610343933, -0.1675005555152893, 0.6654065251350403, -0.679899275302887, -0.5978456139564514, 0.7036226987838745, -0.2564907670021057, 0.5384311079978943, -0.27750223875045776, 0.4780412018299103, -0.6428350806236267, 0.9282028675079346, 0.43804675340652466, 0.9513881206512451, 0.24746009707450867, -0.7465474009513855, 0.15150272846221924, -0.03286302834749222, -0.03147190436720848, 0.6726379990577698, -0.4825608730316162, -0.8575790524482727]"
:person_rowing_boat_dark_skin_tone:,"[0.5839820504188538, 0.3698810636997223, -0.8221207857131958, 0.7136944532394409, 0.2830708920955658, 0.5363178253173828, -0.1784733533859253, -0.9787898063659668, 0.9832619428634644, 0.058793216943740845, -0.7440863847732544, 0.7871959209442139, 0.02614656090736389, -0.7730974555015564, -0.26160377264022827, -0.741392195224762, 0.41609811782836914, 0.6150594353675842, -0.2445376217365265, 0.19425104558467865, 0.15447071194648743, 0.01608819141983986, 0.4387246072292328, -0.7431270480155945, -0.00015016846009530127, 0.06561125069856644, 0.8084156513214111, 0.406372606754303, 0.2895873486995697, 0.9954111576080322, 0.5008629560470581, -0.8358350992202759, -0.07780958712100983, 0.7740695476531982, -0.3389446437358856, 0.9994152188301086, 0.9050744771957397, 0.2932661473751068, 0.8283337354660034, 0.7514809370040894, 0.06645026803016663, 0.2201731950044632, 0.4730030596256256, 0.27314409613609314, 0.8490390777587891, 0.7539064884185791, 0.19564951956272125, -0.3547673523426056, -0.4826105535030365, -0.5571340322494507]"
:family_man_woman_girl_girl:,"[0.3799501359462738, -0.48009979724884033, 0.024415504187345505, -0.18370236456394196, -0.15388914942741394, 0.5814828872680664, 0.6942864656448364, 0.31549084186553955, 0.577530026435852, 0.09284608066082001, -0.2845364809036255, -0.7883743047714233, -0.43210431933403015, -0.12842144072055817, 0.8752233982086182, 0.25885629653930664, 0.22737693786621094, -0.9231669902801514, -0.468071848154068, -0.3803950250148773, -0.6005181670188904, -0.058098506182432175, 0.1714555025100708, -0.040411848574876785, -0.935242235660553, -0.6262631416320801, 0.542627215385437, -0.024827243760228157, 0.8330597877502441, 0.6279535293579102, 0.9382447004318237, -0.8053972125053406, 0.2677361071109772, -0.5190123915672302, -0.5020057559013367, -0.4294993281364441, -0.2601783573627472, -0.44490575790405273, 0.6485305428504944, 0.5714864134788513, 0.6446000337600708, 0.27707263827323914, 0.4162955582141876, -0.950492799282074, 0.05442749336361885, 0.2068472057580948, -0.28576815128326416, -0.4296259880065918, -0.7801341414451599, 0.1435459852218628]"
:person_mountain_biking_dark_skin_tone:,"[-0.5251799821853638, 0.5691434144973755, -0.2571201026439667, -0.5002888441085815, -0.1723664402961731, -0.7975157499313354, 0.912941575050354, 0.9718640446662903, 0.8526775240898132, -0.02002229355275631, -0.12441441416740417, -0.3623482286930084, 0.15251418948173523, 0.4490185081958771, -0.9188523292541504, 0.6452667713165283, -0.23954147100448608, 0.14156997203826904, 0.9394643306732178, -0.2836974561214447, 0.7860917448997498, 0.05538081005215645, 0.3693017363548279, 0.23721423745155334, -0.9094182252883911, 0.8454173803329468, 0.779333770275116, 0.4590248465538025, -0.08229069411754608, 0.5398209095001221, -0.09102198481559753, 0.6138709187507629, -0.9367286562919617, 0.600669801235199, -0.6813718676567078, -0.3093065023422241, -0.8795974850654602, 0.7159860730171204, 0.607403576374054, -0.4043118953704834, -0.4197721779346466, 0.6373699307441711, 0.1015109196305275, 0.5857996940612793, 0.8719648718833923, 0.24212627112865448, 0.8211898803710938, 0.4461156725883484, 0.8128561973571777, -0.03528739884495735]"
:customs:,"[-0.4024095833301544, 0.7831847667694092, -0.3334922790527344, -0.9359907507896423, 0.6216939091682434, 0.3526606857776642, -0.9712357521057129, -0.2295505404472351, 0.333097368478775, 0.38507479429244995, 0.3604886531829834, 0.8805550336837769, -0.9223836660385132, -0.9209607839584351, 0.6792309880256653, -0.54070645570755, 0.6678794622421265, 0.9307374954223633, 0.656400203704834, -0.6801146268844604, 0.014297558926045895, -0.22806204855442047, 0.5289599895477295, 0.4463811218738556, -0.2936878502368927, 0.85750412940979, 0.17564956843852997, -0.20965413749217987, 0.6456168293952942, -0.3312007188796997, 0.6145223379135132, -0.9674553871154785, -0.7825695276260376, 0.7650314569473267, 0.5132557153701782, -0.9038745164871216, -0.8871152997016907, 0.4350683391094208, -0.9586005806922913, 0.05474524572491646, 0.5090398788452148, -0.5957527160644531, -0.6382378935813904, 0.9610298275947571, 0.03929869458079338, -0.9818586707115173, -0.6931957006454468, 0.2540286183357239, 0.938921332359314, -0.13517075777053833]"
:flexed_biceps_medium-dark_skin_tone:,"[-0.19499383866786957, 0.9608650207519531, -0.2553125321865082, -0.21906989812850952, 0.6559515595436096, -0.2056465744972229, -0.9232662320137024, -0.6893078684806824, 0.3053915798664093, -0.9142960906028748, -0.32840225100517273, -0.34395846724510193, 0.08168739080429077, -0.6227672696113586, 0.6974384188652039, -0.38625484704971313, -0.3695155382156372, -0.3482559621334076, -0.08383116871118546, 0.7151747941970825, 0.8446602821350098, 0.27556270360946655, 0.7791450023651123, 0.7476517558097839, -0.9820603132247925, -0.3702726662158966, 0.29813340306282043, -0.705374002456665, -0.19034886360168457, -0.7248664498329163, 0.827158510684967, 0.7103652358055115, 0.31348684430122375, 0.430027574300766, -0.9739213585853577, -0.7708220481872559, -0.10475798696279526, 0.5475942492485046, 0.6925952434539795, 0.5782754421234131, 0.8109762072563171, -0.798855721950531, 0.24598193168640137, -0.6681689620018005, -0.2893408238887787, -0.22425323724746704, -0.12165747582912445, 0.09125106781721115, -0.38789430260658264, -0.19995982944965363]"
:person_walking_medium-light_skin_tone:,"[-0.2171192169189453, -0.5553086996078491, 0.7936364412307739, 0.7933697700500488, 0.6207741498947144, -0.9186543226242065, 0.705962061882019, -0.908643364906311, 0.6955338716506958, -0.102447509765625, -0.0858292207121849, -0.8142104148864746, -0.15769881010055542, 0.7308751344680786, -0.832355260848999, -0.4050559997558594, -0.008169839158654213, -0.9005082845687866, -0.6603891849517822, 0.5835686326026917, 0.5071898698806763, -0.030793601647019386, -0.9004358053207397, 0.8162897825241089, 0.24523258209228516, 0.2721460461616516, -0.1917887032032013, -0.7894119024276733, 0.18379631638526917, -0.16838979721069336, -0.9484881162643433, -0.7984306812286377, 0.7678956985473633, 0.3332817554473877, -0.08748384565114975, -0.2810680866241455, -0.055820174515247345, -0.07747294008731842, -0.481789767742157, -0.19693678617477417, 0.9478394985198975, -0.08811585605144501, -0.6549714803695679, 0.4657481908798218, -0.5864881277084351, 0.4827040433883667, 0.6483538150787354, -0.9485979080200195, 0.17011648416519165, -0.8843532800674438]"
:left_luggage:,"[0.4357434809207916, 0.5267890691757202, -0.11111845821142197, -0.9087504744529724, -0.21646730601787567, -0.850230872631073, -0.8091824054718018, -0.07391484081745148, -0.3951951265335083, 0.7274619936943054, 0.6808267831802368, 0.8389701843261719, 0.4572206735610962, -0.7492343187332153, -0.5117864608764648, 0.8836435079574585, -0.5490501523017883, -0.6868152022361755, -0.1594596803188324, 0.549251914024353, 0.2947928011417389, 0.32181304693222046, 0.39964544773101807, -0.8447422981262207, 0.11068015545606613, 0.4252217710018158, -0.7255548238754272, 0.31452372670173645, -0.15636329352855682, 0.3323005735874176, -0.47407037019729614, 0.04790688678622246, -0.615749716758728, 0.5101821422576904, 0.7627300024032593, -0.254233717918396, -0.27367568016052246, -0.2473088949918747, 0.019593996927142143, 0.44574958086013794, -0.8900741934776306, -0.01688760332763195, 0.48646843433380127, -0.22123323380947113, 0.625290036201477, -0.47876086831092834, -0.36364710330963135, 0.9224526882171631, -0.46945711970329285, 0.5157495737075806]"
:backhand_index_pointing_down_medium-light_skin_tone:,"[-0.7830599546432495, -0.07212451845407486, -0.23457376658916473, -0.219233900308609, -0.3795355558395386, -0.7861508131027222, 0.10209449380636215, 0.5957707166671753, -0.7658445239067078, -0.570611834526062, -0.046762388199567795, -0.7428061962127686, 0.277438759803772, 0.02328549325466156, 0.5002918243408203, 0.3362581729888916, 0.20617932081222534, 0.9527050852775574, 0.9145494103431702, -0.12411168962717056, 0.5206729769706726, 0.40726181864738464, 0.1577429622411728, 0.2657439708709717, 0.3119197189807892, -0.2342425137758255, 0.20516236126422882, 0.08145338296890259, -0.7248817682266235, -0.6384238004684448, 0.10960749536752701, -0.1861308217048645, 0.12082337588071823, 0.570571780204773, 0.2441638559103012, -0.31421545147895813, 0.051962655037641525, -0.4215508699417114, -0.6147263646125793, -0.7467412352561951, 0.05914432182908058, -0.9644558429718018, -0.7897117137908936, -0.1482086479663849, -0.9818806052207947, -0.7843353152275085, -0.49451422691345215, 0.18130052089691162, -0.6168727278709412, 0.2546013593673706]"
:videocassette:,"[-0.49942514300346375, -0.173982635140419, -0.4822346568107605, -0.03797651082277298, -0.6812787652015686, -0.11121422797441483, 0.21531319618225098, -0.8987247943878174, 0.2735976576805115, 0.7543426752090454, 0.1020687147974968, 0.04738235101103783, 0.4227851331233978, -0.3154350519180298, -0.31078973412513733, -0.7083293199539185, 0.7581580877304077, -0.013833542354404926, 0.2757798135280609, 0.6358612179756165, -0.8814565539360046, 0.79970782995224, -0.5415400862693787, 0.8898876905441284, 0.409715473651886, -0.4250929057598114, -0.8745846748352051, -0.6252944469451904, 0.6857228875160217, -0.13289427757263184, -0.520151674747467, -0.24896907806396484, -0.581294059753418, -0.5053507685661316, -0.8940532207489014, 0.982853353023529, 0.6051650047302246, 0.8454513549804688, 0.8939229249954224, 0.4656693637371063, 0.14119790494441986, 0.46265479922294617, -0.46156662702560425, -0.452607125043869, -0.15661166608333588, -0.045436445623636246, -0.6298158168792725, 0.08855205774307251, 0.5327277183532715, -0.6546804308891296]"
:japanese_vacancy_button:,"[0.14616744220256805, -0.63322913646698, 0.9852465391159058, 0.028247052803635597, 0.008204265497624874, -0.7427369952201843, 0.11237217485904694, -0.24757684767246246, -0.5398609638214111, 0.6883882880210876, -0.9117531180381775, 0.3911648988723755, 0.6044363379478455, 0.004023537505418062, 0.04315530136227608, 0.9643579721450806, -0.15945273637771606, 0.5020549297332764, 0.9154432415962219, -0.5237006545066833, -0.3331226706504822, -0.9465107917785645, -0.0759442150592804, 0.998806357383728, -0.6045616269111633, -0.052785277366638184, 0.7738827466964722, 0.06381385773420334, 0.7982073426246643, -0.7232236862182617, -0.9732222557067871, 0.4768145978450775, 0.5978325009346008, 0.32298633456230164, 0.2385212630033493, -0.36093413829803467, -0.2162081003189087, 0.9672329425811768, -0.21181008219718933, 0.49188312888145447, 0.348681777715683, 0.48577892780303955, -0.4443452060222626, 0.8953985571861267, -0.6562696695327759, 0.8292512893676758, -0.13104328513145447, -0.6871688365936279, -0.19203107059001923, -0.6628297567367554]"
:person_wearing_turban_dark_skin_tone:,"[-0.43009108304977417, 0.44311287999153137, -0.3284981846809387, -0.2994616627693176, -0.4561271667480469, -0.5720326900482178, -0.5818337202072144, 0.9281866550445557, 0.30944597721099854, -0.8726781606674194, -0.30539631843566895, 0.9119415283203125, -0.4308425784111023, -0.27416765689849854, -0.7630946636199951, -0.2325320839881897, 0.6884548664093018, 0.7995260953903198, -0.9757335782051086, -0.09521012753248215, -0.1719920039176941, -0.7457699775695801, 0.33115124702453613, -0.05057564005255699, -0.7145882844924927, 0.3469429016113281, 0.803053617477417, -0.9804949760437012, -0.03401153162121773, -0.21241718530654907, 0.9258946776390076, -0.24319419264793396, 0.9134221076965332, 0.7679462432861328, 0.9323850870132446, 0.17255891859531403, -0.15553602576255798, -0.6124781370162964, -0.12462329119443893, -0.8184249401092529, 0.18590007722377777, -0.3182218074798584, -0.620658278465271, 0.23292160034179688, -0.660548210144043, 0.9329735040664673, -0.3092658519744873, -0.6104007959365845, 0.6030656099319458, 0.05376697704195976]"
